"UniProtKB_ac"	"iso_id"	"uniprot_seq_length"	"coordinate_id"	"provider"	"from"	"to"	"template"	"qmean"	"qmean_norm"	"url"	"mapid"	"id_mapping"	"chain"	"chain_new"	"id_mapping_chain"	"pident2"	"mismatch2"	"qstart2"	"qend2"	"sstart2"	"send2"	"Resolution"	"Coverage"
"Q03020"	""	165	"5a9afdff75daaa6cacac1fdc"	"PDB"	28	165	"5t0v"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/Q03020.pdb?from=28&to=165&template=5t0v&provider=pdb"	"28_165_5t0v_5a9afdff75daaa6cacac1fdc"	"Q03020@5t0v"	"a;b;c;d;e;f;g;h;i;j;k;l;m;n;o;p;q;r;s;t;u;v;w;x"	"b"	"Q03020@5t0v@b"	"100"	"0"	"5"	"142"	"28"	"165"	"17.5"	0.83030303030303
"Q03020"	""	165	"5a9afdff75daaa6cacac1fdc"	"PDB"	28	165	"5t0v"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/Q03020.pdb?from=28&to=165&template=5t0v&provider=pdb"	"28_165_5t0v_5a9afdff75daaa6cacac1fdc"	"Q03020@5t0v"	"a;b;c;d;e;f;g;h;i;j;k;l;m;n;o;p;q;r;s;t;u;v;w;x"	"c"	"Q03020@5t0v@c"	"100"	"0"	"5"	"142"	"28"	"165"	"17.5"	0.83030303030303
"Q03020"	""	165	"5a9afdff75daaa6cacac1fdc"	"PDB"	28	165	"5t0v"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/Q03020.pdb?from=28&to=165&template=5t0v&provider=pdb"	"28_165_5t0v_5a9afdff75daaa6cacac1fdc"	"Q03020@5t0v"	"a;b;c;d;e;f;g;h;i;j;k;l;m;n;o;p;q;r;s;t;u;v;w;x"	"d"	"Q03020@5t0v@d"	"100"	"0"	"5"	"142"	"28"	"165"	"17.5"	0.83030303030303
"Q03020"	""	165	"5a9afdff75daaa6cacac1fdc"	"PDB"	28	165	"5t0v"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/Q03020.pdb?from=28&to=165&template=5t0v&provider=pdb"	"28_165_5t0v_5a9afdff75daaa6cacac1fdc"	"Q03020@5t0v"	"a;b;c;d;e;f;g;h;i;j;k;l;m;n;o;p;q;r;s;t;u;v;w;x"	"e"	"Q03020@5t0v@e"	"100"	"0"	"5"	"142"	"28"	"165"	"17.5"	0.83030303030303
"Q03020"	""	165	"5a9afdff75daaa6cacac1fdc"	"PDB"	28	165	"5t0v"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/Q03020.pdb?from=28&to=165&template=5t0v&provider=pdb"	"28_165_5t0v_5a9afdff75daaa6cacac1fdc"	"Q03020@5t0v"	"a;b;c;d;e;f;g;h;i;j;k;l;m;n;o;p;q;r;s;t;u;v;w;x"	"f"	"Q03020@5t0v@f"	"100"	"0"	"5"	"142"	"28"	"165"	"17.5"	0.83030303030303
"Q03020"	""	165	"5a9afdff75daaa6cacac1fdc"	"PDB"	28	165	"5t0v"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/Q03020.pdb?from=28&to=165&template=5t0v&provider=pdb"	"28_165_5t0v_5a9afdff75daaa6cacac1fdc"	"Q03020@5t0v"	"a;b;c;d;e;f;g;h;i;j;k;l;m;n;o;p;q;r;s;t;u;v;w;x"	"g"	"Q03020@5t0v@g"	"100"	"0"	"5"	"142"	"28"	"165"	"17.5"	0.83030303030303
"Q03020"	""	165	"5a9afdff75daaa6cacac1fdc"	"PDB"	28	165	"5t0v"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/Q03020.pdb?from=28&to=165&template=5t0v&provider=pdb"	"28_165_5t0v_5a9afdff75daaa6cacac1fdc"	"Q03020@5t0v"	"a;b;c;d;e;f;g;h;i;j;k;l;m;n;o;p;q;r;s;t;u;v;w;x"	"h"	"Q03020@5t0v@h"	"100"	"0"	"5"	"142"	"28"	"165"	"17.5"	0.83030303030303
"Q03020"	""	165	"5a9afdff75daaa6cacac1fdc"	"PDB"	28	165	"5t0v"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/Q03020.pdb?from=28&to=165&template=5t0v&provider=pdb"	"28_165_5t0v_5a9afdff75daaa6cacac1fdc"	"Q03020@5t0v"	"a;b;c;d;e;f;g;h;i;j;k;l;m;n;o;p;q;r;s;t;u;v;w;x"	"i"	"Q03020@5t0v@i"	"100"	"0"	"5"	"142"	"28"	"165"	"17.5"	0.83030303030303
"Q03020"	""	165	"5a9afdff75daaa6cacac1fdc"	"PDB"	28	165	"5t0v"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/Q03020.pdb?from=28&to=165&template=5t0v&provider=pdb"	"28_165_5t0v_5a9afdff75daaa6cacac1fdc"	"Q03020@5t0v"	"a;b;c;d;e;f;g;h;i;j;k;l;m;n;o;p;q;r;s;t;u;v;w;x"	"j"	"Q03020@5t0v@j"	"100"	"0"	"5"	"142"	"28"	"165"	"17.5"	0.83030303030303
"Q03020"	""	165	"5a9afdff75daaa6cacac1fdc"	"PDB"	28	165	"5t0v"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/Q03020.pdb?from=28&to=165&template=5t0v&provider=pdb"	"28_165_5t0v_5a9afdff75daaa6cacac1fdc"	"Q03020@5t0v"	"a;b;c;d;e;f;g;h;i;j;k;l;m;n;o;p;q;r;s;t;u;v;w;x"	"k"	"Q03020@5t0v@k"	"100"	"0"	"5"	"142"	"28"	"165"	"17.5"	0.83030303030303
"Q03020"	""	165	"5a9afdff75daaa6cacac1fdc"	"PDB"	28	165	"5t0v"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/Q03020.pdb?from=28&to=165&template=5t0v&provider=pdb"	"28_165_5t0v_5a9afdff75daaa6cacac1fdc"	"Q03020@5t0v"	"a;b;c;d;e;f;g;h;i;j;k;l;m;n;o;p;q;r;s;t;u;v;w;x"	"l"	"Q03020@5t0v@l"	"100"	"0"	"5"	"142"	"28"	"165"	"17.5"	0.83030303030303
"Q03020"	""	165	"5a9afdff75daaa6cacac1fdc"	"PDB"	28	165	"5t0v"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/Q03020.pdb?from=28&to=165&template=5t0v&provider=pdb"	"28_165_5t0v_5a9afdff75daaa6cacac1fdc"	"Q03020@5t0v"	"a;b;c;d;e;f;g;h;i;j;k;l;m;n;o;p;q;r;s;t;u;v;w;x"	"m"	"Q03020@5t0v@m"	"100"	"0"	"5"	"142"	"28"	"165"	"17.5"	0.83030303030303
"Q03020"	""	165	"5a9afdff75daaa6cacac1fdc"	"PDB"	28	165	"5t0v"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/Q03020.pdb?from=28&to=165&template=5t0v&provider=pdb"	"28_165_5t0v_5a9afdff75daaa6cacac1fdc"	"Q03020@5t0v"	"a;b;c;d;e;f;g;h;i;j;k;l;m;n;o;p;q;r;s;t;u;v;w;x"	"n"	"Q03020@5t0v@n"	"100"	"0"	"5"	"142"	"28"	"165"	"17.5"	0.83030303030303
"Q03020"	""	165	"5a9afdff75daaa6cacac1fdc"	"PDB"	28	165	"5t0v"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/Q03020.pdb?from=28&to=165&template=5t0v&provider=pdb"	"28_165_5t0v_5a9afdff75daaa6cacac1fdc"	"Q03020@5t0v"	"a;b;c;d;e;f;g;h;i;j;k;l;m;n;o;p;q;r;s;t;u;v;w;x"	"o"	"Q03020@5t0v@o"	"100"	"0"	"5"	"142"	"28"	"165"	"17.5"	0.83030303030303
"Q03020"	""	165	"5a9afdff75daaa6cacac1fdc"	"PDB"	28	165	"5t0v"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/Q03020.pdb?from=28&to=165&template=5t0v&provider=pdb"	"28_165_5t0v_5a9afdff75daaa6cacac1fdc"	"Q03020@5t0v"	"a;b;c;d;e;f;g;h;i;j;k;l;m;n;o;p;q;r;s;t;u;v;w;x"	"p"	"Q03020@5t0v@p"	"100"	"0"	"5"	"142"	"28"	"165"	"17.5"	0.83030303030303
"Q03020"	""	165	"5a9afdff75daaa6cacac1fdc"	"PDB"	28	165	"5t0v"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/Q03020.pdb?from=28&to=165&template=5t0v&provider=pdb"	"28_165_5t0v_5a9afdff75daaa6cacac1fdc"	"Q03020@5t0v"	"a;b;c;d;e;f;g;h;i;j;k;l;m;n;o;p;q;r;s;t;u;v;w;x"	"q"	"Q03020@5t0v@q"	"100"	"0"	"5"	"142"	"28"	"165"	"17.5"	0.83030303030303
"Q03020"	""	165	"5a9afdff75daaa6cacac1fdc"	"PDB"	28	165	"5t0v"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/Q03020.pdb?from=28&to=165&template=5t0v&provider=pdb"	"28_165_5t0v_5a9afdff75daaa6cacac1fdc"	"Q03020@5t0v"	"a;b;c;d;e;f;g;h;i;j;k;l;m;n;o;p;q;r;s;t;u;v;w;x"	"r"	"Q03020@5t0v@r"	"100"	"0"	"5"	"142"	"28"	"165"	"17.5"	0.83030303030303
"Q03020"	""	165	"5a9afdff75daaa6cacac1fdc"	"PDB"	28	165	"5t0v"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/Q03020.pdb?from=28&to=165&template=5t0v&provider=pdb"	"28_165_5t0v_5a9afdff75daaa6cacac1fdc"	"Q03020@5t0v"	"a;b;c;d;e;f;g;h;i;j;k;l;m;n;o;p;q;r;s;t;u;v;w;x"	"s"	"Q03020@5t0v@s"	"100"	"0"	"5"	"142"	"28"	"165"	"17.5"	0.83030303030303
"Q03020"	""	165	"5a9afdff75daaa6cacac1fdc"	"PDB"	28	165	"5t0v"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/Q03020.pdb?from=28&to=165&template=5t0v&provider=pdb"	"28_165_5t0v_5a9afdff75daaa6cacac1fdc"	"Q03020@5t0v"	"a;b;c;d;e;f;g;h;i;j;k;l;m;n;o;p;q;r;s;t;u;v;w;x"	"t"	"Q03020@5t0v@t"	"100"	"0"	"5"	"142"	"28"	"165"	"17.5"	0.83030303030303
"Q03020"	""	165	"5a9afdff75daaa6cacac1fdc"	"PDB"	28	165	"5t0v"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/Q03020.pdb?from=28&to=165&template=5t0v&provider=pdb"	"28_165_5t0v_5a9afdff75daaa6cacac1fdc"	"Q03020@5t0v"	"a;b;c;d;e;f;g;h;i;j;k;l;m;n;o;p;q;r;s;t;u;v;w;x"	"u"	"Q03020@5t0v@u"	"100"	"0"	"5"	"142"	"28"	"165"	"17.5"	0.83030303030303
"Q03020"	""	165	"5a9afdff75daaa6cacac1fdc"	"PDB"	28	165	"5t0v"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/Q03020.pdb?from=28&to=165&template=5t0v&provider=pdb"	"28_165_5t0v_5a9afdff75daaa6cacac1fdc"	"Q03020@5t0v"	"a;b;c;d;e;f;g;h;i;j;k;l;m;n;o;p;q;r;s;t;u;v;w;x"	"v"	"Q03020@5t0v@v"	"100"	"0"	"5"	"142"	"28"	"165"	"17.5"	0.83030303030303
"Q03020"	""	165	"5a9afdff75daaa6cacac1fdc"	"PDB"	28	165	"5t0v"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/Q03020.pdb?from=28&to=165&template=5t0v&provider=pdb"	"28_165_5t0v_5a9afdff75daaa6cacac1fdc"	"Q03020@5t0v"	"a;b;c;d;e;f;g;h;i;j;k;l;m;n;o;p;q;r;s;t;u;v;w;x"	"w"	"Q03020@5t0v@w"	"100"	"0"	"5"	"142"	"28"	"165"	"17.5"	0.83030303030303
"Q03020"	""	165	"5a9afdff75daaa6cacac1fdc"	"PDB"	28	165	"5t0v"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/Q03020.pdb?from=28&to=165&template=5t0v&provider=pdb"	"28_165_5t0v_5a9afdff75daaa6cacac1fdc"	"Q03020@5t0v"	"a;b;c;d;e;f;g;h;i;j;k;l;m;n;o;p;q;r;s;t;u;v;w;x"	"x"	"Q03020@5t0v@x"	"100"	"0"	"5"	"142"	"28"	"165"	"17.5"	0.83030303030303
"P47017"	""	172	"5a9b2a4575daaa56b3c02121"	"PDB"	45	145	"4c8q"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P47017.pdb?from=45&to=145&template=4c8q&provider=pdb"	"45_145_4c8q_5a9b2a4575daaa56b3c02121"	"P47017@4c8q"	"A"	"A"	"P47017@4c8q@A"	"100"	"0"	"1"	"94"	"50"	"143"	"3.698"	0.540697674418605
"P47017"	""	172	"5a9b236475daaa73f498b0d3"	"PDB"	27	172	"4c92"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P47017.pdb?from=27&to=172&template=4c92&provider=pdb"	"27_172_4c92_5a9b236475daaa73f498b0d3"	"P47017@4c92"	"A"	"A"	"P47017@4c92@A"	"100"	"0"	"1"	"130"	"43"	"172"	"2.299"	0.75
"P40565"	""	148	"5a9afc1c75daaa51666ad21b"	"PDB"	25	113	"4uqt"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40565.pdb?from=25&to=113&template=4uqt&provider=pdb"	"25_113_4uqt_5a9afc1c75daaa51666ad21b"	"P40565@4uqt"	"A"	"A"	"P40565@4uqt@A"	"100"	"0"	"1"	"89"	"25"	"113"	"NA"	0.594594594594595
"P40348"	""	353	"5a9b1ffc75daaa47f2aedfce"	"PDB"	1	353	"1sxj"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40348.pdb?from=1&to=353&template=1sxj&provider=pdb"	"1_353_1sxj_5a9b1ffc75daaa47f2aedfce"	"P40348@1sxj"	"D"	"D"	"P40348@1sxj@D"	"99.7"	"1"	"1"	"328"	"26"	"353"	"2.85"	0.926345609065156
"P53843"	""	298	"5b20b36d02efd02016e6d321"	"PDB"	1	193	"3ggz"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P53843.pdb?from=1&to=193&template=3ggz&provider=pdb"	"1_193_3ggz_5b20b36d02efd02016e6d321"	"P53843@3ggz"	"A;B;C;D"	"A"	"P53843@3ggz@A"	"100"	"0"	"1"	"186"	"3"	"188"	"3.8"	0.620805369127517
"P53843"	""	298	"5b20b36d02efd02016e6d321"	"PDB"	1	193	"3ggz"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P53843.pdb?from=1&to=193&template=3ggz&provider=pdb"	"1_193_3ggz_5b20b36d02efd02016e6d321"	"P53843@3ggz"	"A;B;C;D"	"B"	"P53843@3ggz@B"	"100"	"0"	"1"	"186"	"5"	"190"	"3.8"	0.620805369127517
"P53843"	""	298	"5b20b36d02efd02016e6d321"	"PDB"	1	193	"3ggz"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P53843.pdb?from=1&to=193&template=3ggz&provider=pdb"	"1_193_3ggz_5b20b36d02efd02016e6d321"	"P53843@3ggz"	"A;B;C;D"	"C"	"P53843@3ggz@C"	"100"	"0"	"1"	"182"	"5"	"186"	"3.8"	0.60738255033557
"P53843"	""	298	"5b20b36d02efd02016e6d321"	"PDB"	1	193	"3ggz"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P53843.pdb?from=1&to=193&template=3ggz&provider=pdb"	"1_193_3ggz_5b20b36d02efd02016e6d321"	"P53843@3ggz"	"A;B;C;D"	"D"	"P53843@3ggz@D"	"100"	"0"	"1"	"188"	"5"	"192"	"3.8"	0.62751677852349
"P53843"	""	298	"5b20b23202efd01bd9b49686"	"PDB"	1	193	"3ggy"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P53843.pdb?from=1&to=193&template=3ggy&provider=pdb"	"1_193_3ggy_5b20b23202efd01bd9b49686"	"P53843@3ggy"	"A;B"	"A"	"P53843@3ggy@A"	"100"	"0"	"1"	"186"	"6"	"191"	"1.7"	0.620805369127517
"P53843"	""	298	"5b20b23202efd01bd9b49686"	"PDB"	1	193	"3ggy"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P53843.pdb?from=1&to=193&template=3ggy&provider=pdb"	"1_193_3ggy_5b20b23202efd01bd9b49686"	"P53843@3ggy"	"A;B"	"B"	"P53843@3ggy@B"	"100"	"0"	"1"	"186"	"6"	"191"	"1.7"	0.620805369127517
"Q06511"	""	250	"5af28f3302efd0545e8150b4"	"PDB"	1	250	"6c0f"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/Q06511.pdb?from=1&to=250&template=6c0f&provider=pdb"	"1_250_6c0f_5af28f3302efd0545e8150b4"	"Q06511@6c0f"	"w"	"w"	"Q06511@6c0f@w"	"100"	"0"	"1"	"70"	"174"	"243"	"3.7"	0.276
"P07278"	""	416	"5a9b164b75daaa409d7fffb7"	"PDB"	171	416	"3of1"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P07278.pdb?from=171&to=416&template=3of1&provider=pdb"	"171_416_3of1_5a9b164b75daaa409d7fffb7"	"P07278@3of1"	"A"	"A"	"P07278@3of1@A"	"100"	"0"	"1"	"246"	"171"	"416"	"2.21"	0.588942307692308
"P25515"	""	160	"5b20b18e02efd019cc9422dc"	"PDB"	1	160	"5vox"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P25515.pdb?from=1&to=160&template=5vox&provider=pdb"	"1_160_5vox_5b20b18e02efd019cc9422dc"	"P25515@5vox"	"T;U;V;W;X;Y;Z;a"	"T"	"P25515@5vox@T"	"100"	"0"	"1"	"150"	"9"	"158"	"6.8"	0.93125
"P25515"	""	160	"5b20b18e02efd019cc9422dc"	"PDB"	1	160	"5vox"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P25515.pdb?from=1&to=160&template=5vox&provider=pdb"	"1_160_5vox_5b20b18e02efd019cc9422dc"	"P25515@5vox"	"T;U;V;W;X;Y;Z;a"	"U"	"P25515@5vox@U"	"100"	"0"	"1"	"150"	"9"	"158"	"6.8"	0.93125
"P25515"	""	160	"5b20b18e02efd019cc9422dc"	"PDB"	1	160	"5vox"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P25515.pdb?from=1&to=160&template=5vox&provider=pdb"	"1_160_5vox_5b20b18e02efd019cc9422dc"	"P25515@5vox"	"T;U;V;W;X;Y;Z;a"	"V"	"P25515@5vox@V"	"100"	"0"	"1"	"149"	"10"	"158"	"6.8"	0.925
"P25515"	""	160	"5b20b18e02efd019cc9422dc"	"PDB"	1	160	"5vox"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P25515.pdb?from=1&to=160&template=5vox&provider=pdb"	"1_160_5vox_5b20b18e02efd019cc9422dc"	"P25515@5vox"	"T;U;V;W;X;Y;Z;a"	"W"	"P25515@5vox@W"	"100"	"0"	"1"	"150"	"9"	"158"	"6.8"	0.93125
"P25515"	""	160	"5b20b18e02efd019cc9422dc"	"PDB"	1	160	"5vox"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P25515.pdb?from=1&to=160&template=5vox&provider=pdb"	"1_160_5vox_5b20b18e02efd019cc9422dc"	"P25515@5vox"	"T;U;V;W;X;Y;Z;a"	"X"	"P25515@5vox@X"	"100"	"0"	"1"	"150"	"9"	"158"	"6.8"	0.93125
"P25515"	""	160	"5b20b18e02efd019cc9422dc"	"PDB"	1	160	"5vox"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P25515.pdb?from=1&to=160&template=5vox&provider=pdb"	"1_160_5vox_5b20b18e02efd019cc9422dc"	"P25515@5vox"	"T;U;V;W;X;Y;Z;a"	"Y"	"P25515@5vox@Y"	"100"	"0"	"1"	"150"	"9"	"158"	"6.8"	0.93125
"P25515"	""	160	"5b20b18e02efd019cc9422dc"	"PDB"	1	160	"5vox"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P25515.pdb?from=1&to=160&template=5vox&provider=pdb"	"1_160_5vox_5b20b18e02efd019cc9422dc"	"P25515@5vox"	"T;U;V;W;X;Y;Z;a"	"Z"	"P25515@5vox@Z"	"100"	"0"	"1"	"148"	"11"	"158"	"6.8"	0.91875
"P25515"	""	160	"5b20b18e02efd019cc9422dc"	"PDB"	1	160	"5vox"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P25515.pdb?from=1&to=160&template=5vox&provider=pdb"	"1_160_5vox_5b20b18e02efd019cc9422dc"	"P25515@5vox"	"T;U;V;W;X;Y;Z;a"	"a"	"P25515@5vox@a"	"100"	"0"	"1"	"148"	"11"	"158"	"6.8"	0.91875
"P25515"	""	160	"5b20b26902efd01c9645d314"	"PDB"	1	160	"5voy"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P25515.pdb?from=1&to=160&template=5voy&provider=pdb"	"1_160_5voy_5b20b26902efd01c9645d314"	"P25515@5voy"	"T;U;V;W;X;Y;Z;a"	"T"	"P25515@5voy@T"	"100"	"0"	"1"	"150"	"9"	"158"	"7.9"	0.93125
"P25515"	""	160	"5b20b26902efd01c9645d314"	"PDB"	1	160	"5voy"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P25515.pdb?from=1&to=160&template=5voy&provider=pdb"	"1_160_5voy_5b20b26902efd01c9645d314"	"P25515@5voy"	"T;U;V;W;X;Y;Z;a"	"U"	"P25515@5voy@U"	"100"	"0"	"1"	"150"	"9"	"158"	"7.9"	0.93125
"P25515"	""	160	"5b20b26902efd01c9645d314"	"PDB"	1	160	"5voy"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P25515.pdb?from=1&to=160&template=5voy&provider=pdb"	"1_160_5voy_5b20b26902efd01c9645d314"	"P25515@5voy"	"T;U;V;W;X;Y;Z;a"	"V"	"P25515@5voy@V"	"100"	"0"	"1"	"149"	"10"	"158"	"7.9"	0.925
"P25515"	""	160	"5b20b26902efd01c9645d314"	"PDB"	1	160	"5voy"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P25515.pdb?from=1&to=160&template=5voy&provider=pdb"	"1_160_5voy_5b20b26902efd01c9645d314"	"P25515@5voy"	"T;U;V;W;X;Y;Z;a"	"W"	"P25515@5voy@W"	"100"	"0"	"1"	"150"	"9"	"158"	"7.9"	0.93125
"P25515"	""	160	"5b20b26902efd01c9645d314"	"PDB"	1	160	"5voy"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P25515.pdb?from=1&to=160&template=5voy&provider=pdb"	"1_160_5voy_5b20b26902efd01c9645d314"	"P25515@5voy"	"T;U;V;W;X;Y;Z;a"	"X"	"P25515@5voy@X"	"100"	"0"	"1"	"150"	"9"	"158"	"7.9"	0.93125
"P25515"	""	160	"5b20b26902efd01c9645d314"	"PDB"	1	160	"5voy"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P25515.pdb?from=1&to=160&template=5voy&provider=pdb"	"1_160_5voy_5b20b26902efd01c9645d314"	"P25515@5voy"	"T;U;V;W;X;Y;Z;a"	"Y"	"P25515@5voy@Y"	"100"	"0"	"1"	"150"	"9"	"158"	"7.9"	0.93125
"P25515"	""	160	"5b20b26902efd01c9645d314"	"PDB"	1	160	"5voy"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P25515.pdb?from=1&to=160&template=5voy&provider=pdb"	"1_160_5voy_5b20b26902efd01c9645d314"	"P25515@5voy"	"T;U;V;W;X;Y;Z;a"	"Z"	"P25515@5voy@Z"	"100"	"0"	"1"	"148"	"11"	"158"	"7.9"	0.91875
"P25515"	""	160	"5b20b26902efd01c9645d314"	"PDB"	1	160	"5voy"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P25515.pdb?from=1&to=160&template=5voy&provider=pdb"	"1_160_5voy_5b20b26902efd01c9645d314"	"P25515@5voy"	"T;U;V;W;X;Y;Z;a"	"a"	"P25515@5voy@a"	"100"	"0"	"1"	"148"	"11"	"158"	"7.9"	0.91875
"P25515"	""	160	"5a9afb2d75daaa47a8001517"	"PDB"	1	160	"3j9t"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P25515.pdb?from=1&to=160&template=3j9t&provider=pdb"	"1_160_3j9t_5a9afb2d75daaa47a8001517"	"P25515@3j9t"	"R;S;T;U;V;W;X;Y;Z;a"	"R"	"P25515@3j9t@R"	"100"	"0"	"1"	"150"	"11"	"160"	"6.9"	0.93125
"P25515"	""	160	"5a9afb2d75daaa47a8001517"	"PDB"	1	160	"3j9t"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P25515.pdb?from=1&to=160&template=3j9t&provider=pdb"	"1_160_3j9t_5a9afb2d75daaa47a8001517"	"P25515@3j9t"	"R;S;T;U;V;W;X;Y;Z;a"	"S"	"P25515@3j9t@S"	"100"	"0"	"1"	"150"	"11"	"160"	"6.9"	0.93125
"P25515"	""	160	"5a9afb2d75daaa47a8001517"	"PDB"	1	160	"3j9t"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P25515.pdb?from=1&to=160&template=3j9t&provider=pdb"	"1_160_3j9t_5a9afb2d75daaa47a8001517"	"P25515@3j9t"	"R;S;T;U;V;W;X;Y;Z;a"	"T"	"P25515@3j9t@T"	"100"	"0"	"1"	"150"	"11"	"160"	"6.9"	0.93125
"P25515"	""	160	"5a9afb2d75daaa47a8001517"	"PDB"	1	160	"3j9t"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P25515.pdb?from=1&to=160&template=3j9t&provider=pdb"	"1_160_3j9t_5a9afb2d75daaa47a8001517"	"P25515@3j9t"	"R;S;T;U;V;W;X;Y;Z;a"	"U"	"P25515@3j9t@U"	"100"	"0"	"1"	"150"	"11"	"160"	"6.9"	0.93125
"P25515"	""	160	"5a9afb2d75daaa47a8001517"	"PDB"	1	160	"3j9t"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P25515.pdb?from=1&to=160&template=3j9t&provider=pdb"	"1_160_3j9t_5a9afb2d75daaa47a8001517"	"P25515@3j9t"	"R;S;T;U;V;W;X;Y;Z;a"	"V"	"P25515@3j9t@V"	"100"	"0"	"1"	"150"	"11"	"160"	"6.9"	0.93125
"P25515"	""	160	"5a9afb2d75daaa47a8001517"	"PDB"	1	160	"3j9t"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P25515.pdb?from=1&to=160&template=3j9t&provider=pdb"	"1_160_3j9t_5a9afb2d75daaa47a8001517"	"P25515@3j9t"	"R;S;T;U;V;W;X;Y;Z;a"	"W"	"P25515@3j9t@W"	"100"	"0"	"1"	"150"	"11"	"160"	"6.9"	0.93125
"P25515"	""	160	"5a9afb2d75daaa47a8001517"	"PDB"	1	160	"3j9t"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P25515.pdb?from=1&to=160&template=3j9t&provider=pdb"	"1_160_3j9t_5a9afb2d75daaa47a8001517"	"P25515@3j9t"	"R;S;T;U;V;W;X;Y;Z;a"	"X"	"P25515@3j9t@X"	"100"	"0"	"1"	"150"	"11"	"160"	"6.9"	0.93125
"P25515"	""	160	"5a9afb2d75daaa47a8001517"	"PDB"	1	160	"3j9t"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P25515.pdb?from=1&to=160&template=3j9t&provider=pdb"	"1_160_3j9t_5a9afb2d75daaa47a8001517"	"P25515@3j9t"	"R;S;T;U;V;W;X;Y;Z;a"	"Y"	"P25515@3j9t@Y"	"100"	"0"	"1"	"150"	"11"	"160"	"6.9"	0.93125
"P25515"	""	160	"5a9afb2d75daaa47a8001517"	"PDB"	1	160	"3j9t"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P25515.pdb?from=1&to=160&template=3j9t&provider=pdb"	"1_160_3j9t_5a9afb2d75daaa47a8001517"	"P25515@3j9t"	"R;S;T;U;V;W;X;Y;Z;a"	"Z"	"P25515@3j9t@Z"	"100"	"0"	"1"	"150"	"11"	"160"	"6.9"	0.93125
