UniProtKB_ac	iso_id	uniprot_seq_length	coordinate_id	provider	from	to	template	qmean	qmean_norm	url
P39009		513	5b3d7eedd60c59e975f5ada3	SWISSMODEL	195	500	2wel.1.A	-2.755958044	0.674782001	https://swissmodel.expasy.org/repository/uniprot/P39009.pdb?from=195&to=500&template=2wel.1.A&provider=swissmodel
P39009		513	5b3d7eedd60c59e975f5ad9f	SWISSMODEL	30	485	3i6u.1.A	-4.670474264	0.597944023	https://swissmodel.expasy.org/repository/uniprot/P39009.pdb?from=30&to=485&template=3i6u.1.A&provider=swissmodel
P39009		513	5b3d7eedd60c59e975f5ad9b	SWISSMODEL	198	508	2wnt.1.A	-4.374277666	0.608755798	https://swissmodel.expasy.org/repository/uniprot/P39009.pdb?from=198&to=508&template=2wnt.1.A&provider=swissmodel
P39009		513	5b3d7eedd60c59e975f5ad97	SWISSMODEL	33	480	5xzv.2.A	-4.664907011	0.616660458	https://swissmodel.expasy.org/repository/uniprot/P39009.pdb?from=33&to=480&template=5xzv.2.A&provider=swissmodel
P39009		513	5a9b22c575daaa6eb64f09cf	PDB	19	159	2jql			https://swissmodel.expasy.org/repository/uniprot/P39009.pdb?from=19&to=159&template=2jql&provider=pdb
P39009		513	5a9b1f9d75daaa420f3b56bd	PDB	19	159	2jqj			https://swissmodel.expasy.org/repository/uniprot/P39009.pdb?from=19&to=159&template=2jqj&provider=pdb
P40956		396	5b3addf8d60c599251aa411b	SWISSMODEL	11	125	5nzs.1.L	-3.998237612	0.577243973	https://swissmodel.expasy.org/repository/uniprot/P40956.pdb?from=11&to=125&template=5nzs.1.L&provider=swissmodel
P40956		396	5b3addf8d60c599251aa411f	SWISSMODEL	190	234	2bwe.1.A	0.065436392	0.7927071	https://swissmodel.expasy.org/repository/uniprot/P40956.pdb?from=190&to=234&template=2bwe.1.A&provider=swissmodel
P40956		396	5b3addf8d60c599251aa4117	SWISSMODEL	12	137	2iqj.1.A	-2.278215792	0.664906411	https://swissmodel.expasy.org/repository/uniprot/P40956.pdb?from=12&to=137&template=2iqj.1.A&provider=swissmodel
P43611		510	5b3d74989ffd12e256bb05c1	SWISSMODEL	18	122	4hku.1.B	-4.852756036	0.538268187	https://swissmodel.expasy.org/repository/uniprot/P43611.pdb?from=18&to=122&template=4hku.1.B&provider=swissmodel
P40531		326	5b3ac4fb3b85d1564c860b66	SWISSMODEL	33	302	2d4c.1.B	-4.968709945	0.593289983	https://swissmodel.expasy.org/repository/uniprot/P40531.pdb?from=33&to=302&template=2d4c.1.B&provider=swissmodel
P48365		746	5b42bd72d60c59deb86152c0	SWISSMODEL	346	694	5tub.1.A	-3.460526074	0.652761788	https://swissmodel.expasy.org/repository/uniprot/P48365.pdb?from=346&to=694&template=5tub.1.A&provider=swissmodel
P53216		100	5b4795381a200bc9a460a653	SWISSMODEL	26	50	2oy9.1.A	-0.981939951	0.690283315	https://swissmodel.expasy.org/repository/uniprot/P53216.pdb?from=26&to=50&template=2oy9.1.A&provider=swissmodel
P53551		258	5b3d21579ffd12b57aee11fe	SWISSMODEL	39	130	1ust.1.A	-2.131647607	0.671473731	https://swissmodel.expasy.org/repository/uniprot/P53551.pdb?from=39&to=130&template=1ust.1.A&provider=swissmodel
P53551		258	5b3d21579ffd12b57aee11fa	SWISSMODEL	174	258	1yqa.1.A	-2.204780078	0.659432882	https://swissmodel.expasy.org/repository/uniprot/P53551.pdb?from=174&to=258&template=1yqa.1.A&provider=swissmodel
P53551		258	5a9b240c75daaa7ee0c71bb9	PDB	41	118	1uhm			https://swissmodel.expasy.org/repository/uniprot/P53551.pdb?from=41&to=118&template=1uhm&provider=pdb
P53551		258	5a9b10bc75daaa75335a718c	PDB	171	217	1yqa			https://swissmodel.expasy.org/repository/uniprot/P53551.pdb?from=171&to=217&template=1yqa&provider=pdb
P53551		258	5a9afc0475daaa51666ace59	PDB	38	130	1ust			https://swissmodel.expasy.org/repository/uniprot/P53551.pdb?from=38&to=130&template=1ust&provider=pdb
P53551		258	5a9afa8375daaa3e674797a8	PDB	171	258	1uss			https://swissmodel.expasy.org/repository/uniprot/P53551.pdb?from=171&to=258&template=1uss&provider=pdb
P36068		246	5b3d5a8fa03a1b640c063b8e	SWISSMODEL	6	237	1xly.1.A	-4.125412519	0.635315509	https://swissmodel.expasy.org/repository/uniprot/P36068.pdb?from=6&to=237&template=1xly.1.A&provider=swissmodel
P36068		246	5b20b26b02efd01c9645d36b	PDB	6	239	1xly			https://swissmodel.expasy.org/repository/uniprot/P36068.pdb?from=6&to=239&template=1xly&provider=pdb
P36068		246	5a9b227575daaa69b9cc2be2	PDB	6	239	4wnl			https://swissmodel.expasy.org/repository/uniprot/P36068.pdb?from=6&to=239&template=4wnl&provider=pdb
P15315		225	5b3e1bbca03a1bb79ad980a5	SWISSMODEL	1	42	1co4.1.A	-2.394075375	0.480984543	https://swissmodel.expasy.org/repository/uniprot/P15315.pdb?from=1&to=42&template=1co4.1.A&provider=swissmodel
Q08977		551	5b3e85fa3b85d18921b6e6db	SWISSMODEL	318	450	3ke4.1.B	-4.660702754	0.604544581	https://swissmodel.expasy.org/repository/uniprot/Q08977.pdb?from=318&to=450&template=3ke4.1.B&provider=swissmodel
Q08977		551	5b3e85fa3b85d18921b6e6d7	SWISSMODEL	186	450	4uxv.1.A	-4.779347373	0.578195273	https://swissmodel.expasy.org/repository/uniprot/Q08977.pdb?from=186&to=450&template=4uxv.1.A&provider=swissmodel
Q08977		551	5b3e85fa3b85d18921b6e6d3	SWISSMODEL	186	380	5ijn.1.L	-4.456224435	0.600869947	https://swissmodel.expasy.org/repository/uniprot/Q08977.pdb?from=186&to=380&template=5ijn.1.L&provider=swissmodel
Q08977		551	5b3e85fa3b85d18921b6e6cf	SWISSMODEL	279	414	4uy3.1.A	-2.951173638	0.62402331	https://swissmodel.expasy.org/repository/uniprot/Q08977.pdb?from=279&to=414&template=4uy3.1.A&provider=swissmodel
Q06338		283	5783df96f8196a5b3ebbf30c	SWISSMODEL	225	240	5da7.1.B	-3.121945531	0.417873113	https://swissmodel.expasy.org/repository/uniprot/Q06338.pdb?from=225&to=240&template=5da7.1.B&provider=swissmodel
P32769		611	5b3ffbc2a03a1bc5d3f5006c	SWISSMODEL	12	611	5m1j.76.A	-2.033339599	0.694204771	https://swissmodel.expasy.org/repository/uniprot/P32769.pdb?from=12&to=611&template=5m1j.76.A&provider=swissmodel
P32769		611	5a9b2b4e75daaa6a98bae706	PDB	1	611	3izq			https://swissmodel.expasy.org/repository/uniprot/P32769.pdb?from=1&to=611&template=3izq&provider=pdb
P32769		611	5a9b0b0175daaa254161f07c	PDB	135	611	3p27			https://swissmodel.expasy.org/repository/uniprot/P32769.pdb?from=135&to=611&template=3p27&provider=pdb
P32769		611	5a9b096375daaa0f820f967c	PDB	135	611	3p26			https://swissmodel.expasy.org/repository/uniprot/P32769.pdb?from=135&to=611&template=3p26&provider=pdb
P32266		881	5b459bb29ffd12b91b70bbc0	SWISSMODEL	188	679	5wp9.1.A	-3.903679568	0.647872301	https://swissmodel.expasy.org/repository/uniprot/P32266.pdb?from=188&to=679&template=5wp9.1.A&provider=swissmodel
P32266		881	5b459bb29ffd12b91b70bbbc	SWISSMODEL	183	549	3zys.2.A	-3.449858043	0.648823976	https://swissmodel.expasy.org/repository/uniprot/P32266.pdb?from=183&to=549&template=3zys.2.A&provider=swissmodel
P32266		881	5b459bb29ffd12b91b70bbb7	SWISSMODEL	188	694	5a3f.1.B	-3.460636405	0.642105551	https://swissmodel.expasy.org/repository/uniprot/P32266.pdb?from=188&to=694&template=5a3f.1.B&provider=swissmodel
P42937		148	5b431b1a08cc8f8eb04d12c0	SWISSMODEL	1	148	3fs5.1.A	0.762608071	0.823182794	https://swissmodel.expasy.org/repository/uniprot/P42937.pdb?from=1&to=148&template=3fs5.1.A&provider=swissmodel
P42937		148	5b431b1a08cc8f8eb04d12bc	SWISSMODEL	11	133	5k25.1.A	-3.103933393	0.621013035	https://swissmodel.expasy.org/repository/uniprot/P42937.pdb?from=11&to=133&template=5k25.1.A&provider=swissmodel
P42937		148	5a9b0ffd75daaa67f1762671	PDB	1	148	3f4a			https://swissmodel.expasy.org/repository/uniprot/P42937.pdb?from=1&to=148&template=3f4a&provider=pdb
P42937		148	5a9b092075daaa0ab3312230	PDB	1	148	3fs5			https://swissmodel.expasy.org/repository/uniprot/P42937.pdb?from=1&to=148&template=3fs5&provider=pdb
P21954		428	5b45fab0c4494f1ee20d9ef8	SWISSMODEL	17	426	2qfx.1.A	-0.00978194	0.768068719	https://swissmodel.expasy.org/repository/uniprot/P21954.pdb?from=17&to=426&template=2qfx.1.A&provider=swissmodel
P21954		428	5b20b23002efd01bd9b49609	PDB	16	428	2qfy			https://swissmodel.expasy.org/repository/uniprot/P21954.pdb?from=16&to=428&template=2qfy&provider=pdb
P21954		428	5b20b11a02efd01923d5100c	PDB	16	428	2qfx			https://swissmodel.expasy.org/repository/uniprot/P21954.pdb?from=16&to=428&template=2qfx&provider=pdb
P21954		428	5b20afef02efd015cdad75bd	PDB	16	428	2qfw			https://swissmodel.expasy.org/repository/uniprot/P21954.pdb?from=16&to=428&template=2qfw&provider=pdb
P21954		428	5a9afee875daaa769dc8b560	PDB	16	428	2qfv			https://swissmodel.expasy.org/repository/uniprot/P21954.pdb?from=16&to=428&template=2qfv&provider=pdb
P50264		508	5b3d6dec1a200bbfc84eb904	SWISSMODEL	6	508	1yy5.1.A	-1.354265534	0.718992348	https://swissmodel.expasy.org/repository/uniprot/P50264.pdb?from=6&to=508&template=1yy5.1.A&provider=swissmodel
P50264		508	5a9b28e175daaa45e323d948	PDB	1	508	4gdp			https://swissmodel.expasy.org/repository/uniprot/P50264.pdb?from=1&to=508&template=4gdp&provider=pdb
P50264		508	5a9b278875daaa31c57d14ed	PDB	1	508	3bi2			https://swissmodel.expasy.org/repository/uniprot/P50264.pdb?from=1&to=508&template=3bi2&provider=pdb
P50264		508	5a9b247275daaa05ad58fb81	PDB	1	508	3bnm			https://swissmodel.expasy.org/repository/uniprot/P50264.pdb?from=1&to=508&template=3bnm&provider=pdb
P50264		508	5a9b21fd75daaa63f8a3c19a	PDB	1	508	1z6l			https://swissmodel.expasy.org/repository/uniprot/P50264.pdb?from=1&to=508&template=1z6l&provider=pdb
P50264		508	5a9b2b2375daaa63ee118f00	PDB	1	508	1xpq			https://swissmodel.expasy.org/repository/uniprot/P50264.pdb?from=1&to=508&template=1xpq&provider=pdb
P50264		508	5a9b06ec75daaa6edcf0d90a	PDB	1	508	3bi4			https://swissmodel.expasy.org/repository/uniprot/P50264.pdb?from=1&to=508&template=3bi4&provider=pdb
P50264		508	5a9afd7375daaa65e3fb1394	PDB	1	508	3bnu			https://swissmodel.expasy.org/repository/uniprot/P50264.pdb?from=1&to=508&template=3bnu&provider=pdb
P50264		508	5a9afa6375daaa3e674792bc	PDB	1	508	3cns			https://swissmodel.expasy.org/repository/uniprot/P50264.pdb?from=1&to=508&template=3cns&provider=pdb
P50264		508	5a9b293375daaa4b23096a72	PDB	1	508	3cnp			https://swissmodel.expasy.org/repository/uniprot/P50264.pdb?from=1&to=508&template=3cnp&provider=pdb
P50264		508	5a9b082a75daaa7f43bad868	PDB	1	508	3bi5			https://swissmodel.expasy.org/repository/uniprot/P50264.pdb?from=1&to=508&template=3bi5&provider=pdb
P50264		508	5a9b0df575daaa4c7039fec5	PDB	1	508	3cn8			https://swissmodel.expasy.org/repository/uniprot/P50264.pdb?from=1&to=508&template=3cn8&provider=pdb
P50264		508	5a9b15d875daaa3ac57138d2	PDB	1	508	3cnd			https://swissmodel.expasy.org/repository/uniprot/P50264.pdb?from=1&to=508&template=3cnd&provider=pdb
P50264		508	5a9b1b0475daaa0406498015	PDB	1	508	1rsg			https://swissmodel.expasy.org/repository/uniprot/P50264.pdb?from=1&to=508&template=1rsg&provider=pdb
P50264		508	5a9afb8375daaa4d1b0aaa34	PDB	1	508	3cnt			https://swissmodel.expasy.org/repository/uniprot/P50264.pdb?from=1&to=508&template=3cnt&provider=pdb
P50264		508	5a9b094375daaa0f820f91c3	PDB	1	508	1yy5			https://swissmodel.expasy.org/repository/uniprot/P50264.pdb?from=1&to=508&template=1yy5&provider=pdb
P50264		508	5a9b1bd875daaa105e266bb3	PDB	1	508	4ech			https://swissmodel.expasy.org/repository/uniprot/P50264.pdb?from=1&to=508&template=4ech&provider=pdb
P38199		381	5b3aaced1a200bb2a33d7c32	SWISSMODEL	46	225	1j4w.1.B	-3.234187558	0.644660925	https://swissmodel.expasy.org/repository/uniprot/P38199.pdb?from=46&to=225&template=1j4w.1.B&provider=swissmodel
P38199		381	5b3aaced1a200bb2a33d7c1e	SWISSMODEL	159	330	1j4w.1.B	-2.58268532	0.668809611	https://swissmodel.expasy.org/repository/uniprot/P38199.pdb?from=159&to=330&template=1j4w.1.B&provider=swissmodel
P38199		381	5b3aaced1a200bb2a33d7c2e	SWISSMODEL	71	320	3n89.1.A	-4.663066938	0.580966238	https://swissmodel.expasy.org/repository/uniprot/P38199.pdb?from=71&to=320&template=3n89.1.A&provider=swissmodel
P38199		381	5b3aaced1a200bb2a33d7c22	SWISSMODEL	42	228	2n8m.1.A	-4.785316874	0.583900184	https://swissmodel.expasy.org/repository/uniprot/P38199.pdb?from=42&to=228&template=2n8m.1.A&provider=swissmodel
P38199		381	5b3aaced1a200bb2a33d7c26	SWISSMODEL	157	335	3krm.1.A	-2.588306348	0.671787772	https://swissmodel.expasy.org/repository/uniprot/P38199.pdb?from=157&to=335&template=3krm.1.A&provider=swissmodel
P38199		381	5b3aaced1a200bb2a33d7c2a	SWISSMODEL	44	228	2jvz.1.A	-3.771462332	0.623047514	https://swissmodel.expasy.org/repository/uniprot/P38199.pdb?from=44&to=228&template=2jvz.1.A&provider=swissmodel
P06174		275	5b3ca3f8d60c596a32d998b4	SWISSMODEL	5	273	1wd7.2.A	-3.704641082	0.62149927	https://swissmodel.expasy.org/repository/uniprot/P06174.pdb?from=5&to=273&template=1wd7.2.A&provider=swissmodel
P06174		275	5b3ca3f8d60c596a32d998b0	SWISSMODEL	7	273	1jr2.2.A	-2.844516568	0.659374376	https://swissmodel.expasy.org/repository/uniprot/P06174.pdb?from=7&to=273&template=1jr2.2.A&provider=swissmodel
P06174		275	5b3ca3f8d60c596a32d998ac	SWISSMODEL	21	273	3rot.1.A	-4.736617929	0.578250143	https://swissmodel.expasy.org/repository/uniprot/P06174.pdb?from=21&to=273&template=3rot.1.A&provider=swissmodel
Q06671		453	5b3bb6ce3b85d10c34b79c7c	SWISSMODEL	199	344	4cfg.1.A	-2.358693514	0.663693633	https://swissmodel.expasy.org/repository/uniprot/Q06671.pdb?from=199&to=344&template=4cfg.1.A&provider=swissmodel
Q06671		453	5b3bb6ce3b85d10c34b79c80	SWISSMODEL	275	381	3ghg.1.B	-4.473760292	0.556827325	https://swissmodel.expasy.org/repository/uniprot/Q06671.pdb?from=275&to=381&template=3ghg.1.B&provider=swissmodel
Q06671		453	5b3bb6ce3b85d10c34b79c78	SWISSMODEL	188	298	5j9t.1.D	-1.813270652	0.69894894	https://swissmodel.expasy.org/repository/uniprot/Q06671.pdb?from=188&to=298&template=5j9t.1.D&provider=swissmodel
Q06671		453	5b3bb6ce3b85d10c34b79c74	SWISSMODEL	171	363	3na7.1.A	-4.009077961	0.619805784	https://swissmodel.expasy.org/repository/uniprot/Q06671.pdb?from=171&to=363&template=3na7.1.A&provider=swissmodel
P32874		2273	5b062357c730d42b1bca7dd7	SWISSMODEL	789	2249	5i6i.1.A	-4.650349896	0.598678603	https://swissmodel.expasy.org/repository/uniprot/P32874.pdb?from=789&to=2249&template=5i6i.1.A&provider=swissmodel
P32874		2273	5b062358c730d42b1bca7deb	SWISSMODEL	643	1539	5csa.1.A	-2.636363136	0.672193193	https://swissmodel.expasy.org/repository/uniprot/P32874.pdb?from=643&to=1539&template=5csa.1.A&provider=swissmodel
P32874		2273	5b062357c730d42b1bca7ddc	SWISSMODEL	102	2236	5csk.1.B	-2.059528608	0.69324882	https://swissmodel.expasy.org/repository/uniprot/P32874.pdb?from=102&to=2236&template=5csk.1.B&provider=swissmodel
P32874		2273	5b062358c730d42b1bca7de7	SWISSMODEL	859	1538	5i6e.1.A	-3.403514089	0.644190632	https://swissmodel.expasy.org/repository/uniprot/P32874.pdb?from=859&to=1538&template=5i6e.1.A&provider=swissmodel
P32874		2273	5b062358c730d42b1bca7def	SWISSMODEL	789	2249	5i6i.1.B	-4.650349896	0.598678603	https://swissmodel.expasy.org/repository/uniprot/P32874.pdb?from=789&to=2249&template=5i6i.1.B&provider=swissmodel
P32874		2273	5b062358c730d42b1bca7de2	SWISSMODEL	859	2258	5i6h.1.B	-3.45798218	0.642202436	https://swissmodel.expasy.org/repository/uniprot/P32874.pdb?from=859&to=2258&template=5i6h.1.B&provider=swissmodel
Q04471		368	5b3a7bc33b85d1ddbd6c9f17	SWISSMODEL	2	251	5ko9.1.A	-4.212621127	0.600213407	https://swissmodel.expasy.org/repository/uniprot/Q04471.pdb?from=2&to=251&template=5ko9.1.A&provider=swissmodel
P38218		177	5b41065f3b85d1dfd2f725e7	SWISSMODEL	3	176	2fg1.1.A	-3.116838307	0.643915159	https://swissmodel.expasy.org/repository/uniprot/P38218.pdb?from=3&to=176&template=2fg1.1.A&provider=swissmodel
P34232		184	5b408db49ffd12a50fa9e246	SWISSMODEL	14	119	3q90.1.B	-2.67269634	0.673818222	https://swissmodel.expasy.org/repository/uniprot/P34232.pdb?from=14&to=119&template=3q90.1.B&provider=swissmodel
P34232		184	5b408db49ffd12a50fa9e242	SWISSMODEL	8	184	4wwu.1.C	-1.206489205	0.731571873	https://swissmodel.expasy.org/repository/uniprot/P34232.pdb?from=8&to=184&template=4wwu.1.C&provider=swissmodel
P34232		184	5a9b081b75daaa7f43bad62e	PDB	1	184	1of5			https://swissmodel.expasy.org/repository/uniprot/P34232.pdb?from=1&to=184&template=1of5&provider=pdb
P34232		184	5a9afdd475daaa6cacac191b	PDB	1	184	4wwu			https://swissmodel.expasy.org/repository/uniprot/P34232.pdb?from=1&to=184&template=4wwu&provider=pdb
P32480		875	5b450ba13b85d19946638dc0	SWISSMODEL	490	874	5yje.1.B	-4.769759981	0.598401457	https://swissmodel.expasy.org/repository/uniprot/P32480.pdb?from=490&to=874&template=5yje.1.B&provider=swissmodel
P32480		875	5b450ba13b85d19946638dbc	SWISSMODEL	8	355	5m2n.1.A	-4.50667991	0.612824307	https://swissmodel.expasy.org/repository/uniprot/P32480.pdb?from=8&to=355&template=5m2n.1.A&provider=swissmodel
P32641		659	5b410d8da03a1b8fa7654bb4	SWISSMODEL	63	496	1sxj.1.A	-4.490599115	0.611827988	https://swissmodel.expasy.org/repository/uniprot/P32641.pdb?from=63&to=496&template=1sxj.1.A&provider=swissmodel
P40545		261	5b3d11a13b85d1a03cf28b3f	SWISSMODEL	2	261	2agk.1.A	-0.215783866	0.769679573	https://swissmodel.expasy.org/repository/uniprot/P40545.pdb?from=2&to=261&template=2agk.1.A&provider=swissmodel
P40545		261	5a9b20e075daaa52372afd1e	PDB	2	261	2agk			https://swissmodel.expasy.org/repository/uniprot/P40545.pdb?from=2&to=261&template=2agk&provider=pdb
P46987		611	5b3ff89d3b85d1155bc00800	SWISSMODEL	450	551	1ddw.1.A	-3.431407749	0.61910599	https://swissmodel.expasy.org/repository/uniprot/P46987.pdb?from=450&to=551&template=1ddw.1.A&provider=swissmodel
P12683		1054	5b4741fd08cc8fcf059d560a	SWISSMODEL	597	1015	3cd0.1.C	-0.574931039	0.747439633	https://swissmodel.expasy.org/repository/uniprot/P12683.pdb?from=597&to=1015&template=3cd0.1.C&provider=swissmodel
P53208		328	588618c414055031d70b07ae	SWISSMODEL	41	144	3bf7.1.A	-2.79019629	0.648370055	https://swissmodel.expasy.org/repository/uniprot/P53208.pdb?from=41&to=144&template=3bf7.1.A&provider=swissmodel
P05759		152	5b42cbe68fd6f92070449f07	SWISSMODEL	82	152	3j6y.74.A	-9.990343219	0.144307506	https://swissmodel.expasy.org/repository/uniprot/P05759.pdb?from=82&to=152&template=3j6y.74.A&provider=swissmodel
P05759		152	5b42cbe68fd6f92070449f03	SWISSMODEL	2	92	2kdi.1.A	-2.375722144	0.65340886	https://swissmodel.expasy.org/repository/uniprot/P05759.pdb?from=2&to=92&template=2kdi.1.A&provider=swissmodel
P05759		152	5af290bb02efd05dc5a466ad	PDB	1	152	6eml			https://swissmodel.expasy.org/repository/uniprot/P05759.pdb?from=1&to=152&template=6eml&provider=pdb
P05759		152	5a9b1bd975daaa105e266bd4	PDB	1	76	5l6h			https://swissmodel.expasy.org/repository/uniprot/P05759.pdb?from=1&to=76&template=5l6h&provider=pdb
P05759		152	5a9b1d6d75daaa25a0c543a0	PDB	1	76	5l6i			https://swissmodel.expasy.org/repository/uniprot/P05759.pdb?from=1&to=76&template=5l6i&provider=pdb
P05759		152	5a9b1e3975daaa3242434f4d	PDB	1	76	5l6j			https://swissmodel.expasy.org/repository/uniprot/P05759.pdb?from=1&to=76&template=5l6j&provider=pdb
P05759		152	5a9b286b75daaa3e7a40ccaf	PDB	1	76	5u4p			https://swissmodel.expasy.org/repository/uniprot/P05759.pdb?from=1&to=76&template=5u4p&provider=pdb
Q03798		255	5b3d2f57a03a1bcdde21a89b	SWISSMODEL	111	235	1uky.1.A	-1.803481164	0.69051877	https://swissmodel.expasy.org/repository/uniprot/Q03798.pdb?from=111&to=235&template=1uky.1.A&provider=swissmodel
Q04066		261	5b3d113aa03a1b52191b11ed	SWISSMODEL	1	261	1vkh.1.A	-0.912172251	0.742384071	https://swissmodel.expasy.org/repository/uniprot/Q04066.pdb?from=1&to=261&template=1vkh.1.A&provider=swissmodel
Q04066		261	5a9b1c2875daaa159d1c1e04	PDB	1	261	1vkh			https://swissmodel.expasy.org/repository/uniprot/Q04066.pdb?from=1&to=261&template=1vkh&provider=pdb
P32796	P32796-1	670	5b413f959ffd12be9102ef5c	SWISSMODEL	69	669	1t7n.1.A	-1.538168579	0.712279515	https://swissmodel.expasy.org/repository/uniprot/P32796.pdb?from=69&to=669&template=1t7n.1.A&provider=swissmodel
P32796-2	P32796-2	648	5b40cbe2a03a1b4687beb0ef	SWISSMODEL	47	647	1t7n.1.A	-1.729828431	0.705283543	https://swissmodel.expasy.org/repository/uniprot/P32796-2.pdb?from=47&to=647&template=1t7n.1.A&provider=swissmodel
P0CX44		217	5ad678c8ad01f05d42fb5d34	SWISSMODEL	4	216	4v4b.1.T	-3.537139339	0.637501057	https://swissmodel.expasy.org/repository/uniprot/P0CX44.pdb?from=4&to=216&template=4v4b.1.T&provider=swissmodel
P0CX44		217	5b4378d302efd09f3742a401	PDB	1	217	4v4b			https://swissmodel.expasy.org/repository/uniprot/P0CX44.pdb?from=1&to=217&template=4v4b&provider=pdb
P0CX44		217	5b179f2b02efd046334ab469	PDB	1	217	5fl8			https://swissmodel.expasy.org/repository/uniprot/P0CX44.pdb?from=1&to=217&template=5fl8&provider=pdb
P32316		526	5b3dbf78d60c59fb013e581b	SWISSMODEL	8	520	4eu8.1.A	-1.856596821	0.70065624	https://swissmodel.expasy.org/repository/uniprot/P32316.pdb?from=8&to=520&template=4eu8.1.A&provider=swissmodel
Q06488		889	5b45432c3b85d1bd33650365	SWISSMODEL	401	628	4bb7.1.A	0.256222036	0.781934672	https://swissmodel.expasy.org/repository/uniprot/Q06488.pdb?from=401&to=628&template=4bb7.1.A&provider=swissmodel
Q06488		889	5a9b0b6075daaa2b13590c5b	PDB	401	641	4bb7			https://swissmodel.expasy.org/repository/uniprot/Q06488.pdb?from=401&to=641&template=4bb7&provider=pdb
Q03919		77	5b2414e4afa35877e5318cc1	SWISSMODEL	1	76	2n7k.1.A	-1.981476305	0.659303788	https://swissmodel.expasy.org/repository/uniprot/Q03919.pdb?from=1&to=76&template=2n7k.1.A&provider=swissmodel
P07172		385	5b3ab6b008cc8f6c367b8910	SWISSMODEL	3	383	4ge9.1.A	-3.543282625	0.639088797	https://swissmodel.expasy.org/repository/uniprot/P07172.pdb?from=3&to=383&template=4ge9.1.A&provider=swissmodel
P07172		385	5b3ab6b008cc8f6c367b890c	SWISSMODEL	7	381	4r2n.1.A	-2.379154988	0.68158181	https://swissmodel.expasy.org/repository/uniprot/P07172.pdb?from=7&to=381&template=4r2n.1.A&provider=swissmodel
P38130		404	5b3af8453b85d1d9abc2d513	SWISSMODEL	84	395	1s4p.1.A	-1.834183409	0.701474375	https://swissmodel.expasy.org/repository/uniprot/P38130.pdb?from=84&to=395&template=1s4p.1.A&provider=swissmodel
P39979		161	5b4219518fd6f9c31b5e45fc	SWISSMODEL	12	161	1qsm.1.A	-1.605631005	0.709306112	https://swissmodel.expasy.org/repository/uniprot/P39979.pdb?from=12&to=161&template=1qsm.1.A&provider=swissmodel
Q08045		131	5b446c039ffd12b2d671c78d	SWISSMODEL	49	97	2kcx.1.A	-2.599999719	0.499309837	https://swissmodel.expasy.org/repository/uniprot/Q08045.pdb?from=49&to=97&template=2kcx.1.A&provider=swissmodel
Q05787		833	5b4425f63b85d10f5e96cd1c	SWISSMODEL	26	686	5v7v.1.A	-2.939914104	0.661112969	https://swissmodel.expasy.org/repository/uniprot/Q05787.pdb?from=26&to=686&template=5v7v.1.A&provider=swissmodel
Q05787		833	5b4425f63b85d10f5e96cd18	SWISSMODEL	88	664	4buj.1.B	-4.714868986	0.600278043	https://swissmodel.expasy.org/repository/uniprot/Q05787.pdb?from=88&to=664&template=4buj.1.B&provider=swissmodel
Q05787		833	5a9afe3475daaa7110824104	PDB	1	767	5v7v			https://swissmodel.expasy.org/repository/uniprot/Q05787.pdb?from=1&to=767&template=5v7v&provider=pdb
Q12035		217	5b3e94243b85d1a5dc76ee65	SWISSMODEL	50	216	5wlc.59.A	-2.676288713	0.661531225	https://swissmodel.expasy.org/repository/uniprot/Q12035.pdb?from=50&to=216&template=5wlc.59.A&provider=swissmodel
Q07748		340	5b3a8837732c1ea7c8afb62c	SWISSMODEL	6	164	3s4u.1.A	-4.663106418	0.55520419	https://swissmodel.expasy.org/repository/uniprot/Q07748.pdb?from=6&to=164&template=3s4u.1.A&provider=swissmodel
Q07748		340	5b3a8837732c1ea7c8afb628	SWISSMODEL	4	338	4h6d.1.A	-0.208792611	0.760804427	https://swissmodel.expasy.org/repository/uniprot/Q07748.pdb?from=4&to=338&template=4h6d.1.A&provider=swissmodel
P47041		543	5b3e4ec208cc8f5b6516943c	SWISSMODEL	323	480	4wqo.1.D	-4.591070701	0.557408753	https://swissmodel.expasy.org/repository/uniprot/P47041.pdb?from=323&to=480&template=4wqo.1.D&provider=swissmodel
P53233		369	5b195684c730d40854b14167	SWISSMODEL	2	327	5m4u.1.A	-4.723810387	0.601686042	https://swissmodel.expasy.org/repository/uniprot/P53233.pdb?from=2&to=327&template=5m4u.1.A&provider=swissmodel
P03879		638	5b4093c33b85d1e6f4693323	SWISSMODEL	401	625	5e5s.1.A	-2.491537725	0.67732908	https://swissmodel.expasy.org/repository/uniprot/P03879.pdb?from=401&to=625&template=5e5s.1.A&provider=swissmodel
P03879		638	5b4093c33b85d1e6f469331f	SWISSMODEL	1	253	1kb9.1.C	-2.730073624	0.663607354	https://swissmodel.expasy.org/repository/uniprot/P03879.pdb?from=1&to=253&template=1kb9.1.C&provider=swissmodel
P38786		293	5b3b72de9ffd12749b606d10	SWISSMODEL	29	234	3wyz.1.A	-3.99568137	0.618368362	https://swissmodel.expasy.org/repository/uniprot/P38786.pdb?from=29&to=234&template=3wyz.1.A&provider=swissmodel
