,OG_ID
3622,OG190984
3623,OG23402
3624,OG23596
3625,OG134472
3626,OG143168
3627,OG133919
3628,OG19454
3629,OG137800
3630,OG26870
3631,OG159301
3632,OG191317
3633,OG23784
3634,OG65430
3635,OG20194
3636,OG23356
3637,OG27622
3638,OG23392
3639,OG27503
3640,OG23351
3641,OG70403
3642,OG144758
3643,OG227748
3644,OG93573
3645,OG41599
3646,OG43576
3647,OG21698
3648,OG23723
3649,OG26767
3650,OG175636
3651,OG184911
3652,OG22999
3653,OG19792
3654,OG23682
3655,OG32188
3656,OG57331
3657,OG31801
3658,OG124576
3659,OG36720
3660,OG27026
3661,OG192557
3662,OG23568
3663,OG44929
3664,OG42571
3665,OG145443
3666,OG110208
3667,OG32291
3668,OG55326
3669,OG206422
3670,OG23024
3671,OG23780
3672,OG115766
3673,OG144865
3674,OG23564
3675,OG30437
3676,OG162893
3677,OG33547
3678,OG190225
3679,OG114882
3680,OG12776
3681,OG217226
3682,OG29441
3683,OG32381
3684,OG20174
3685,OG46281
3686,OG161258
3687,OG219812
3688,OG27518
3689,OG20245
3690,OG23430
3691,OG12715
3692,OG23643
3693,OG83430
3694,OG55289
3695,OG19836
3696,OG17501
3697,OG167151
3698,OG57312
3699,OG31707
3700,OG30417
3701,OG191434
3702,OG147231
3703,OG200772
3704,OG28696
3705,OG23777
3706,OG132376
3707,OG20367
3708,OG88599
3709,OG20382
3710,OG36376
3711,OG81836
3712,OG158472
3713,OG28702
3714,OG27613
3715,OG19951
3716,OG20428
3717,OG27760
3718,OG27573
3719,OG18813
3720,OG20375
3721,OG44776
3722,OG64081
3723,OG44867
3724,OG23773
3725,OG107489
3726,OG185594
3727,OG105980
3728,OG141679
3729,OG228233
3730,OG176262
3731,OG42566
3732,OG106827
3733,OG78815
3734,OG55243
3735,OG21918
3736,OG23357
3737,OG155890
3738,OG25371
3739,OG32729
3740,OG28151
3741,OG33544
3742,OG42509
3743,OG125125
3744,OG44893
3745,OG19830
3746,OG42556
3747,OG72054
3748,OG136671
3749,OG31606
3750,OG102348
3751,OG65195
3752,OG141083
3753,OG21800
3754,OG23368
3755,OG23623
3756,OG23656
3757,OG125705
3758,OG23346
3759,OG28653
3760,OG43164
3761,OG23641
3762,OG20294
3763,OG22449
3764,OG97278
3765,OG168468
3766,OG30602
3767,OG208062
3768,OG32695
3769,OG36381
3770,OG32201
3771,OG216621
3772,OG27528
3773,OG112550
3774,OG23575
3775,OG138228
3776,OG212692
3777,OG80522
3778,OG43450
3779,OG30363
3780,OG27259
3781,OG19948
3782,OG149080
3783,OG55263
3784,OG46321
3785,OG44910
3786,OG171130
3787,OG217765
3788,OG27578
3789,OG55260
3790,OG134732
3791,OG84087
3792,OG20163
3793,OG20360
3794,OG135244
3795,OG181020
3796,OG28713
3797,OG57371
3798,OG227511
3799,OG55228
3800,OG23399
3801,OG18764
3802,OG44933
3803,OG222013
3804,OG55214
3805,OG44777
3806,OG27041
3807,OG22732
3808,OG28722
3809,OG42531
3810,OG28686
3811,OG23535
3812,OG21955
3813,OG74018
3814,OG185437
3815,OG115723
3816,OG207958
3817,OG149429
3818,OG20422
3819,OG210734
3820,OG55317
3821,OG42893
3822,OG107468
3823,OG201356
3824,OG23600
3825,OG20307
3826,OG26683
3827,OG27366
3828,OG75346
3829,OG33687
3830,OG43976
3831,OG57333
3832,OG20155
3833,OG22898
3834,OG23807
3835,OG233433
3836,OG130897
3837,OG86747
3838,OG196300
3839,OG23490
3840,OG55250
3841,OG19487
3842,OG69572
3843,OG23747
3844,OG189104
3845,OG23621
3846,OG57311
3847,OG85557
3848,OG36385
3849,OG191810
3850,OG23527
3851,OG27530
3852,OG23718
3853,OG20196
3854,OG44859
3855,OG163287
3856,OG27649
3857,OG183399
3858,OG175340
3859,OG28477
3860,OG19769
3861,OG152251
3862,OG222739
3863,OG43548
3864,OG160836
3865,OG186762
3866,OG22459
3867,OG16678
3868,OG76824
3869,OG26584
3870,OG213692
3871,OG18830
3872,OG219486
3873,OG37326
3874,OG19793
3875,OG35676
3876,OG48363
3877,OG20346
3878,OG27568
3879,OG160261
3880,OG23313
3881,OG186154
3882,OG59212
3883,OG134728
3884,OG165582
3885,OG186843
3886,OG72410
3887,OG149236
3888,OG43420
3889,OG19530
3890,OG23707
3891,OG18768
3892,OG20270
3893,OG26888
3894,OG57287
3895,OG110921
3896,OG156951
3897,OG80949
3898,OG26201
3899,OG23615
3900,OG23820
3901,OG174747
3902,OG165690
3903,OG100584
3904,OG83090
3905,OG32730
3906,OG44897
3907,OG23679
3908,OG20354
3909,OG120319
3910,OG27547
3911,OG20340
3912,OG42962
3913,OG55274
3914,OG196154
3915,OG129718
3916,OG16532
3917,OG23512
3918,OG174309
3919,OG23487
3920,OG39830
3921,OG23505
3922,OG71093
3923,OG110857
3924,OG23508
3925,OG20412
3926,OG55322
3927,OG21725
3928,OG27595
3929,OG23300
3930,OG23464
3931,OG185648
3932,OG20343
3933,OG19741
3934,OG55232
3935,OG83997
3936,OG25308
3937,OG23563
3938,OG44780
3939,OG112156
3940,OG29302
3941,OG35655
3942,OG31965
3943,OG20286
3944,OG140751
3945,OG19639
3946,OG56445
3947,OG20274
3948,OG147474
3949,OG232020
3950,OG183701
3951,OG55212
3952,OG148281
3953,OG28647
3954,OG20165
3955,OG114620
3956,OG27544
3957,OG156250
3958,OG186175
3959,OG225265
3960,OG22433
3961,OG52724
3962,OG188034
3963,OG92775
3964,OG227100
3965,OG202757
3966,OG196386
3967,OG116104
3968,OG181175
3969,OG174090
3970,OG23373
3971,OG20190
3972,OG205245
3973,OG26700
3974,OG85670
3975,OG229270
3976,OG20212
3977,OG18751
3978,OG110393
3979,OG185543
3980,OG136295
3981,OG230764
3982,OG94592
3983,OG55314
3984,OG128814
3985,OG125330
3986,OG23418
3987,OG19724
3988,OG190831
3989,OG18816
3990,OG89644
3991,OG23457
3992,OG179415
3993,OG135783
3994,OG20161
3995,OG20376
3996,OG23328
3997,OG194347
3998,OG130431
3999,OG67943
4000,OG67965
4001,OG22422
4002,OG187764
4003,OG219974
4004,OG204088
4005,OG26592
4006,OG57299
4007,OG174046
4008,OG57320
4009,OG23309
4010,OG203920
4011,OG23388
4012,OG32711
4013,OG27028
4014,OG214920
4015,OG143330
4016,OG215314
4017,OG23574
4018,OG22777
4019,OG108595
4020,OG48405
4021,OG41567
4022,OG55338
4023,OG28665
4024,OG125654
4025,OG153956
4026,OG23349
4027,OG27516
4028,OG22191
4029,OG23810
4030,OG17850
4031,OG84716
4032,OG126665
4033,OG25364
4034,OG156888
4035,OG27646
4036,OG26844
4037,OG57347
4038,OG27654
4039,OG23506
4040,OG120150
4041,OG35606
4042,OG44881
4043,OG55313
4044,OG116516
4045,OG135663
4046,OG26029
4047,OG85545
4048,OG195069
4049,OG26445
4050,OG20399
4051,OG211988
4052,OG19190
4053,OG36368
4054,OG32179
4055,OG23669
4056,OG186881
4057,OG27537
4058,OG19445
4059,OG44885
4060,OG206924
4061,OG135918
4062,OG33552
4063,OG43919
4064,OG142156
4065,OG99172
4066,OG23799
4067,OG68738
4068,OG135347
4069,OG213918
4070,OG161177
4071,OG213435
4072,OG19644
4073,OG43136
4074,OG134309
4075,OG27049
4076,OG55252
4077,OG218587
4078,OG94907
4079,OG166033
4080,OG27027
4081,OG218563
4082,OG17777
4083,OG90397
4084,OG180208
4085,OG176926
4086,OG57376
4087,OG101971
4088,OG23576
4089,OG26482
4090,OG18731
4091,OG18067
4092,OG33708
4093,OG198759
4094,OG44838
4095,OG186012
4096,OG27058
4097,OG23798
4098,OG136898
4099,OG229035
4100,OG19723
4101,OG90241
4102,OG22267
4103,OG57344
4104,OG32428
4105,OG23653
4106,OG43183
4107,OG112989
4108,OG33529
4109,OG20380
4110,OG22091
4111,OG205366
4112,OG232755
4113,OG46323
4114,OG41593
4115,OG191417
4116,OG20110
4117,OG55339
4118,OG33575
4119,OG26882
4120,OG220694
4121,OG10749
4122,OG27572
4123,OG75907
4124,OG77738
4125,OG89628
4126,OG152425
4127,OG23577
4128,OG31611
4129,OG57296
4130,OG46309
4131,OG44860
4132,OG108727
4133,OG26134
4134,OG23497
4135,OG23354
4136,OG14091
4137,OG22397
4138,OG221669
4139,OG84214
4140,OG138031
4141,OG52716
4142,OG159023
4143,OG46308
4144,OG113974
4145,OG28678
4146,OG23683
4147,OG203945
4148,OG21693
4149,OG185715
4150,OG150842
4151,OG216298
4152,OG19471
4153,OG19238
4154,OG70738
4155,OG140418
4156,OG15015
4157,OG84068
4158,OG22693
4159,OG26611
4160,OG100057
4161,OG187416
4162,OG23725
4163,OG35181
4164,OG189845
4165,OG111958
4166,OG55264
4167,OG20311
4168,OG18940
4169,OG19715
4170,OG201055
4171,OG146053
4172,OG42602
4173,OG23806
4174,OG25315
4175,OG27517
4176,OG19865
4177,OG27774
4178,OG134874
4179,OG20327
4180,OG167800
4181,OG153009
4182,OG28659
4183,OG55276
4184,OG22684
4185,OG22345
4186,OG223705
4187,OG75154
4188,OG22619
4189,OG207757
4190,OG42875
4191,OG20258
4192,OG218068
4193,OG115969
4194,OG123410
4195,OG129719
4196,OG55227
4197,OG138852
4198,OG23532
4199,OG222716
4200,OG27514
4201,OG78917
4202,OG28637
4203,OG130302
4204,OG20374
4205,OG65680
4206,OG27600
4207,OG26756
4208,OG168437
4209,OG226725
4210,OG187055
4211,OG23360
4212,OG129656
4213,OG220620
4214,OG120446
4215,OG69457
4216,OG57330
4217,OG159211
4218,OG41607
4219,OG20222
4220,OG123062
4221,OG19025
4222,OG19998
4223,OG27029
4224,OG227327
4225,OG83024
4226,OG19376
4227,OG42856
4228,OG118797
4229,OG96723
4230,OG80218
4231,OG26433
4232,OG81604
4233,OG31995
4234,OG205246
4235,OG88655
4236,OG156011
4237,OG41619
4238,OG142206
4239,OG89370
4240,OG20323
4241,OG41568
4242,OG114968
4243,OG233969
4244,OG63407
4245,OG205792
4246,OG23292
4247,OG42587
4248,OG31600
4249,OG88703
4250,OG19515
4251,OG43193
4252,OG83694
4253,OG44880
4254,OG23414
4255,OG210967
4256,OG88350
4257,OG33468
4258,OG69093
4259,OG187633
4260,OG72546
4261,OG28646
4262,OG26200
4263,OG65631
4264,OG118284
4265,OG22849
4266,OG214836
4267,OG133108
4268,OG211071
4269,OG57362
4270,OG23630
4271,OG136414
4272,OG110513
4273,OG26192
4274,OG55316
4275,OG39586
4276,OG23766
4277,OG102229
4278,OG20265
4279,OG172902
4280,OG51444
4281,OG55310
4282,OG23530
4283,OG32455
4284,OG191293
4285,OG73890
4286,OG43174
4287,OG10772
4288,OG55256
4289,OG18074
4290,OG55223
4291,OG46329
4292,OG20088
4293,OG105902
4294,OG197555
4295,OG23549
4296,OG210391
4297,OG180487
4298,OG44829
4299,OG32718
4300,OG43394
4301,OG159677
4302,OG26907
4303,OG23733
4304,OG19831
4305,OG23413
4306,OG156591
4307,OG20220
4308,OG44873
4309,OG20147
4310,OG44896
4311,OG110853
4312,OG106038
4313,OG31833
4314,OG75447
4315,OG76367
4316,OG15161
4317,OG36367
4318,OG202786
4319,OG19764
