"locus"	"pdbid"	"qstart2"	"qend2"	"sstart2"	"send2"	"strain_type"	"p_value"
"YPL135W"	"5tre@p@425"	5	142	28	165	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YPL135W"	"5tre@q@426"	5	142	28	165	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YPL135W"	"5tre@r@427"	5	142	28	165	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YPL135W"	"5tre@s@428"	5	142	28	165	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YPL135W"	"5tre@t@429"	5	142	28	165	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YPL135W"	"5tre@u@430"	5	142	28	165	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YPL135W"	"5tre@v@431"	5	142	28	165	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YPL135W"	"5tre@w@432"	5	142	28	165	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YPL135W"	"5tre@x@433"	5	142	28	165	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YJL124C"	"4c92@A@434"	1	130	43	172	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YIR005W"	"5gm6-V-bundle1@V@435"	1	128	2	129	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YNL265C"	"3ggz@D@436"	1	188	5	192	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YPR143W"	"6c0f@w@437"	1	70	174	243	"dN_dS_max_gap_ratio_0.5"	"NA"
"YIL033C"	"3of1@A@438"	1	246	171	416	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YEL027W"	"6c6l@H@439"	1	160	1	160	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YEL027W"	"6c6l@K@440"	1	160	1	160	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YGL090W"	"1z56@A@441"	1	77	159	235	"dN_dS_max_gap_ratio_0.5"	"NA"
"YKL024C"	"1ukz@A@442"	1	196	9	204	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YMR061W"	"2l9b@B@443"	1	40	630	669	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YIL162W"	"4eqv@A@444"	1	509	24	532	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YIL162W"	"4eqv@B@445"	1	509	24	532	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YIL162W"	"4eqv@C@446"	1	509	24	532	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YIL162W"	"4eqv@D@447"	1	509	24	532	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YIL162W"	"4eqv@E@448"	1	509	24	532	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YIL162W"	"4eqv@F@449"	1	509	24	532	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YIL162W"	"4eqv@G@450"	1	509	24	532	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YIL162W"	"4eqv@H@451"	1	509	24	532	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YGR009C"	"3b5n@C@452"	3	69	433	499	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YGR009C"	"3b5n@G@453"	3	69	433	499	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YGR009C"	"3b5n@D@454"	3	64	589	650	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YNL244C"	"3j81@m@455"	1	90	19	108	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YJL153C"	"1p1j@A@456"	1	525	9	533	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YGR116W"	"5vkl@A@457"	1	202	1250	1451	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YGR116W"	"3psf@A@458"	797	826	1219	1248	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YGR116W"	"3oak@C@459"	7	27	239	259	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YML030W"	"5nf8@A@460"	1	159	1	159	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YML030W"	"5nf8@B@461"	1	159	1	159	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YDR091C"	"4crm@P@462"	1	608	1	608	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YLR347C"	"3nd2@A@463"	1	861	1	861	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YPR041W"	"2ful@A@464"	5	160	241	396	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YPR016C"	"3jct-y-bundle1@y@465"	1	244	1	244	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YEL034W"	"3er0@A@466"	1	146	12	157	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YOL139C"	"1ap8@A@467"	1	213	1	213	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YER025W"	"4zgn@B@468"	1	103	423	525	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YNL113W"	"6eu1@K@469"	1	104	39	142	"dN_dS_max_gap_ratio_0.5"	"NA"
"YGL048C"	"5mpc-J-bundle1@J@470"	1	393	13	405	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YPL237W"	"3j81@l@471"	1	17	127	143	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YKL144C"	"6eu0@G@472"	1	212	1	212	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YBL028C"	"3jct-z-bundle1@z@473"	1	55	2	56	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YDR170C"	"4oiy@A@474"	3	189	824	1010	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YHR010W"	"5h4p-Z-bundle2@Z@475"	1	135	2	136	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YDL084W"	"5sup@A@476"	1	383	62	444	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YDL084W"	"5sup@B@477"	1	383	62	444	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YOR126C"	"3mil@A@478"	1	238	1	238	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YOR126C"	"3mil@B@479"	1	238	1	238	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YMR099C"	"2ciq@A@480"	1	287	2	288	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YHR171W"	"3vh3@A@481"	2	320	295	613	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YHR171W"	"3t7g@A@482"	1	286	3	288	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YBR111W-A"	"4wa6@B@483"	1	96	1	96	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YPL081W"	"6fai@J@484"	1	185	2	186	"dN_dS_max_gap_ratio_0.5"	"0.0096"
"YNR032C-A"	"1m94@A@485"	1	73	1	73	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YCR084C"	"3vp8@B@486"	1	80	2	81	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YOR207C"	"6eu3@B@487"	1	1114	36	1149	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YLR306W"	"3o2u@A@488"	3	190	1	188	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YMR078C"	"5okc@I@489"	1	27	715	741	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YBR249C"	"1hfb@C@490"	1	348	23	370	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YGL070C"	"1twf@I@491"	1	122	1	122	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YJL034W"	"3qfu@A@492"	1	379	48	426	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YJL034W"	"3h0x@A@493"	2	150	438	586	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YLR080W"	"2a6w@B@494"	1	219	54	272	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YBL047C"	"2g3q@A@495"	1	43	1339	1381	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YMR072W"	"5jh0@A@496"	1	156	27	182	"dN_dS_max_gap_ratio_0.5"	"0.4467"
"YPL046C"	"1hv2@A@497"	1	99	1	99	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YBL078C"	"3rui@B@498"	1	113	4	116	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YDR172W"	"4crn@P@499"	1	430	256	685	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YPR193C"	"1qsm@D@500"	1	152	5	156	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YGR033C"	"2ciu@A@501"	1	123	103	225	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YDR529C"	"3cx5@G@502"	1	126	2	127	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YDR529C"	"3cx5@R@503"	1	126	2	127	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YER146W"	"4c92@E@504"	1	84	4	87	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YER126C"	"6em1-r-bundle1@r@505"	1	73	2	74	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YMR239C"	"5t16@A@506"	1	276	184	459	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YMR239C"	"5t16@I@507"	1	276	184	459	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YMR239C"	"5t16@N@508"	1	117	43	159	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YFR024C-A"	"1ssh@A@509"	2	60	401	459	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YGL207W"	"3bip@A@510"	1	444	4	447	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YER063W"	"4uzx@A@511"	3	67	119	183	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YER063W"	"4uzw@A@512"	2	50	2	50	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YBR253W"	"4gwp@D@513"	1	121	1	121	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YMR260C"	"3j81@i@514"	1	111	5	115	"dN_dS_max_gap_ratio_0.5"	"NA"
"YER162C"	"2m14@B@515"	1	15	90	104	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YPL063W"	"4qqf@A@516"	5	198	164	357	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YIL030C"	"2m6m@A@517"	1	83	19	101	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YKL009W"	"4v7f-n-bundle1@n@518"	1	236	1	236	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YDR486C"	"2luh@B@519"	1	59	128	186	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YMR301C"	"4myc@A@520"	1	593	98	690	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YMR301C"	"4myc@B@521"	1	593	98	690	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YMR301C"	"4myc@C@522"	1	593	98	690	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YPL078C"	"6cp6@Z@523"	1	155	88	242	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YPL078C"	"6b2z@N@524"	1	97	42	138	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YDR079C-A"	"5oqj@5@525"	1	66	2	67	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YDL192W"	"3tjz@A@526"	1	159	18	176	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YDL192W"	"3tjz@D@527"	1	159	18	176	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YFR004W"	"5mpd@V@528"	1	289	18	306	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YGR118W"	"6fai@X@529"	1	144	2	145	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YLR330W"	"4in3@A@530"	5	80	1	76	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YBR200W"	"2czo@A@531"	1	130	273	402	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YBR200W"	"2rqw@A@532"	1	105	156	260	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YKL213C"	"3gae@A@533"	2	253	464	715	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YKL213C"	"3gae@B@534"	2	253	464	715	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YLL009C"	"1z2g@A@535"	1	69	1	69	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YLL009C"	"1u97@A@536"	1	69	1	69	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YLL009C"	"1u96@A@537"	1	69	1	69	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YGL040C"	"1h7r@A@538"	1	342	1	342	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YPR019W"	"5v8f@4@539"	1	751	178	928	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YLR286C"	"4txe@A@540"	1	288	25	312	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YOR334W"	"3rkg@A@542"	1	258	48	305	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YDR458C"	"4pvz@C@543"	4	28	100	124	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YMR129W"	"5tvz@A@544"	1	103	718	820	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YBL003C"	"4jjn@G@545"	1	106	17	122	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YPL271W"	"2wpd@I@546"	1	59	2	60	"dN_dS_max_gap_ratio_0.5"	"NA"
"YER139C"	"5c2y@A@547"	3	178	1	176	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YNL248C"	"5w66@M@548"	1	396	8	403	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YIL076W"	"3mv2@B@549"	1	293	1	293	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YIL076W"	"3mv2@D@550"	1	293	1	293	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YIL076W"	"3mv2@F@551"	1	293	1	293	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YGL137W"	"2ynp@A@552"	1	601	1	601	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YNL272C"	"2eqb@B@553"	2	93	51	142	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YNL272C"	"2eqb@C@554"	2	93	51	142	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YOR257W"	"3fwb@A@555"	1	153	9	161	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YNL229C"	"1g6w@D@556"	1	259	96	354	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YNL229C"	"1k0b@D@557"	1	259	96	354	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YFR028C"	"5xw4@B@558"	10	369	9	368	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YKL089W"	"2vpv@A@559"	1	94	437	530	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YNL110C"	"3jct-o-bundle1@o@560"	1	133	88	220	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YEL009C"	"1ysa@C@561"	2	57	226	281	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YMR038C"	"1jk9@B@562"	1	243	3	245	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YMR038C"	"1jk9@D@563"	1	243	3	245	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YCL035C"	"3c1r@A@564"	2	110	1	109	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YBR031W"	"5h4p-C-bundle1@C@565"	1	361	2	362	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YHR034C"	"4chh@B@566"	1	158	28	185	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YOL005C"	"3i4m@K@567"	1	116	1	116	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YLR011W"	"1t0i@A@568"	1	185	1	185	"dN_dS_max_gap_ratio_0.5"	"NA"
"YMR297W"	"1wpx@A@569"	1	421	112	532	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YOL077W-A"	"6b2z@T@570"	1	24	5	28	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YOL077W-A"	"6b2z@k@571"	1	24	5	28	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YOL077W-A"	"6b8h@k@572"	1	24	5	28	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YOL077W-A"	"6b8h@x@573"	1	24	5	28	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YLR015W"	"4rt4@E@574"	1	21	481	501	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YBL002W"	"1id3@H@575"	1	96	36	131	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YDR256C"	"1a4e@A@576"	1	488	15	502	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YDR256C"	"1a4e@B@577"	1	488	15	502	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YDR256C"	"1a4e@C@578"	1	488	15	502	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YDR256C"	"1a4e@D@579"	1	488	15	502	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YOR346W"	"5wm1@A@580"	1	433	306	738	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YOR346W"	"5umv@A@581"	1	90	162	251	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YML007W"	"1sse@B@582"	1	86	565	650	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YML007W"	"1sse@A@583"	1	35	279	313	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YGR252W"	"1ygh@A@584"	1	164	99	262	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YGR252W"	"1ygh@B@585"	1	164	99	262	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YMR264W"	"4jqu@B@586"	2	54	151	203	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YBR011C"	"1m38@A@587"	1	282	2	283	"dN_dS_max_gap_ratio_0.5"	"0.0249"
"YBR011C"	"1m38@B@588"	1	282	2	283	"dN_dS_max_gap_ratio_0.5"	"0.0205"
"YJL168C"	"2c5z@A@589"	1	93	622	714	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YJL168C"	"1e0n@A@590"	1	27	479	505	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YLL022C"	"4nq0@A@591"	72	254	164	346	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YLL022C"	"4nq0@A@592"	1	67	13	79	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YOL071W"	"2lm4@A@593"	12	109	55	152	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YDR050C"	"7tim@A@594"	1	247	2	248	"dN_dS_max_gap_ratio_0.5"	"NA"
"YDR050C"	"7tim@B@595"	1	247	2	248	"dN_dS_max_gap_ratio_0.5"	"NA"
"YDR050C"	"1ypi@A@596"	1	247	2	248	"dN_dS_max_gap_ratio_0.5"	"NA"
"YDR050C"	"1ypi@B@597"	1	247	2	248	"dN_dS_max_gap_ratio_0.5"	"NA"
"YPR107C"	"6eoj@B@598"	2	94	2	94	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YHR087W"	"1nyn@A@599"	1	111	1	111	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YCR063W"	"5gmk@T@600"	1	157	1	157	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YIL133C"	"5h4p-O-bundle1@O@601"	1	197	3	199	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YHR090C"	"5j9u@D@602"	1	120	1	120	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YHR090C"	"5j9u@H@603"	1	120	1	120	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YHR090C"	"5j9u@K@604"	1	120	1	120	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YER136W"	"2bcg@G@605"	1	442	5	446	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YDL220C"	"4hce@B@606"	1	130	346	475	"dN_dS_max_gap_ratio_0.5"	"NA"
"YKL180W"	"5h4p-P-bundle1@P@607"	1	183	2	184	"dN_dS_max_gap_ratio_0.5"	"0.6185"
"YKL069W"	"1f5m@B@608"	1	177	3	179	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YDR283C"	"1zy4@A@609"	3	73	594	664	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YDR283C"	"1zy4@B@610"	3	73	594	664	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YOL064C"	"1ka1@A@611"	1	354	2	355	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YHR073W"	"4ic4@A@612"	1	372	625	996	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YHR073W"	"4iap@A@613"	178	256	237	315	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YDR044W"	"1tlb@A@614"	1	326	3	328	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YDR044W"	"1tlb@D@615"	1	326	3	328	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YDR044W"	"1tlb@Q@616"	1	326	3	328	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YDR044W"	"1tlb@S@617"	1	326	3	328	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YDR044W"	"1tlb@U@618"	1	326	3	328	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YDR044W"	"1tlb@W@619"	1	326	3	328	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YNR034W-A"	"2grg@A@620"	1	98	1	98	"dN_dS_max_gap_ratio_0.5"	"0.9596"
"YOR057W"	"5an3@B@621"	1	136	2	137	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YNL102W"	"3flo@B@622"	1	180	1273	1452	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YNL102W"	"3flo@D@623"	1	180	1273	1452	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YNL102W"	"3flo@F@624"	1	180	1273	1452	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YNL102W"	"3flo@H@625"	1	180	1273	1452	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YNL102W"	"3oiq@B@626"	1	30	216	245	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YEL037C"	"3m62@B@627"	1	72	3	74	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YEL037C"	"1x3z@B@628"	1	57	253	309	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YOL078W"	"6emk@I@629"	1	146	647	792	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YOL078W"	"6emk@J@630"	1	146	647	792	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YIL053W"	"2qlt@A@631"	2	251	1	250	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YPL127C"	"1ust@A@632"	1	92	39	130	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YPL127C"	"1uss@A@633"	1	88	171	258	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YKR084C"	"3izq@1@634"	66	516	161	611	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YDL066W"	"2qfw@D@635"	1	412	16	427	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YLR167W"	"5l6h@B@636"	1	76	1	76	"dN_dS_max_gap_ratio_0.5"	"NA"
