	OrthologID	Saccharomyces_cerevisiae	yHAB148_Kazachstania_intestinalis
1998	OG0001998	YHR144C	augustus_masked-NODE_40_length_88277_cov_14.7049_ID_79-processed-gene-0.107-mRNA-1_1&gene=augustus_masked-NODE_40_length_88277_cov_14.7049_ID_79-processed-gene-0.107&CDS=1-930
1999	OG0001999	YHR146W	snap_masked-NODE_40_length_88277_cov_14.7049_ID_79-processed-gene-0.27-mRNA-1_1&gene=snap_masked-NODE_40_length_88277_cov_14.7049_ID_79-processed-gene-0.27&CDS=1-711
2000	OG0002000	YHR147C	augustus_masked-NODE_88_length_26347_cov_14.1698_ID_175-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-NODE_88_length_26347_cov_14.1698_ID_175-processed-gene-0.34&CDS=1-654
2001	OG0002001	YHR148W	augustus_masked-NODE_88_length_26347_cov_14.1698_ID_175-processed-gene-0.29-mRNA-1_1&gene=augustus_masked-NODE_88_length_26347_cov_14.1698_ID_175-processed-gene-0.29&CDS=1-549
2002	OG0002002	YHR150W	augustus_masked-NODE_88_length_26347_cov_14.1698_ID_175-processed-gene-0.30-mRNA-1_1&gene=augustus_masked-NODE_88_length_26347_cov_14.1698_ID_175-processed-gene-0.30&CDS=1-1548
2003	OG0002003	YHR151C	augustus_masked-NODE_88_length_26347_cov_14.1698_ID_175-processed-gene-0.36-mRNA-1_1&gene=augustus_masked-NODE_88_length_26347_cov_14.1698_ID_175-processed-gene-0.36&CDS=1-1338
2004	OG0002004	YHR154W	augustus_masked-NODE_17_length_155519_cov_14.8453_ID_33-processed-gene-0.48-mRNA-1_1&gene=augustus_masked-NODE_17_length_155519_cov_14.8453_ID_33-processed-gene-0.48&CDS=1-2817
2005	OG0002005	YHR156C	augustus_masked-NODE_38_length_90861_cov_15.0518_ID_75-processed-gene-0.107-mRNA-1_1&gene=augustus_masked-NODE_38_length_90861_cov_15.0518_ID_75-processed-gene-0.107&CDS=1-978
2006	OG0002006	YHR158C	augustus_masked-NODE_39_length_90173_cov_15.2876_ID_77-processed-gene-0.109-mRNA-1_1&gene=augustus_masked-NODE_39_length_90173_cov_15.2876_ID_77-processed-gene-0.109&CDS=1-2958
2007	OG0002007	YHR159W	augustus_masked-NODE_17_length_155519_cov_14.8453_ID_33-processed-gene-0.46-mRNA-1_1&gene=augustus_masked-NODE_17_length_155519_cov_14.8453_ID_33-processed-gene-0.46&CDS=1-1308
2008	OG0002008	YHR162W	augustus_masked-NODE_17_length_155519_cov_14.8453_ID_33-processed-gene-0.45-mRNA-1_1&gene=augustus_masked-NODE_17_length_155519_cov_14.8453_ID_33-processed-gene-0.45&CDS=1-378
2009	OG0002009	YHR163W	augustus_masked-NODE_17_length_155519_cov_14.8453_ID_33-processed-gene-0.44-mRNA-1_1&gene=augustus_masked-NODE_17_length_155519_cov_14.8453_ID_33-processed-gene-0.44&CDS=1-750
2010	OG0002010	YHR164C	augustus_masked-NODE_17_length_155519_cov_14.8453_ID_33-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-NODE_17_length_155519_cov_14.8453_ID_33-processed-gene-0.12&CDS=1-4524
2011	OG0002011	YHR165C	maker-NODE_17_length_155519_cov_14.8453_ID_33-augustus-gene-0.212-mRNA-1_1&gene=maker-NODE_17_length_155519_cov_14.8453_ID_33-augustus-gene-0.212&CDS=1-9081
2012	OG0002012	YHR167W	augustus_masked-NODE_17_length_155519_cov_14.8453_ID_33-processed-gene-0.43-mRNA-1_1&gene=augustus_masked-NODE_17_length_155519_cov_14.8453_ID_33-processed-gene-0.43&CDS=1-765
2013	OG0002013	YHR168W	augustus_masked-NODE_17_length_155519_cov_14.8453_ID_33-processed-gene-0.42-mRNA-1_1&gene=augustus_masked-NODE_17_length_155519_cov_14.8453_ID_33-processed-gene-0.42&CDS=1-1617
2014	OG0002014	YHR169W	augustus_masked-NODE_39_length_90173_cov_15.2876_ID_77-processed-gene-0.99-mRNA-1_1&gene=augustus_masked-NODE_39_length_90173_cov_15.2876_ID_77-processed-gene-0.99&CDS=1-1284
2015	OG0002015	YHR171W	genemark-NODE_17_length_155519_cov_14.8453_ID_33-processed-gene-0.185-mRNA-1_1&gene=genemark-NODE_17_length_155519_cov_14.8453_ID_33-processed-gene-0.185&CDS=1-1899
2016	OG0002016	YHR172W	snap_masked-NODE_17_length_155519_cov_14.8453_ID_33-processed-gene-0.109-mRNA-1_1&gene=snap_masked-NODE_17_length_155519_cov_14.8453_ID_33-processed-gene-0.109&CDS=1-2433
2017	OG0002017	YHR175W	genemark-NODE_17_length_155519_cov_14.8453_ID_33-processed-gene-0.181-mRNA-1_1&gene=genemark-NODE_17_length_155519_cov_14.8453_ID_33-processed-gene-0.181&CDS=1-459
2018	OG0002018	YHR176W	augustus_masked-NODE_17_length_155519_cov_14.8453_ID_33-processed-gene-0.37-mRNA-1_1&gene=augustus_masked-NODE_17_length_155519_cov_14.8453_ID_33-processed-gene-0.37&CDS=1-1290
2019	OG0002019	YHR178W	augustus_masked-NODE_17_length_155519_cov_14.8453_ID_33-processed-gene-0.36-mRNA-1_1&gene=augustus_masked-NODE_17_length_155519_cov_14.8453_ID_33-processed-gene-0.36&CDS=1-2391
2020	OG0002020	YHR181W	augustus_masked-NODE_50_length_71614_cov_15.0152_ID_99-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_50_length_71614_cov_15.0152_ID_99-processed-gene-0.0&CDS=1-681
2021	OG0002021	YHR182W	augustus_masked-NODE_50_length_71614_cov_15.0152_ID_99-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_50_length_71614_cov_15.0152_ID_99-processed-gene-0.1&CDS=1-2208
2022	OG0002022	YHR184W	augustus_masked-NODE_50_length_71614_cov_15.0152_ID_99-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_50_length_71614_cov_15.0152_ID_99-processed-gene-0.3&CDS=1-1638
2023	OG0002023	YHR185C	augustus_masked-NODE_50_length_71614_cov_15.0152_ID_99-processed-gene-0.22-mRNA-1_1&gene=augustus_masked-NODE_50_length_71614_cov_15.0152_ID_99-processed-gene-0.22&CDS=1-894
2024	OG0002024	YHR186C	maker-NODE_50_length_71614_cov_15.0152_ID_99-snap-gene-0.38-mRNA-1_1&gene=maker-NODE_50_length_71614_cov_15.0152_ID_99-snap-gene-0.38&CDS=1-4497
2025	OG0002025	YHR187W	augustus_masked-NODE_50_length_71614_cov_15.0152_ID_99-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_50_length_71614_cov_15.0152_ID_99-processed-gene-0.4&CDS=1-900
2026	OG0002026	YHR188C	augustus_masked-NODE_50_length_71614_cov_15.0152_ID_99-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-NODE_50_length_71614_cov_15.0152_ID_99-processed-gene-0.24&CDS=1-1872
2027	OG0002027	YHR189W	augustus_masked-NODE_48_length_72741_cov_16.097_ID_95-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-NODE_48_length_72741_cov_16.097_ID_95-processed-gene-0.27&CDS=1-549
2028	OG0002028	YHR190W	augustus_masked-NODE_48_length_72741_cov_16.097_ID_95-processed-gene-0.26-mRNA-1_1&gene=augustus_masked-NODE_48_length_72741_cov_16.097_ID_95-processed-gene-0.26&CDS=1-1320
2029	OG0002029	YHR191C	augustus_masked-NODE_5_length_253344_cov_15.3981_ID_9-processed-gene-1.208-mRNA-1_1&gene=augustus_masked-NODE_5_length_253344_cov_15.3981_ID_9-processed-gene-1.208&CDS=1-393
2030	OG0002030	YHR192W	snap_masked-NODE_5_length_253344_cov_15.3981_ID_9-processed-gene-1.83-mRNA-1_1&gene=snap_masked-NODE_5_length_253344_cov_15.3981_ID_9-processed-gene-1.83&CDS=1-777
2031	OG0002031	YHR193C	augustus_masked-NODE_5_length_253344_cov_15.3981_ID_9-processed-gene-1.207-mRNA-1_1&gene=augustus_masked-NODE_5_length_253344_cov_15.3981_ID_9-processed-gene-1.207&CDS=1-519
2032	OG0002032	YHR194W	snap_masked-NODE_5_length_253344_cov_15.3981_ID_9-processed-gene-1.82-mRNA-1_1&gene=snap_masked-NODE_5_length_253344_cov_15.3981_ID_9-processed-gene-1.82&CDS=1-1695
2033	OG0002033	YHR196W	augustus_masked-NODE_43_length_85566_cov_17.2606_ID_85-processed-gene-0.76-mRNA-1_1&gene=augustus_masked-NODE_43_length_85566_cov_17.2606_ID_85-processed-gene-0.76&CDS=1-1662
2034	OG0002034	YHR197W	augustus_masked-NODE_5_length_253344_cov_15.3981_ID_9-processed-gene-1.250-mRNA-1_1&gene=augustus_masked-NODE_5_length_253344_cov_15.3981_ID_9-processed-gene-1.250&CDS=1-2232
2035	OG0002035	YHR200W	augustus_masked-NODE_5_length_253344_cov_15.3981_ID_9-processed-gene-1.249-mRNA-1_1&gene=augustus_masked-NODE_5_length_253344_cov_15.3981_ID_9-processed-gene-1.249&CDS=1-789
2036	OG0002036	YHR201C	augustus_masked-NODE_5_length_253344_cov_15.3981_ID_9-processed-gene-1.204-mRNA-1_1&gene=augustus_masked-NODE_5_length_253344_cov_15.3981_ID_9-processed-gene-1.204&CDS=1-1149
2037	OG0002037	YHR202W	augustus_masked-NODE_5_length_253344_cov_15.3981_ID_9-processed-gene-1.248-mRNA-1_1&gene=augustus_masked-NODE_5_length_253344_cov_15.3981_ID_9-processed-gene-1.248&CDS=1-2766
2038	OG0002038	YHR204W	augustus_masked-NODE_5_length_253344_cov_15.3981_ID_9-processed-gene-1.247-mRNA-1_1&gene=augustus_masked-NODE_5_length_253344_cov_15.3981_ID_9-processed-gene-1.247&CDS=1-2376
2039	OG0002039	YHR205W	genemark-NODE_5_length_253344_cov_15.3981_ID_9-processed-gene-1.162-mRNA-1_1&gene=genemark-NODE_5_length_253344_cov_15.3981_ID_9-processed-gene-1.162&CDS=1-2250
2040	OG0002040	YHR206W	augustus_masked-NODE_5_length_253344_cov_15.3981_ID_9-processed-gene-1.245-mRNA-1_1&gene=augustus_masked-NODE_5_length_253344_cov_15.3981_ID_9-processed-gene-1.245&CDS=1-1791
2041	OG0002041	YHR207C	augustus_masked-NODE_5_length_253344_cov_15.3981_ID_9-processed-gene-1.201-mRNA-1_1&gene=augustus_masked-NODE_5_length_253344_cov_15.3981_ID_9-processed-gene-1.201&CDS=1-1479
2042	OG0002042	YIL001W	maker-NODE_49_length_72555_cov_15.2167_ID_97-augustus-gene-0.0-mRNA-1_1&gene=maker-NODE_49_length_72555_cov_15.2167_ID_97-augustus-gene-0.0&CDS=1-1686
2043	OG0002043	YIL002C	augustus_masked-NODE_26_length_131178_cov_15.2817_ID_51-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-NODE_26_length_131178_cov_15.2817_ID_51-processed-gene-0.24&CDS=1-2838
2044	OG0002044	YIL003W	augustus_masked-NODE_7_length_250949_cov_15.8555_ID_13-processed-gene-1.60-mRNA-1_1&gene=augustus_masked-NODE_7_length_250949_cov_15.8555_ID_13-processed-gene-1.60&CDS=1-843
2045	OG0002045	YIL004C	snap_masked-NODE_26_length_131178_cov_15.2817_ID_51-processed-gene-0.84-mRNA-1_1&gene=snap_masked-NODE_26_length_131178_cov_15.2817_ID_51-processed-gene-0.84&CDS=1-417
2046	OG0002046	YIL005W	maker-NODE_26_length_131178_cov_15.2817_ID_51-augustus-gene-0.60-mRNA-1_1&gene=maker-NODE_26_length_131178_cov_15.2817_ID_51-augustus-gene-0.60&CDS=1-3057
2047	OG0002047	YIL007C	augustus_masked-NODE_26_length_131178_cov_15.2817_ID_51-processed-gene-0.25-mRNA-1_1&gene=augustus_masked-NODE_26_length_131178_cov_15.2817_ID_51-processed-gene-0.25&CDS=1-633
2048	OG0002048	YIL008W	augustus_masked-NODE_7_length_250949_cov_15.8555_ID_13-processed-gene-1.68-mRNA-1_1&gene=augustus_masked-NODE_7_length_250949_cov_15.8555_ID_13-processed-gene-1.68&CDS=1-291
2049	OG0002049	YIL009C-A	snap_masked-NODE_7_length_250949_cov_15.8555_ID_13-processed-gene-1.193-mRNA-1_1&gene=snap_masked-NODE_7_length_250949_cov_15.8555_ID_13-processed-gene-1.193&CDS=1-303
2050	OG0002050	YIL010W	augustus_masked-NODE_49_length_72555_cov_15.2167_ID_97-processed-gene-0.102-mRNA-1_1&gene=augustus_masked-NODE_49_length_72555_cov_15.2167_ID_97-processed-gene-0.102&CDS=1-582
2051	OG0002051	YIL011W	augustus_masked-NODE_49_length_72555_cov_15.2167_ID_97-processed-gene-0.103-mRNA-1_1&gene=augustus_masked-NODE_49_length_72555_cov_15.2167_ID_97-processed-gene-0.103&CDS=1-780
2052	OG0002052	YIL014W	augustus_masked-NODE_49_length_72555_cov_15.2167_ID_97-processed-gene-0.104-mRNA-1_1&gene=augustus_masked-NODE_49_length_72555_cov_15.2167_ID_97-processed-gene-0.104&CDS=1-2238
2053	OG0002053	YIL015W	augustus_masked-NODE_28_length_119130_cov_14.992_ID_55-processed-gene-0.129-mRNA-1_1&gene=augustus_masked-NODE_28_length_119130_cov_14.992_ID_55-processed-gene-0.129&CDS=1-1536
2054	OG0002054	YIL016W	genemark-NODE_28_length_119130_cov_14.992_ID_55-processed-gene-0.65-mRNA-1_1&gene=genemark-NODE_28_length_119130_cov_14.992_ID_55-processed-gene-0.65&CDS=1-453
2055	OG0002055	YIL017C	snap_masked-NODE_28_length_119130_cov_14.992_ID_55-processed-gene-0.35-mRNA-1_1&gene=snap_masked-NODE_28_length_119130_cov_14.992_ID_55-processed-gene-0.35&CDS=1-2730
2056	OG0002056	YIL019W	augustus_masked-NODE_75_length_36736_cov_14.5515_ID_149-processed-gene-0.53-mRNA-1_1&gene=augustus_masked-NODE_75_length_36736_cov_14.5515_ID_149-processed-gene-0.53&CDS=1-999
2057	OG0002057	YIL020C	augustus_masked-NODE_51_length_70577_cov_14.6883_ID_101-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-NODE_51_length_70577_cov_14.6883_ID_101-processed-gene-0.11&CDS=1-783
2058	OG0002058	YIL021W	augustus_masked-NODE_51_length_70577_cov_14.6883_ID_101-processed-gene-0.30-mRNA-1_1&gene=augustus_masked-NODE_51_length_70577_cov_14.6883_ID_101-processed-gene-0.30&CDS=1-945
2059	OG0002059	YIL022W	augustus_masked-NODE_51_length_70577_cov_14.6883_ID_101-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-NODE_51_length_70577_cov_14.6883_ID_101-processed-gene-0.31&CDS=1-1278
2060	OG0002060	YIL023C	augustus_masked-NODE_51_length_70577_cov_14.6883_ID_101-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-NODE_51_length_70577_cov_14.6883_ID_101-processed-gene-0.14&CDS=1-945
2061	OG0002061	YIL026C	augustus_masked-NODE_75_length_36736_cov_14.5515_ID_149-processed-gene-0.52-mRNA-1_1&gene=augustus_masked-NODE_75_length_36736_cov_14.5515_ID_149-processed-gene-0.52&CDS=1-3414
2062	OG0002062	YIL027C	augustus_masked-NODE_51_length_70577_cov_14.6883_ID_101-processed-gene-0.33-mRNA-1_1&gene=augustus_masked-NODE_51_length_70577_cov_14.6883_ID_101-processed-gene-0.33&CDS=1-414
2063	OG0002063	YIL030C	genemark-NODE_51_length_70577_cov_14.6883_ID_101-processed-gene-0.68-mRNA-1_1&gene=genemark-NODE_51_length_70577_cov_14.6883_ID_101-processed-gene-0.68&CDS=1-3798
2064	OG0002064	YIL031W	augustus_masked-NODE_51_length_70577_cov_14.6883_ID_101-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-NODE_51_length_70577_cov_14.6883_ID_101-processed-gene-0.12&CDS=1-3084
2065	OG0002065	YIL033C	augustus_masked-NODE_51_length_70577_cov_14.6883_ID_101-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-NODE_51_length_70577_cov_14.6883_ID_101-processed-gene-0.34&CDS=1-1332
2066	OG0002066	YIL034C	augustus_masked-NODE_51_length_70577_cov_14.6883_ID_101-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-NODE_51_length_70577_cov_14.6883_ID_101-processed-gene-0.15&CDS=1-840
2067	OG0002067	YIL035C	augustus_masked-NODE_51_length_70577_cov_14.6883_ID_101-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-NODE_51_length_70577_cov_14.6883_ID_101-processed-gene-0.16&CDS=1-1113
2068	OG0002068	YIL036W	augustus_masked-NODE_51_length_70577_cov_14.6883_ID_101-processed-gene-0.35-mRNA-1_1&gene=augustus_masked-NODE_51_length_70577_cov_14.6883_ID_101-processed-gene-0.35&CDS=1-1752
2069	OG0002069	YIL038C	augustus_masked-NODE_80_length_31872_cov_14.3246_ID_159-processed-gene-0.33-mRNA-1_1&gene=augustus_masked-NODE_80_length_31872_cov_14.3246_ID_159-processed-gene-0.33&CDS=1-2529
2070	OG0002070	YIL039W	augustus_masked-NODE_80_length_31872_cov_14.3246_ID_159-processed-gene-0.39-mRNA-1_1&gene=augustus_masked-NODE_80_length_31872_cov_14.3246_ID_159-processed-gene-0.39&CDS=1-1422
2071	OG0002071	YIL040W	snap_masked-NODE_80_length_31872_cov_14.3246_ID_159-processed-gene-0.9-mRNA-1_1&gene=snap_masked-NODE_80_length_31872_cov_14.3246_ID_159-processed-gene-0.9&CDS=1-462
2072	OG0002072	YIL041W	augustus_masked-NODE_80_length_31872_cov_14.3246_ID_159-processed-gene-0.42-mRNA-1_1&gene=augustus_masked-NODE_80_length_31872_cov_14.3246_ID_159-processed-gene-0.42&CDS=1-969
2073	OG0002073	YIL042C	augustus_masked-NODE_80_length_31872_cov_14.3246_ID_159-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-NODE_80_length_31872_cov_14.3246_ID_159-processed-gene-0.34&CDS=1-1311
2074	OG0002074	YIL043C	maker-NODE_80_length_31872_cov_14.3246_ID_159-augustus-gene-0.47-mRNA-1_1&gene=maker-NODE_80_length_31872_cov_14.3246_ID_159-augustus-gene-0.47&CDS=1-1680
2075	OG0002075	YIL046W	augustus_masked-NODE_80_length_31872_cov_14.3246_ID_159-processed-gene-0.44-mRNA-1_1&gene=augustus_masked-NODE_80_length_31872_cov_14.3246_ID_159-processed-gene-0.44&CDS=1-1878
2076	OG0002076	YIL047C	augustus_masked-NODE_80_length_31872_cov_14.3246_ID_159-processed-gene-0.36-mRNA-1_1&gene=augustus_masked-NODE_80_length_31872_cov_14.3246_ID_159-processed-gene-0.36&CDS=1-2745
2077	OG0002077	YIL048W	maker-NODE_80_length_31872_cov_14.3246_ID_159-augustus-gene-0.48-mRNA-1_1&gene=maker-NODE_80_length_31872_cov_14.3246_ID_159-augustus-gene-0.48&CDS=1-4248
2078	OG0002078	YIL055C	augustus_masked-NODE_109_length_7363_cov_14.2905_ID_217-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_109_length_7363_cov_14.2905_ID_217-processed-gene-0.2&CDS=1-1581
2079	OG0002079	YIL056W	augustus_masked-NODE_109_length_7363_cov_14.2905_ID_217-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_109_length_7363_cov_14.2905_ID_217-processed-gene-0.0&CDS=1-1779
2080	OG0002080	YIL061C	augustus_masked-NODE_29_length_118531_cov_14.9387_ID_57-processed-gene-0.133-mRNA-1_1&gene=augustus_masked-NODE_29_length_118531_cov_14.9387_ID_57-processed-gene-0.133&CDS=1-906
2081	OG0002081	YIL062C	augustus_masked-NODE_29_length_118531_cov_14.9387_ID_57-processed-gene-0.135-mRNA-1_1&gene=augustus_masked-NODE_29_length_118531_cov_14.9387_ID_57-processed-gene-0.135&CDS=1-456
2082	OG0002082	YIL063C	augustus_masked-NODE_3_length_296438_cov_15.0578_ID_5-processed-gene-1.263-mRNA-1_1&gene=augustus_masked-NODE_3_length_296438_cov_15.0578_ID_5-processed-gene-1.263&CDS=1-879
2083	OG0002083	YIL064W	augustus_masked-NODE_3_length_296438_cov_15.0578_ID_5-processed-gene-1.319-mRNA-1_1&gene=augustus_masked-NODE_3_length_296438_cov_15.0578_ID_5-processed-gene-1.319&CDS=1-690
2084	OG0002084	YIL065C	augustus_masked-NODE_3_length_296438_cov_15.0578_ID_5-processed-gene-1.264-mRNA-1_1&gene=augustus_masked-NODE_3_length_296438_cov_15.0578_ID_5-processed-gene-1.264&CDS=1-465
2085	OG0002085	YIL067C	augustus_masked-NODE_3_length_296438_cov_15.0578_ID_5-processed-gene-1.265-mRNA-1_1&gene=augustus_masked-NODE_3_length_296438_cov_15.0578_ID_5-processed-gene-1.265&CDS=1-1962
2086	OG0002086	YIL068C	augustus_masked-NODE_29_length_118531_cov_14.9387_ID_57-processed-gene-0.137-mRNA-1_1&gene=augustus_masked-NODE_29_length_118531_cov_14.9387_ID_57-processed-gene-0.137&CDS=1-2400
2087	OG0002087	YIL070C	augustus_masked-NODE_3_length_296438_cov_15.0578_ID_5-processed-gene-1.267-mRNA-1_1&gene=augustus_masked-NODE_3_length_296438_cov_15.0578_ID_5-processed-gene-1.267&CDS=1-774
2088	OG0002088	YIL071C	snap_masked-NODE_3_length_296438_cov_15.0578_ID_5-processed-gene-1.44-mRNA-1_1&gene=snap_masked-NODE_3_length_296438_cov_15.0578_ID_5-processed-gene-1.44&CDS=1-1278
2089	OG0002089	YIL072W	augustus_masked-NODE_3_length_296438_cov_15.0578_ID_5-processed-gene-1.320-mRNA-1_1&gene=augustus_masked-NODE_3_length_296438_cov_15.0578_ID_5-processed-gene-1.320&CDS=1-1788
2090	OG0002090	YIL073C	snap_masked-NODE_3_length_296438_cov_15.0578_ID_5-processed-gene-1.46-mRNA-1_1&gene=snap_masked-NODE_3_length_296438_cov_15.0578_ID_5-processed-gene-1.46&CDS=1-2970
2091	OG0002091	YIL075C	augustus_masked-NODE_3_length_296438_cov_15.0578_ID_5-processed-gene-1.271-mRNA-1_1&gene=augustus_masked-NODE_3_length_296438_cov_15.0578_ID_5-processed-gene-1.271&CDS=1-2817
2092	OG0002092	YIL076W	augustus_masked-NODE_3_length_296438_cov_15.0578_ID_5-processed-gene-1.321-mRNA-1_1&gene=augustus_masked-NODE_3_length_296438_cov_15.0578_ID_5-processed-gene-1.321&CDS=1-891
2093	OG0002093	YIL077C	snap_masked-NODE_3_length_296438_cov_15.0578_ID_5-processed-gene-1.48-mRNA-1_1&gene=snap_masked-NODE_3_length_296438_cov_15.0578_ID_5-processed-gene-1.48&CDS=1-897
2094	OG0002094	YIL078W	augustus_masked-NODE_3_length_296438_cov_15.0578_ID_5-processed-gene-1.322-mRNA-1_1&gene=augustus_masked-NODE_3_length_296438_cov_15.0578_ID_5-processed-gene-1.322&CDS=1-2187
2095	OG0002095	YIL083C	augustus_masked-NODE_27_length_120258_cov_14.8531_ID_53-processed-gene-0.21-mRNA-1_1&gene=augustus_masked-NODE_27_length_120258_cov_14.8531_ID_53-processed-gene-0.21&CDS=1-1083
2096	OG0002096	YIL084C	augustus_masked-NODE_23_length_136819_cov_14.6148_ID_45-processed-gene-0.57-mRNA-1_1&gene=augustus_masked-NODE_23_length_136819_cov_14.6148_ID_45-processed-gene-0.57&CDS=1-1035
2097	OG0002097	YIL087C	augustus_masked-NODE_23_length_136819_cov_14.6148_ID_45-processed-gene-0.55-mRNA-1_1&gene=augustus_masked-NODE_23_length_136819_cov_14.6148_ID_45-processed-gene-0.55&CDS=1-447
2098	OG0002098	YIL088C	augustus_masked-NODE_23_length_136819_cov_14.6148_ID_45-processed-gene-0.54-mRNA-1_1&gene=augustus_masked-NODE_23_length_136819_cov_14.6148_ID_45-processed-gene-0.54&CDS=1-1380
2099	OG0002099	YIL090W	augustus_masked-NODE_23_length_136819_cov_14.6148_ID_45-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-NODE_23_length_136819_cov_14.6148_ID_45-processed-gene-0.14&CDS=1-1257
2100	OG0002100	YIL091C	augustus_masked-NODE_23_length_136819_cov_14.6148_ID_45-processed-gene-0.53-mRNA-1_1&gene=augustus_masked-NODE_23_length_136819_cov_14.6148_ID_45-processed-gene-0.53&CDS=1-2055
2101	OG0002101	YIL093C	augustus_masked-NODE_23_length_136819_cov_14.6148_ID_45-processed-gene-0.52-mRNA-1_1&gene=augustus_masked-NODE_23_length_136819_cov_14.6148_ID_45-processed-gene-0.52&CDS=1-816
2102	OG0002102	YIL094C	augustus_masked-NODE_23_length_136819_cov_14.6148_ID_45-processed-gene-0.51-mRNA-1_1&gene=augustus_masked-NODE_23_length_136819_cov_14.6148_ID_45-processed-gene-0.51&CDS=1-1116
2103	OG0002103	YIL096C	augustus_masked-NODE_23_length_136819_cov_14.6148_ID_45-processed-gene-0.50-mRNA-1_1&gene=augustus_masked-NODE_23_length_136819_cov_14.6148_ID_45-processed-gene-0.50&CDS=1-987
2104	OG0002104	YIL097W	augustus_masked-NODE_23_length_136819_cov_14.6148_ID_45-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-NODE_23_length_136819_cov_14.6148_ID_45-processed-gene-0.12&CDS=1-1461
2105	OG0002105	YIL098C	augustus_masked-NODE_41_length_87873_cov_15.2502_ID_81-processed-gene-0.117-mRNA-1_1&gene=augustus_masked-NODE_41_length_87873_cov_15.2502_ID_81-processed-gene-0.117&CDS=1-348
2106	OG0002106	YIL099W	augustus_masked-NODE_27_length_120258_cov_14.8531_ID_53-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-NODE_27_length_120258_cov_14.8531_ID_53-processed-gene-0.16&CDS=1-1563
2107	OG0002107	YIL101C	augustus_masked-NODE_27_length_120258_cov_14.8531_ID_53-processed-gene-0.47-mRNA-1_1&gene=augustus_masked-NODE_27_length_120258_cov_14.8531_ID_53-processed-gene-0.47&CDS=1-2118
2108	OG0002108	YIL103W	augustus_masked-NODE_27_length_120258_cov_14.8531_ID_53-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-NODE_27_length_120258_cov_14.8531_ID_53-processed-gene-0.15&CDS=1-1314
2109	OG0002109	YIL104C	augustus_masked-NODE_66_length_50366_cov_14.6421_ID_131-processed-gene-0.73-mRNA-1_1&gene=augustus_masked-NODE_66_length_50366_cov_14.6421_ID_131-processed-gene-0.73&CDS=1-1479
2110	OG0002110	YIL106W	augustus_masked-NODE_66_length_50366_cov_14.6421_ID_131-processed-gene-0.63-mRNA-1_1&gene=augustus_masked-NODE_66_length_50366_cov_14.6421_ID_131-processed-gene-0.63&CDS=1-945
2111	OG0002111	YIL108W	augustus_masked-NODE_66_length_50366_cov_14.6421_ID_131-processed-gene-0.62-mRNA-1_1&gene=augustus_masked-NODE_66_length_50366_cov_14.6421_ID_131-processed-gene-0.62&CDS=1-2046
2112	OG0002112	YIL110W	maker-NODE_66_length_50366_cov_14.6421_ID_131-augustus-gene-0.2-mRNA-1_1&gene=maker-NODE_66_length_50366_cov_14.6421_ID_131-augustus-gene-0.2&CDS=1-1548
2113	OG0002113	YIL112W	maker-NODE_66_length_50366_cov_14.6421_ID_131-augustus-gene-0.1-mRNA-1_1&gene=maker-NODE_66_length_50366_cov_14.6421_ID_131-augustus-gene-0.1&CDS=1-2736
2114	OG0002114	YIL113W	augustus_masked-NODE_3_length_296438_cov_15.0578_ID_5-processed-gene-1.234-mRNA-1_1&gene=augustus_masked-NODE_3_length_296438_cov_15.0578_ID_5-processed-gene-1.234&CDS=1-1113
2115	OG0002115	YIL115C	augustus_masked-NODE_66_length_50366_cov_14.6421_ID_131-processed-gene-0.68-mRNA-1_1&gene=augustus_masked-NODE_66_length_50366_cov_14.6421_ID_131-processed-gene-0.68&CDS=1-4047
2116	OG0002116	YIL116W	augustus_masked-NODE_66_length_50366_cov_14.6421_ID_131-processed-gene-0.58-mRNA-1_1&gene=augustus_masked-NODE_66_length_50366_cov_14.6421_ID_131-processed-gene-0.58&CDS=1-1152
