	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035279_Tortispora_starmeri
1062	OG0001062	YEL032W	augustus_masked-NODE_8_length_337577_cov_19.7412_ID_10463-processed-gene-2.131-mRNA-1_1&gene=augustus_masked-NODE_8_length_337577_cov_19.7412_ID_10463-processed-gene-2.131&CDS=1-2514
1063	OG0001063	YEL036C	genemark-NODE_3_length_450795_cov_10.6456_ID_8383-processed-gene-2.118-mRNA-1_1&gene=genemark-NODE_3_length_450795_cov_10.6456_ID_8383-processed-gene-2.118&CDS=1-1383
1064	OG0001064	YEL037C	augustus_masked-NODE_1_length_530835_cov_11.0226_ID_5813-processed-gene-2.48-mRNA-1_1&gene=augustus_masked-NODE_1_length_530835_cov_11.0226_ID_5813-processed-gene-2.48&CDS=1-1113
1065	OG0001065	YEL038W	maker-NODE_4_length_423460_cov_10.8288_ID_4638-augustus-gene-2.59-mRNA-1_1&gene=maker-NODE_4_length_423460_cov_10.8288_ID_4638-augustus-gene-2.59&CDS=1-687
1066	OG0001066	YEL040W	augustus_masked-NODE_50_length_47779_cov_10.5208_ID_7381-processed-gene-0.49-mRNA-1_1&gene=augustus_masked-NODE_50_length_47779_cov_10.5208_ID_7381-processed-gene-0.49&CDS=1-1263
1067	OG0001067	YEL042W	augustus_masked-NODE_1_length_530835_cov_11.0226_ID_5813-processed-gene-4.2-mRNA-1_1&gene=augustus_masked-NODE_1_length_530835_cov_11.0226_ID_5813-processed-gene-4.2&CDS=1-1437
1068	OG0001068	YEL043W	snap_masked-NODE_47_length_54853_cov_9.18344_ID_6949-processed-gene-0.28-mRNA-1_1&gene=snap_masked-NODE_47_length_54853_cov_9.18344_ID_6949-processed-gene-0.28&CDS=1-2979
1069	OG0001069	YEL044W	genemark-NODE_7_length_343474_cov_9.93038_ID_8452-processed-gene-1.149-mRNA-1_1&gene=genemark-NODE_7_length_343474_cov_9.93038_ID_8452-processed-gene-1.149&CDS=1-333
1070	OG0001070	YEL046C	maker-NODE_1_length_530835_cov_11.0226_ID_5813-snap-gene-1.0-mRNA-1_1&gene=maker-NODE_1_length_530835_cov_11.0226_ID_5813-snap-gene-1.0&CDS=1-1089
1071	OG0001071	YEL050C	genemark-NODE_19_length_165505_cov_10.3433_ID_4723-processed-gene-0.244-mRNA-1_1&gene=genemark-NODE_19_length_165505_cov_10.3433_ID_4723-processed-gene-0.244&CDS=1-1110
1072	OG0001072	YEL051W	maker-NODE_28_length_110160_cov_11.4914_ID_8006-augustus-gene-0.112-mRNA-1_1&gene=maker-NODE_28_length_110160_cov_11.4914_ID_8006-augustus-gene-0.112&CDS=1-747
1073	OG0001073	YEL052W	augustus_masked-NODE_7_length_343474_cov_9.93038_ID_8452-processed-gene-2.193-mRNA-1_1&gene=augustus_masked-NODE_7_length_343474_cov_9.93038_ID_8452-processed-gene-2.193&CDS=1-1344
1074	OG0001074	YEL053C	augustus_masked-NODE_11_length_292204_cov_10.5323_ID_7970-processed-gene-1.87-mRNA-1_1&gene=augustus_masked-NODE_11_length_292204_cov_10.5323_ID_7970-processed-gene-1.87&CDS=1-2121
1075	OG0001075	YEL055C	augustus_masked-NODE_34_length_94713_cov_11.1369_ID_5741-processed-gene-0.67-mRNA-1_1&gene=augustus_masked-NODE_34_length_94713_cov_11.1369_ID_5741-processed-gene-0.67&CDS=1-2967
1076	OG0001076	YEL056W	augustus_masked-NODE_16_length_219844_cov_10.6473_ID_4879-processed-gene-1.3-mRNA-1_1&gene=augustus_masked-NODE_16_length_219844_cov_10.6473_ID_4879-processed-gene-1.3&CDS=1-1302
1077	OG0001077	YEL058W	augustus_masked-NODE_7_length_343474_cov_9.93038_ID_8452-processed-gene-2.206-mRNA-1_1&gene=augustus_masked-NODE_7_length_343474_cov_9.93038_ID_8452-processed-gene-2.206&CDS=1-1584
1078	OG0001078	YEL062W	augustus_masked-NODE_16_length_219844_cov_10.6473_ID_4879-processed-gene-0.161-mRNA-1_1&gene=augustus_masked-NODE_16_length_219844_cov_10.6473_ID_4879-processed-gene-0.161&CDS=1-1857
1079	OG0001079	YEL064C	augustus_masked-NODE_11_length_292204_cov_10.5323_ID_7970-processed-gene-0.49-mRNA-1_1&gene=augustus_masked-NODE_11_length_292204_cov_10.5323_ID_7970-processed-gene-0.49&CDS=1-1500
1080	OG0001080	YEL065W	augustus_masked-NODE_7_length_343474_cov_9.93038_ID_8452-processed-gene-1.24-mRNA-1_1&gene=augustus_masked-NODE_7_length_343474_cov_9.93038_ID_8452-processed-gene-1.24&CDS=1-1800
1081	OG0001081	YER002W	augustus_masked-NODE_7_length_343474_cov_9.93038_ID_8452-processed-gene-2.258-mRNA-1_1&gene=augustus_masked-NODE_7_length_343474_cov_9.93038_ID_8452-processed-gene-2.258&CDS=1-642
1082	OG0001082	YER003C	augustus_masked-NODE_7_length_343474_cov_9.93038_ID_8452-processed-gene-2.220-mRNA-1_1&gene=augustus_masked-NODE_7_length_343474_cov_9.93038_ID_8452-processed-gene-2.220&CDS=1-1206
1083	OG0001083	YER004W	maker-NODE_16_length_219844_cov_10.6473_ID_4879-augustus-gene-1.238-mRNA-1_1&gene=maker-NODE_16_length_219844_cov_10.6473_ID_4879-augustus-gene-1.238&CDS=1-1266
1084	OG0001084	YER005W	augustus_masked-NODE_4_length_423460_cov_10.8288_ID_4638-processed-gene-3.169-mRNA-1_1&gene=augustus_masked-NODE_4_length_423460_cov_10.8288_ID_4638-processed-gene-3.169&CDS=1-2049
1085	OG0001085	YER006W	augustus_masked-NODE_11_length_292204_cov_10.5323_ID_7970-processed-gene-1.25-mRNA-1_1&gene=augustus_masked-NODE_11_length_292204_cov_10.5323_ID_7970-processed-gene-1.25&CDS=1-1458
1086	OG0001086	YER007C-A	augustus_masked-NODE_22_length_149070_cov_11.0274_ID_7759-processed-gene-0.171-mRNA-1_1&gene=augustus_masked-NODE_22_length_149070_cov_11.0274_ID_7759-processed-gene-0.171&CDS=1-540
1087	OG0001087	YER008C	snap_masked-NODE_19_length_165505_cov_10.3433_ID_4723-processed-gene-0.132-mRNA-1_1&gene=snap_masked-NODE_19_length_165505_cov_10.3433_ID_4723-processed-gene-0.132&CDS=1-1920
1088	OG0001088	YER009W	genemark-NODE_20_length_156244_cov_13.4188_ID_5146-processed-gene-0.160-mRNA-1_1&gene=genemark-NODE_20_length_156244_cov_13.4188_ID_5146-processed-gene-0.160&CDS=1-369
1089	OG0001089	YER010C	augustus_masked-NODE_19_length_165505_cov_10.3433_ID_4723-processed-gene-0.67-mRNA-1_1&gene=augustus_masked-NODE_19_length_165505_cov_10.3433_ID_4723-processed-gene-0.67&CDS=1-723
1090	OG0001090	YER012W	augustus_masked-NODE_20_length_156244_cov_13.4188_ID_5146-processed-gene-0.194-mRNA-1_1&gene=augustus_masked-NODE_20_length_156244_cov_13.4188_ID_5146-processed-gene-0.194&CDS=1-975
1091	OG0001091	YER014W	snap_masked-NODE_9_length_301725_cov_11.1523_ID_9771-processed-gene-0.17-mRNA-1_1&gene=snap_masked-NODE_9_length_301725_cov_11.1523_ID_9771-processed-gene-0.17&CDS=1-1653
1092	OG0001092	YER016W	augustus_masked-NODE_16_length_219844_cov_10.6473_ID_4879-processed-gene-0.142-mRNA-1_1&gene=augustus_masked-NODE_16_length_219844_cov_10.6473_ID_4879-processed-gene-0.142&CDS=1-1002
1093	OG0001093	YER017C	augustus_masked-NODE_6_length_356371_cov_17.7217_ID_8086-processed-gene-1.19-mRNA-1_1&gene=augustus_masked-NODE_6_length_356371_cov_17.7217_ID_8086-processed-gene-1.19&CDS=1-2499
1094	OG0001094	YER019W	genemark-NODE_9_length_301725_cov_11.1523_ID_9771-processed-gene-0.64-mRNA-1_1&gene=genemark-NODE_9_length_301725_cov_11.1523_ID_9771-processed-gene-0.64&CDS=1-1467
1095	OG0001095	YER021W	augustus_masked-NODE_37_length_74361_cov_15.2065_ID_6343-processed-gene-0.60-mRNA-1_1&gene=augustus_masked-NODE_37_length_74361_cov_15.2065_ID_6343-processed-gene-0.60&CDS=1-1395
1096	OG0001096	YER022W	snap_masked-NODE_14_length_268810_cov_12.6902_ID_16700-processed-gene-0.107-mRNA-1_1&gene=snap_masked-NODE_14_length_268810_cov_12.6902_ID_16700-processed-gene-0.107&CDS=1-1704
1097	OG0001097	YER023W	augustus_masked-NODE_8_length_337577_cov_19.7412_ID_10463-processed-gene-2.154-mRNA-1_1&gene=augustus_masked-NODE_8_length_337577_cov_19.7412_ID_10463-processed-gene-2.154&CDS=1-840
1098	OG0001098	YER025W	augustus_masked-NODE_36_length_82216_cov_10.3236_ID_10502-processed-gene-0.73-mRNA-1_1&gene=augustus_masked-NODE_36_length_82216_cov_10.3236_ID_10502-processed-gene-0.73&CDS=1-1545
1099	OG0001099	YER026C	augustus_masked-NODE_2_length_467089_cov_10.6916_ID_10198-processed-gene-1.18-mRNA-1_1&gene=augustus_masked-NODE_2_length_467089_cov_10.6916_ID_10198-processed-gene-1.18&CDS=1-702
1100	OG0001100	YER029C	augustus_masked-NODE_6_length_356371_cov_17.7217_ID_8086-processed-gene-1.3-mRNA-1_1&gene=augustus_masked-NODE_6_length_356371_cov_17.7217_ID_8086-processed-gene-1.3&CDS=1-348
1101	OG0001101	YER030W	augustus_masked-NODE_26_length_119625_cov_21.6396_ID_8164-processed-gene-0.32-mRNA-1_1&gene=augustus_masked-NODE_26_length_119625_cov_21.6396_ID_8164-processed-gene-0.32&CDS=1-495
1102	OG0001102	YER036C	augustus_masked-NODE_54_length_38395_cov_5.40587_ID_7683-processed-gene-0.30-mRNA-1_1&gene=augustus_masked-NODE_54_length_38395_cov_5.40587_ID_7683-processed-gene-0.30&CDS=1-1815
1103	OG0001103	YER043C	augustus_masked-NODE_21_length_151641_cov_11.3966_ID_7104-processed-gene-0.52-mRNA-1_1&gene=augustus_masked-NODE_21_length_151641_cov_11.3966_ID_7104-processed-gene-0.52&CDS=1-1344
1104	OG0001104	YER044C	augustus_masked-NODE_1_length_530835_cov_11.0226_ID_5813-processed-gene-2.11-mRNA-1_1&gene=augustus_masked-NODE_1_length_530835_cov_11.0226_ID_5813-processed-gene-2.11&CDS=1-426
1105	OG0001105	YER046W	snap_masked-NODE_22_length_149070_cov_11.0274_ID_7759-processed-gene-0.61-mRNA-1_1&gene=snap_masked-NODE_22_length_149070_cov_11.0274_ID_7759-processed-gene-0.61&CDS=1-744
1106	OG0001106	YER048W-A	snap_masked-NODE_7_length_343474_cov_9.93038_ID_8452-processed-gene-2.3-mRNA-1_1&gene=snap_masked-NODE_7_length_343474_cov_9.93038_ID_8452-processed-gene-2.3&CDS=1-276
1107	OG0001107	YER049W	genemark-NODE_34_length_94713_cov_11.1369_ID_5741-processed-gene-0.36-mRNA-1_1&gene=genemark-NODE_34_length_94713_cov_11.1369_ID_5741-processed-gene-0.36&CDS=1-1719
1108	OG0001108	YER050C	augustus_masked-NODE_45_length_56091_cov_10.3506_ID_7395-processed-gene-0.51-mRNA-1_1&gene=augustus_masked-NODE_45_length_56091_cov_10.3506_ID_7395-processed-gene-0.51&CDS=1-600
1109	OG0001109	YER052C	augustus_masked-NODE_1_length_530835_cov_11.0226_ID_5813-processed-gene-3.110-mRNA-1_1&gene=augustus_masked-NODE_1_length_530835_cov_11.0226_ID_5813-processed-gene-3.110&CDS=1-1566
1110	OG0001110	YER053C	augustus_masked-NODE_43_length_62223_cov_26.2295_ID_7310-processed-gene-0.76-mRNA-1_1&gene=augustus_masked-NODE_43_length_62223_cov_26.2295_ID_7310-processed-gene-0.76&CDS=1-1032
1111	OG0001111	YER055C	augustus_masked-NODE_1_length_530835_cov_11.0226_ID_5813-processed-gene-1.119-mRNA-1_1&gene=augustus_masked-NODE_1_length_530835_cov_11.0226_ID_5813-processed-gene-1.119&CDS=1-975
1112	OG0001112	YER058W	augustus_masked-NODE_10_length_297535_cov_17.7821_ID_8534-processed-gene-0.47-mRNA-1_1&gene=augustus_masked-NODE_10_length_297535_cov_17.7821_ID_8534-processed-gene-0.47&CDS=1-228
1113	OG0001113	YER061C	augustus_masked-NODE_4_length_423460_cov_10.8288_ID_4638-processed-gene-2.147-mRNA-1_1&gene=augustus_masked-NODE_4_length_423460_cov_10.8288_ID_4638-processed-gene-2.147&CDS=1-1308
1114	OG0001114	YER063W	augustus_masked-NODE_47_length_54853_cov_9.18344_ID_6949-processed-gene-0.78-mRNA-1_1&gene=augustus_masked-NODE_47_length_54853_cov_9.18344_ID_6949-processed-gene-0.78&CDS=1-528
1115	OG0001115	YER068W	augustus_masked-NODE_41_length_65693_cov_10.1195_ID_9188-processed-gene-0.92-mRNA-1_1&gene=augustus_masked-NODE_41_length_65693_cov_10.1195_ID_9188-processed-gene-0.92&CDS=1-1413
1116	OG0001116	YER069W	augustus_masked-NODE_46_length_56016_cov_11.5161_ID_7719-processed-gene-0.89-mRNA-1_1&gene=augustus_masked-NODE_46_length_56016_cov_11.5161_ID_7719-processed-gene-0.89&CDS=1-2559
1117	OG0001117	YER070W	augustus_masked-NODE_3_length_450795_cov_10.6456_ID_8383-processed-gene-3.86-mRNA-1_1&gene=augustus_masked-NODE_3_length_450795_cov_10.6456_ID_8383-processed-gene-3.86&CDS=1-2589
1118	OG0001118	YER072W	augustus_masked-NODE_7_length_343474_cov_9.93038_ID_8452-processed-gene-1.15-mRNA-1_1&gene=augustus_masked-NODE_7_length_343474_cov_9.93038_ID_8452-processed-gene-1.15&CDS=1-366
1119	OG0001119	YER074W-A	snap_masked-NODE_22_length_149070_cov_11.0274_ID_7759-processed-gene-0.42-mRNA-1_1&gene=snap_masked-NODE_22_length_149070_cov_11.0274_ID_7759-processed-gene-0.42&CDS=1-213
1120	OG0001120	YER078C	augustus_masked-NODE_21_length_151641_cov_11.3966_ID_7104-processed-gene-0.49-mRNA-1_1&gene=augustus_masked-NODE_21_length_151641_cov_11.3966_ID_7104-processed-gene-0.49&CDS=1-1446
1121	OG0001121	YER080W	augustus_masked-NODE_4_length_423460_cov_10.8288_ID_4638-processed-gene-3.190-mRNA-1_1&gene=augustus_masked-NODE_4_length_423460_cov_10.8288_ID_4638-processed-gene-3.190&CDS=1-1521
1122	OG0001122	YER082C	augustus_masked-NODE_11_length_292204_cov_10.5323_ID_7970-processed-gene-1.61-mRNA-1_1&gene=augustus_masked-NODE_11_length_292204_cov_10.5323_ID_7970-processed-gene-1.61&CDS=1-1527
1123	OG0001123	YER086W	augustus_masked-NODE_49_length_48947_cov_9.6271_ID_8710-processed-gene-0.49-mRNA-1_1&gene=augustus_masked-NODE_49_length_48947_cov_9.6271_ID_8710-processed-gene-0.49&CDS=1-3369
1124	OG0001124	YER087W	augustus_masked-NODE_36_length_82216_cov_10.3236_ID_10502-processed-gene-0.56-mRNA-1_1&gene=augustus_masked-NODE_36_length_82216_cov_10.3236_ID_10502-processed-gene-0.56&CDS=1-1590
1125	OG0001125	YER090W	augustus_masked-NODE_16_length_219844_cov_10.6473_ID_4879-processed-gene-0.127-mRNA-1_1&gene=augustus_masked-NODE_16_length_219844_cov_10.6473_ID_4879-processed-gene-0.127&CDS=1-1524
1126	OG0001126	YER091C	augustus_masked-NODE_3_length_450795_cov_10.6456_ID_8383-processed-gene-3.89-mRNA-1_1&gene=augustus_masked-NODE_3_length_450795_cov_10.6456_ID_8383-processed-gene-3.89&CDS=1-2286
1127	OG0001127	YER093C	augustus_masked-NODE_6_length_356371_cov_17.7217_ID_8086-processed-gene-2.17-mRNA-1_1&gene=augustus_masked-NODE_6_length_356371_cov_17.7217_ID_8086-processed-gene-2.17&CDS=1-3876
1128	OG0001128	YER094C	augustus_masked-NODE_15_length_254194_cov_22.2788_ID_8836-processed-gene-0.29-mRNA-1_1&gene=augustus_masked-NODE_15_length_254194_cov_22.2788_ID_8836-processed-gene-0.29&CDS=1-615
1129	OG0001129	YER095W	augustus_masked-NODE_13_length_269795_cov_9.87415_ID_4553-processed-gene-1.11-mRNA-1_1&gene=augustus_masked-NODE_13_length_269795_cov_9.87415_ID_4553-processed-gene-1.11&CDS=1-1068
1130	OG0001130	YER100W	augustus_masked-NODE_22_length_149070_cov_11.0274_ID_7759-processed-gene-0.222-mRNA-1_1&gene=augustus_masked-NODE_22_length_149070_cov_11.0274_ID_7759-processed-gene-0.222&CDS=1-705
1131	OG0001131	YER107C	augustus_masked-NODE_3_length_450795_cov_10.6456_ID_8383-processed-gene-0.29-mRNA-1_1&gene=augustus_masked-NODE_3_length_450795_cov_10.6456_ID_8383-processed-gene-0.29&CDS=1-1074
1132	OG0001132	YER110C	augustus_masked-NODE_18_length_174771_cov_20.4811_ID_5550-processed-gene-0.172-mRNA-1_1&gene=augustus_masked-NODE_18_length_174771_cov_20.4811_ID_5550-processed-gene-0.172&CDS=1-3288
1133	OG0001133	YER118C	augustus_masked-NODE_9_length_301725_cov_11.1523_ID_9771-processed-gene-1.21-mRNA-1_1&gene=augustus_masked-NODE_9_length_301725_cov_11.1523_ID_9771-processed-gene-1.21&CDS=1-1161
1134	OG0001134	YER122C	augustus_masked-NODE_21_length_151641_cov_11.3966_ID_7104-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-NODE_21_length_151641_cov_11.3966_ID_7104-processed-gene-0.31&CDS=1-1401
1135	OG0001135	YER126C	maker-NODE_26_length_119625_cov_21.6396_ID_8164-augustus-gene-0.117-mRNA-1_1&gene=maker-NODE_26_length_119625_cov_21.6396_ID_8164-augustus-gene-0.117&CDS=1-2310
1136	OG0001136	YER127W	augustus_masked-NODE_6_length_356371_cov_17.7217_ID_8086-processed-gene-0.101-mRNA-1_1&gene=augustus_masked-NODE_6_length_356371_cov_17.7217_ID_8086-processed-gene-0.101&CDS=1-906
1137	OG0001137	YER133W	augustus_masked-NODE_41_length_65693_cov_10.1195_ID_9188-processed-gene-0.95-mRNA-1_1&gene=augustus_masked-NODE_41_length_65693_cov_10.1195_ID_9188-processed-gene-0.95&CDS=1-987
1138	OG0001138	YER134C	augustus_masked-NODE_6_length_356371_cov_17.7217_ID_8086-processed-gene-2.11-mRNA-1_1&gene=augustus_masked-NODE_6_length_356371_cov_17.7217_ID_8086-processed-gene-2.11&CDS=1-540
1139	OG0001139	YER136W	augustus_masked-NODE_7_length_343474_cov_9.93038_ID_8452-processed-gene-2.243-mRNA-1_1&gene=augustus_masked-NODE_7_length_343474_cov_9.93038_ID_8452-processed-gene-2.243&CDS=1-1341
1140	OG0001140	YER140W	augustus_masked-NODE_5_length_385981_cov_13.3379_ID_9389-processed-gene-1.26-mRNA-1_1&gene=augustus_masked-NODE_5_length_385981_cov_13.3379_ID_9389-processed-gene-1.26&CDS=1-1776
1141	OG0001141	YER141W	genemark-NODE_8_length_337577_cov_19.7412_ID_10463-processed-gene-2.230-mRNA-1_1&gene=genemark-NODE_8_length_337577_cov_19.7412_ID_10463-processed-gene-2.230&CDS=1-1389
1142	OG0001142	YER142C	snap_masked-NODE_5_length_385981_cov_13.3379_ID_9389-processed-gene-1.134-mRNA-1_1&gene=snap_masked-NODE_5_length_385981_cov_13.3379_ID_9389-processed-gene-1.134&CDS=1-936
1143	OG0001143	YER143W	genemark-NODE_34_length_94713_cov_11.1369_ID_5741-processed-gene-0.37-mRNA-1_1&gene=genemark-NODE_34_length_94713_cov_11.1369_ID_5741-processed-gene-0.37&CDS=1-1356
1144	OG0001144	YER145C	augustus_masked-NODE_23_length_147609_cov_11.2375_ID_8037-processed-gene-0.191-mRNA-1_1&gene=augustus_masked-NODE_23_length_147609_cov_11.2375_ID_8037-processed-gene-0.191&CDS=1-1182
1145	OG0001145	YER148W	augustus_masked-NODE_33_length_96181_cov_11.781_ID_8249-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-NODE_33_length_96181_cov_11.781_ID_8249-processed-gene-0.10&CDS=1-732
1146	OG0001146	YER151C	snap_masked-NODE_32_length_96656_cov_27.0936_ID_14264-processed-gene-0.130-mRNA-1_1&gene=snap_masked-NODE_32_length_96656_cov_27.0936_ID_14264-processed-gene-0.130&CDS=1-2358
1147	OG0001147	YER154W	augustus_masked-NODE_9_length_301725_cov_11.1523_ID_9771-processed-gene-1.16-mRNA-1_1&gene=augustus_masked-NODE_9_length_301725_cov_11.1523_ID_9771-processed-gene-1.16&CDS=1-1149
1148	OG0001148	YER156C	augustus_masked-NODE_2_length_467089_cov_10.6916_ID_10198-processed-gene-3.178-mRNA-1_1&gene=augustus_masked-NODE_2_length_467089_cov_10.6916_ID_10198-processed-gene-3.178&CDS=1-978
1149	OG0001149	YER157W	augustus_masked-NODE_1_length_530835_cov_11.0226_ID_5813-processed-gene-4.35-mRNA-1_1&gene=augustus_masked-NODE_1_length_530835_cov_11.0226_ID_5813-processed-gene-4.35&CDS=1-2385
1150	OG0001150	YER159C	augustus_masked-NODE_1_length_530835_cov_11.0226_ID_5813-processed-gene-1.122-mRNA-1_1&gene=augustus_masked-NODE_1_length_530835_cov_11.0226_ID_5813-processed-gene-1.122&CDS=1-291
1151	OG0001151	YER163C	augustus_masked-NODE_15_length_254194_cov_22.2788_ID_8836-processed-gene-1.220-mRNA-1_1&gene=augustus_masked-NODE_15_length_254194_cov_22.2788_ID_8836-processed-gene-1.220&CDS=1-1773
1152	OG0001152	YER164W	genemark-NODE_38_length_71788_cov_9.80059_ID_6379-processed-gene-0.69-mRNA-1_1&gene=genemark-NODE_38_length_71788_cov_9.80059_ID_6379-processed-gene-0.69&CDS=1-4389
1153	OG0001153	YER165W	augustus_masked-NODE_5_length_385981_cov_13.3379_ID_9389-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-NODE_5_length_385981_cov_13.3379_ID_9389-processed-gene-0.31&CDS=1-1983
1154	OG0001154	YER168C	augustus_masked-NODE_34_length_94713_cov_11.1369_ID_5741-processed-gene-0.52-mRNA-1_1&gene=augustus_masked-NODE_34_length_94713_cov_11.1369_ID_5741-processed-gene-0.52&CDS=1-1500
1155	OG0001155	YER169W	augustus_masked-NODE_7_length_343474_cov_9.93038_ID_8452-processed-gene-0.77-mRNA-1_1&gene=augustus_masked-NODE_7_length_343474_cov_9.93038_ID_8452-processed-gene-0.77&CDS=1-2460
1156	OG0001156	YER170W	augustus_masked-NODE_2_length_467089_cov_10.6916_ID_10198-processed-gene-3.115-mRNA-1_1&gene=augustus_masked-NODE_2_length_467089_cov_10.6916_ID_10198-processed-gene-3.115&CDS=1-678
1157	OG0001157	YER171W	augustus_masked-NODE_11_length_292204_cov_10.5323_ID_7970-processed-gene-1.26-mRNA-1_1&gene=augustus_masked-NODE_11_length_292204_cov_10.5323_ID_7970-processed-gene-1.26&CDS=1-2313
1158	OG0001158	YER173W	augustus_masked-NODE_13_length_269795_cov_9.87415_ID_4553-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-NODE_13_length_269795_cov_9.87415_ID_4553-processed-gene-0.31&CDS=1-1701
1159	OG0001159	YER175C	snap_masked-NODE_2_length_467089_cov_10.6916_ID_10198-processed-gene-2.85-mRNA-1_1&gene=snap_masked-NODE_2_length_467089_cov_10.6916_ID_10198-processed-gene-2.85&CDS=1-909
1160	OG0001160	YER178W	augustus_masked-NODE_23_length_147609_cov_11.2375_ID_8037-processed-gene-0.205-mRNA-1_1&gene=augustus_masked-NODE_23_length_147609_cov_11.2375_ID_8037-processed-gene-0.205&CDS=1-1197
1161	OG0001161	YFL001W	augustus_masked-NODE_5_length_385981_cov_13.3379_ID_9389-processed-gene-2.174-mRNA-1_1&gene=augustus_masked-NODE_5_length_385981_cov_13.3379_ID_9389-processed-gene-2.174&CDS=1-1269
1162	OG0001162	YFL002C	augustus_masked-NODE_2_length_467089_cov_10.6916_ID_10198-processed-gene-1.26-mRNA-1_1&gene=augustus_masked-NODE_2_length_467089_cov_10.6916_ID_10198-processed-gene-1.26&CDS=1-1731
1163	OG0001163	YFL007W	augustus_masked-NODE_6_length_356371_cov_17.7217_ID_8086-processed-gene-2.12-mRNA-1_1&gene=augustus_masked-NODE_6_length_356371_cov_17.7217_ID_8086-processed-gene-2.12&CDS=1-5733
1164	OG0001164	YFL008W	snap_masked-NODE_2_length_467089_cov_10.6916_ID_10198-processed-gene-0.110-mRNA-1_1&gene=snap_masked-NODE_2_length_467089_cov_10.6916_ID_10198-processed-gene-0.110&CDS=1-3711
1165	OG0001165	YFL014W	augustus_masked-NODE_52_length_39535_cov_13.1388_ID_7873-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-NODE_52_length_39535_cov_13.1388_ID_7873-processed-gene-0.20&CDS=1-294
1166	OG0001166	YFL016C	augustus_masked-NODE_21_length_151641_cov_11.3966_ID_7104-processed-gene-0.37-mRNA-1_1&gene=augustus_masked-NODE_21_length_151641_cov_11.3966_ID_7104-processed-gene-0.37&CDS=1-1410
1167	OG0001167	YFL017C	augustus_masked-NODE_11_length_292204_cov_10.5323_ID_7970-processed-gene-1.11-mRNA-1_1&gene=augustus_masked-NODE_11_length_292204_cov_10.5323_ID_7970-processed-gene-1.11&CDS=1-480
1168	OG0001168	YFL017W-A	augustus_masked-NODE_20_length_156244_cov_13.4188_ID_5146-processed-gene-0.218-mRNA-1_1&gene=augustus_masked-NODE_20_length_156244_cov_13.4188_ID_5146-processed-gene-0.218&CDS=1-225
1169	OG0001169	YFL018C	maker-NODE_19_length_165505_cov_10.3433_ID_4723-augustus-gene-0.188-mRNA-1_1&gene=maker-NODE_19_length_165505_cov_10.3433_ID_4723-augustus-gene-0.188&CDS=1-1491
1170	OG0001170	YFL022C	augustus_masked-NODE_5_length_385981_cov_13.3379_ID_9389-processed-gene-1.6-mRNA-1_1&gene=augustus_masked-NODE_5_length_385981_cov_13.3379_ID_9389-processed-gene-1.6&CDS=1-1470
1171	OG0001171	YFL024C	augustus_masked-NODE_18_length_174771_cov_20.4811_ID_5550-processed-gene-0.115-mRNA-1_1&gene=augustus_masked-NODE_18_length_174771_cov_20.4811_ID_5550-processed-gene-0.115&CDS=1-2025
1172	OG0001172	YFL025C	augustus_masked-NODE_38_length_71788_cov_9.80059_ID_6379-processed-gene-0.89-mRNA-1_1&gene=augustus_masked-NODE_38_length_71788_cov_9.80059_ID_6379-processed-gene-0.89&CDS=1-3381
1173	OG0001173	YFL026W	augustus_masked-NODE_17_length_210941_cov_10.8118_ID_5448-processed-gene-0.106-mRNA-1_1&gene=augustus_masked-NODE_17_length_210941_cov_10.8118_ID_5448-processed-gene-0.106&CDS=1-1119
1174	OG0001174	YFL027C	augustus_masked-NODE_8_length_337577_cov_19.7412_ID_10463-processed-gene-0.25-mRNA-1_1&gene=augustus_masked-NODE_8_length_337577_cov_19.7412_ID_10463-processed-gene-0.25&CDS=1-1020
1175	OG0001175	YFL028C	augustus_masked-NODE_5_length_385981_cov_13.3379_ID_9389-processed-gene-2.217-mRNA-1_1&gene=augustus_masked-NODE_5_length_385981_cov_13.3379_ID_9389-processed-gene-2.217&CDS=1-732
1176	OG0001176	YFL030W	augustus_masked-NODE_17_length_210941_cov_10.8118_ID_5448-processed-gene-1.98-mRNA-1_1&gene=augustus_masked-NODE_17_length_210941_cov_10.8118_ID_5448-processed-gene-1.98&CDS=1-1656
1177	OG0001177	YFL034W	augustus_masked-NODE_10_length_297535_cov_17.7821_ID_8534-processed-gene-1.11-mRNA-1_1&gene=augustus_masked-NODE_10_length_297535_cov_17.7821_ID_8534-processed-gene-1.11&CDS=1-3000
1178	OG0001178	YFL036W	augustus_masked-NODE_12_length_274470_cov_11.5893_ID_6473-processed-gene-1.204-mRNA-1_1&gene=augustus_masked-NODE_12_length_274470_cov_11.5893_ID_6473-processed-gene-1.204&CDS=1-4119
1179	OG0001179	YFL044C	augustus_masked-NODE_10_length_297535_cov_17.7821_ID_8534-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-NODE_10_length_297535_cov_17.7821_ID_8534-processed-gene-0.12&CDS=1-879
