	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035650_Trigonopsis_variabilis
1165	OG0001165	YER058W	augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-1.73-mRNA-1_1&gene=augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-1.73&CDS=1-234
1166	OG0001166	YER061C	augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-14.126-mRNA-1_1&gene=augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-14.126&CDS=1-1314
1167	OG0001167	YER063W	snap_masked-NODE_11_length_507231_cov_47.8977_ID_2584-processed-gene-0.105-mRNA-1_1&gene=snap_masked-NODE_11_length_507231_cov_47.8977_ID_2584-processed-gene-0.105&CDS=1-1503
1168	OG0001168	YER068W	augustus_masked-NODE_13_length_165356_cov_55.7185_ID_2324-processed-gene-0.233-mRNA-1_1&gene=augustus_masked-NODE_13_length_165356_cov_55.7185_ID_2324-processed-gene-0.233&CDS=1-1389
1169	OG0001169	YER069W	augustus_masked-NODE_6_length_632832_cov_45.1034_ID_1682-processed-gene-5.40-mRNA-1_1&gene=augustus_masked-NODE_6_length_632832_cov_45.1034_ID_1682-processed-gene-5.40&CDS=1-2580
1170	OG0001170	YER070W	augustus_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-6.115-mRNA-1_1&gene=augustus_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-6.115&CDS=1-2562
1171	OG0001171	YER072W	augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-8.71-mRNA-1_1&gene=augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-8.71&CDS=1-363
1172	OG0001172	YER074W-A	augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-8.148-mRNA-1_1&gene=augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-8.148&CDS=1-249
1173	OG0001173	YER078C	maker-NODE_3_length_1312102_cov_45.374_ID_2384-augustus-gene-5.163-mRNA-1_1&gene=maker-NODE_3_length_1312102_cov_45.374_ID_2384-augustus-gene-5.163&CDS=1-1482
1174	OG0001174	YER081W	augustus_masked-NODE_6_length_632832_cov_45.1034_ID_1682-processed-gene-5.43-mRNA-1_1&gene=augustus_masked-NODE_6_length_632832_cov_45.1034_ID_1682-processed-gene-5.43&CDS=1-1395
1175	OG0001175	YER082C	augustus_masked-NODE_11_length_507231_cov_47.8977_ID_2584-processed-gene-3.121-mRNA-1_1&gene=augustus_masked-NODE_11_length_507231_cov_47.8977_ID_2584-processed-gene-3.121&CDS=1-1512
1176	OG0001176	YER086W	augustus_masked-NODE_7_length_632808_cov_48.2593_ID_2746-processed-gene-1.88-mRNA-1_1&gene=augustus_masked-NODE_7_length_632808_cov_48.2593_ID_2746-processed-gene-1.88&CDS=1-1626
1177	OG0001177	YER087W	maker-NODE_6_length_632832_cov_45.1034_ID_1682-snap-gene-4.149-mRNA-1_1&gene=maker-NODE_6_length_632832_cov_45.1034_ID_1682-snap-gene-4.149&CDS=1-1704
1178	OG0001178	YER090W	augustus_masked-NODE_8_length_567177_cov_45.8152_ID_1382-processed-gene-3.79-mRNA-1_1&gene=augustus_masked-NODE_8_length_567177_cov_45.8152_ID_1382-processed-gene-3.79&CDS=1-1521
1179	OG0001179	YER091C	augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-6.12-mRNA-1_1&gene=augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-6.12&CDS=1-2304
1180	OG0001180	YER093C	snap_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-1.11-mRNA-1_1&gene=snap_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-1.11&CDS=1-3669
1181	OG0001181	YER094C	augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-13.99-mRNA-1_1&gene=augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-13.99&CDS=1-615
1182	OG0001182	YER095W	maker-NODE_4_length_1082171_cov_45.4179_ID_1480-augustus-gene-1.180-mRNA-1_1&gene=maker-NODE_4_length_1082171_cov_45.4179_ID_1480-augustus-gene-1.180&CDS=1-1041
1183	OG0001183	YER099C	augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-3.69-mRNA-1_1&gene=augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-3.69&CDS=1-954
1184	OG0001184	YER100W	augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-1.128-mRNA-1_1&gene=augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-1.128&CDS=1-717
1185	OG0001185	YER107C	maker-NODE_8_length_567177_cov_45.8152_ID_1382-augustus-gene-4.8-mRNA-1_1&gene=maker-NODE_8_length_567177_cov_45.8152_ID_1382-augustus-gene-4.8&CDS=1-1098
1186	OG0001186	YER110C	maker-NODE_4_length_1082171_cov_45.4179_ID_1480-snap-gene-1.1-mRNA-1_1&gene=maker-NODE_4_length_1082171_cov_45.4179_ID_1480-snap-gene-1.1&CDS=1-3168
1187	OG0001187	YER116C	snap_masked-NODE_7_length_632808_cov_48.2593_ID_2746-processed-gene-3.140-mRNA-1_1&gene=snap_masked-NODE_7_length_632808_cov_48.2593_ID_2746-processed-gene-3.140&CDS=1-432
1188	OG0001188	YER118C	genemark-NODE_8_length_567177_cov_45.8152_ID_1382-processed-gene-4.186-mRNA-1_1&gene=genemark-NODE_8_length_567177_cov_45.8152_ID_1382-processed-gene-4.186&CDS=1-861
1189	OG0001189	YER122C	augustus_masked-NODE_11_length_507231_cov_47.8977_ID_2584-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-NODE_11_length_507231_cov_47.8977_ID_2584-processed-gene-0.17&CDS=1-1350
1190	OG0001190	YER126C	maker-NODE_1_length_1864488_cov_47.4331_ID_2849-augustus-gene-11.8-mRNA-1_1&gene=maker-NODE_1_length_1864488_cov_47.4331_ID_2849-augustus-gene-11.8&CDS=1-780
1191	OG0001191	YER127W	snap_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-4.117-mRNA-1_1&gene=snap_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-4.117&CDS=1-1002
1192	OG0001192	YER128W	snap_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-3.107-mRNA-1_1&gene=snap_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-3.107&CDS=1-609
1193	OG0001193	YER134C	augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-6.102-mRNA-1_1&gene=augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-6.102&CDS=1-534
1194	OG0001194	YER136W	augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-11.179-mRNA-1_1&gene=augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-11.179&CDS=1-1317
1195	OG0001195	YER140W	augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-14.135-mRNA-1_1&gene=augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-14.135&CDS=1-1683
1196	OG0001196	YER141W	genemark-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-15.56-mRNA-1_1&gene=genemark-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-15.56&CDS=1-1326
1197	OG0001197	YER142C	snap_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-14.38-mRNA-1_1&gene=snap_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-14.38&CDS=1-999
1198	OG0001198	YER143W	augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-9.33-mRNA-1_1&gene=augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-9.33&CDS=1-1317
1199	OG0001199	YER145C	augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-1.23-mRNA-1_1&gene=augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-1.23&CDS=1-1164
1200	OG0001200	YER146W	augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-1.93-mRNA-1_1&gene=augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-1.93&CDS=1-306
1201	OG0001201	YER148W	maker-NODE_2_length_1838899_cov_46.6078_ID_1253-augustus-gene-8.58-mRNA-1_1&gene=maker-NODE_2_length_1838899_cov_46.6078_ID_1253-augustus-gene-8.58&CDS=1-720
1202	OG0001202	YER151C	snap_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-10.50-mRNA-1_1&gene=snap_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-10.50&CDS=1-1065
1203	OG0001203	YER152C	maker-NODE_9_length_565101_cov_46.0443_ID_1424-augustus-gene-3.0-mRNA-1_1&gene=maker-NODE_9_length_565101_cov_46.0443_ID_1424-augustus-gene-3.0&CDS=1-1320
1204	OG0001204	YER154W	augustus_masked-NODE_15_length_86975_cov_46.1423_ID_2791-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-NODE_15_length_86975_cov_46.1423_ID_2791-processed-gene-0.13&CDS=1-1386
1205	OG0001205	YER156C	genemark-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-7.81-mRNA-1_1&gene=genemark-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-7.81&CDS=1-978
1206	OG0001206	YER157W	snap_masked-NODE_9_length_565101_cov_46.0443_ID_1424-processed-gene-3.27-mRNA-1_1&gene=snap_masked-NODE_9_length_565101_cov_46.0443_ID_1424-processed-gene-3.27&CDS=1-2505
1207	OG0001207	YER159C	augustus_masked-NODE_7_length_632808_cov_48.2593_ID_2746-processed-gene-1.61-mRNA-1_1&gene=augustus_masked-NODE_7_length_632808_cov_48.2593_ID_2746-processed-gene-1.61&CDS=1-483
1208	OG0001208	YER162C	genemark-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-6.42-mRNA-1_1&gene=genemark-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-6.42&CDS=1-2742
1209	OG0001209	YER163C	augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-1.80-mRNA-1_1&gene=augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-1.80&CDS=1-678
1210	OG0001210	YER164W	maker-NODE_1_length_1864488_cov_47.4331_ID_2849-snap-gene-5.3-mRNA-1_1&gene=maker-NODE_1_length_1864488_cov_47.4331_ID_2849-snap-gene-5.3&CDS=1-4437
1211	OG0001211	YER165W	augustus_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-9.189-mRNA-1_1&gene=augustus_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-9.189&CDS=1-2133
1212	OG0001212	YER168C	augustus_masked-NODE_12_length_373926_cov_49.4772_ID_2910-processed-gene-2.173-mRNA-1_1&gene=augustus_masked-NODE_12_length_373926_cov_49.4772_ID_2910-processed-gene-2.173&CDS=1-1470
1213	OG0001213	YER169W	maker-NODE_1_length_1864488_cov_47.4331_ID_2849-augustus-gene-8.145-mRNA-1_1&gene=maker-NODE_1_length_1864488_cov_47.4331_ID_2849-augustus-gene-8.145&CDS=1-2319
1214	OG0001214	YER170W	augustus_masked-NODE_8_length_567177_cov_45.8152_ID_1382-processed-gene-2.73-mRNA-1_1&gene=augustus_masked-NODE_8_length_567177_cov_45.8152_ID_1382-processed-gene-2.73&CDS=1-693
1215	OG0001215	YER171W	augustus_masked-NODE_11_length_507231_cov_47.8977_ID_2584-processed-gene-1.174-mRNA-1_1&gene=augustus_masked-NODE_11_length_507231_cov_47.8977_ID_2584-processed-gene-1.174&CDS=1-2400
1216	OG0001216	YER173W	snap_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-4.37-mRNA-1_1&gene=snap_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-4.37&CDS=1-1569
1217	OG0001217	YER175C	snap_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-10.148-mRNA-1_1&gene=snap_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-10.148&CDS=1-876
1218	OG0001218	YER177W	augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-11.183-mRNA-1_1&gene=augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-11.183&CDS=1-843
1219	OG0001219	YER183C	genemark-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-11.97-mRNA-1_1&gene=genemark-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-11.97&CDS=1-648
1220	OG0001220	YFL001W	genemark-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-2.49-mRNA-1_1&gene=genemark-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-2.49&CDS=1-1335
1221	OG0001221	YFL002C	augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-1.151-mRNA-1_1&gene=augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-1.151&CDS=1-1848
1222	OG0001222	YFL005W	maker-NODE_2_length_1838899_cov_46.6078_ID_1253-augustus-gene-3.118-mRNA-1_1&gene=maker-NODE_2_length_1838899_cov_46.6078_ID_1253-augustus-gene-3.118&CDS=1-606
1223	OG0001223	YFL007W	snap_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-17.78-mRNA-1_1&gene=snap_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-17.78&CDS=1-5832
1224	OG0001224	YFL008W	maker-NODE_2_length_1838899_cov_46.6078_ID_1253-augustus-gene-2.7-mRNA-1_1&gene=maker-NODE_2_length_1838899_cov_46.6078_ID_1253-augustus-gene-2.7&CDS=1-3657
1225	OG0001225	YFL013C	augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-1.119-mRNA-1_1&gene=augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-1.119&CDS=1-1605
1226	OG0001226	YFL014W	augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-1.182-mRNA-1_1&gene=augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-1.182&CDS=1-315
1227	OG0001227	YFL016C	augustus_masked-NODE_11_length_507231_cov_47.8977_ID_2584-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-NODE_11_length_507231_cov_47.8977_ID_2584-processed-gene-0.12&CDS=1-1440
1228	OG0001228	YFL017C	genemark-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-4.129-mRNA-1_1&gene=genemark-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-4.129&CDS=1-504
1229	OG0001229	YFL017W-A	genemark-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-1.164-mRNA-1_1&gene=genemark-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-1.164&CDS=1-231
1230	OG0001230	YFL022C	maker-NODE_1_length_1864488_cov_47.4331_ID_2849-augustus-gene-13.51-mRNA-1_1&gene=maker-NODE_1_length_1864488_cov_47.4331_ID_2849-augustus-gene-13.51&CDS=1-1482
1231	OG0001231	YFL023W	augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-15.14-mRNA-1_1&gene=augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-15.14&CDS=1-2250
1232	OG0001232	YFL024C	augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-4.86-mRNA-1_1&gene=augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-4.86&CDS=1-1497
1233	OG0001233	YFL025C	augustus_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-9.200-mRNA-1_1&gene=augustus_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-9.200&CDS=1-3177
1234	OG0001234	YFL026W	snap_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-5.114-mRNA-1_1&gene=snap_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-5.114&CDS=1-1248
1235	OG0001235	YFL027C	augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-1.7-mRNA-1_1&gene=augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-1.7&CDS=1-1101
1236	OG0001236	YFL028C	augustus_masked-NODE_6_length_632832_cov_45.1034_ID_1682-processed-gene-3.40-mRNA-1_1&gene=augustus_masked-NODE_6_length_632832_cov_45.1034_ID_1682-processed-gene-3.40&CDS=1-870
1237	OG0001237	YFL030W	genemark-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-8.123-mRNA-1_1&gene=genemark-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-8.123&CDS=1-1173
1238	OG0001238	YFL034W	maker-NODE_2_length_1838899_cov_46.6078_ID_1253-augustus-gene-10.147-mRNA-1_1&gene=maker-NODE_2_length_1838899_cov_46.6078_ID_1253-augustus-gene-10.147&CDS=1-3522
1239	OG0001239	YFL036W	snap_masked-NODE_8_length_567177_cov_45.8152_ID_1382-processed-gene-4.39-mRNA-1_1&gene=snap_masked-NODE_8_length_567177_cov_45.8152_ID_1382-processed-gene-4.39&CDS=1-4212
1240	OG0001240	YFL042C	augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-5.133-mRNA-1_1&gene=augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-5.133&CDS=1-1938
1241	OG0001241	YFL044C	augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-9.237-mRNA-1_1&gene=augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-9.237&CDS=1-966
1242	OG0001242	YFL045C	augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-2.55-mRNA-1_1&gene=augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-2.55&CDS=1-762
1243	OG0001243	YFL046W	augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-2.57-mRNA-1_1&gene=augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-2.57&CDS=1-621
1244	OG0001244	YFL047W	maker-NODE_2_length_1838899_cov_46.6078_ID_1253-augustus-gene-15.8-mRNA-1_1&gene=maker-NODE_2_length_1838899_cov_46.6078_ID_1253-augustus-gene-15.8&CDS=1-2421
1245	OG0001245	YFL054C	augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-16.93-mRNA-1_1&gene=augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-16.93&CDS=1-1119
1246	OG0001246	YFR001W	augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-14.85-mRNA-1_1&gene=augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-14.85&CDS=1-543
1247	OG0001247	YFR002W	augustus_masked-NODE_12_length_373926_cov_49.4772_ID_2910-processed-gene-1.166-mRNA-1_1&gene=augustus_masked-NODE_12_length_373926_cov_49.4772_ID_2910-processed-gene-1.166&CDS=1-2736
1248	OG0001248	YFR004W	maker-NODE_8_length_567177_cov_45.8152_ID_1382-augustus-gene-4.3-mRNA-1_1&gene=maker-NODE_8_length_567177_cov_45.8152_ID_1382-augustus-gene-4.3&CDS=1-996
1249	OG0001249	YFR005C	augustus_masked-NODE_11_length_507231_cov_47.8977_ID_2584-processed-gene-4.89-mRNA-1_1&gene=augustus_masked-NODE_11_length_507231_cov_47.8977_ID_2584-processed-gene-4.89&CDS=1-1527
1250	OG0001250	YFR006W	augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-1.139-mRNA-1_1&gene=augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-1.139&CDS=1-1425
1251	OG0001251	YFR007W	augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-14.83-mRNA-1_1&gene=augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-14.83&CDS=1-681
1252	OG0001252	YFR009W	augustus_masked-NODE_7_length_632808_cov_48.2593_ID_2746-processed-gene-1.53-mRNA-1_1&gene=augustus_masked-NODE_7_length_632808_cov_48.2593_ID_2746-processed-gene-1.53&CDS=1-2217
1253	OG0001253	YFR010W	genemark-NODE_9_length_565101_cov_46.0443_ID_1424-processed-gene-4.230-mRNA-1_1&gene=genemark-NODE_9_length_565101_cov_46.0443_ID_1424-processed-gene-4.230&CDS=1-1524
1254	OG0001254	YFR015C	maker-NODE_3_length_1312102_cov_45.374_ID_2384-augustus-gene-11.153-mRNA-1_1&gene=maker-NODE_3_length_1312102_cov_45.374_ID_2384-augustus-gene-11.153&CDS=1-2016
1255	OG0001255	YFR016C	augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-7.182-mRNA-1_1&gene=augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-7.182&CDS=1-2505
1256	OG0001256	YFR018C	augustus_masked-NODE_11_length_507231_cov_47.8977_ID_2584-processed-gene-2.53-mRNA-1_1&gene=augustus_masked-NODE_11_length_507231_cov_47.8977_ID_2584-processed-gene-2.53&CDS=1-1125
1257	OG0001257	YFR019W	augustus_masked-NODE_6_length_632832_cov_45.1034_ID_1682-processed-gene-0.64-mRNA-1_1&gene=augustus_masked-NODE_6_length_632832_cov_45.1034_ID_1682-processed-gene-0.64&CDS=1-7428
1258	OG0001258	YFR021W	maker-NODE_1_length_1864488_cov_47.4331_ID_2849-augustus-gene-10.64-mRNA-1_1&gene=maker-NODE_1_length_1864488_cov_47.4331_ID_2849-augustus-gene-10.64&CDS=1-1302
1259	OG0001259	YFR025C	augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-9.93-mRNA-1_1&gene=augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-9.93&CDS=1-915
1260	OG0001260	YFR027W	snap_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-5.44-mRNA-1_1&gene=snap_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-5.44&CDS=1-999
1261	OG0001261	YFR028C	maker-NODE_9_length_565101_cov_46.0443_ID_1424-augustus-gene-1.121-mRNA-1_1&gene=maker-NODE_9_length_565101_cov_46.0443_ID_1424-augustus-gene-1.121&CDS=1-1623
1262	OG0001262	YFR029W	augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-15.48-mRNA-1_1&gene=augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-15.48&CDS=1-3201
1263	OG0001263	YFR030W	genemark-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-5.72-mRNA-1_1&gene=genemark-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-5.72&CDS=1-3174
1264	OG0001264	YFR031C	augustus_masked-NODE_11_length_507231_cov_47.8977_ID_2584-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-NODE_11_length_507231_cov_47.8977_ID_2584-processed-gene-0.11&CDS=1-3555
1265	OG0001265	YFR032C-A	genemark-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-2.102-mRNA-1_1&gene=genemark-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-2.102&CDS=1-186
1266	OG0001266	YFR037C	augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-2.155-mRNA-1_1&gene=augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-2.155&CDS=1-1776
1267	OG0001267	YFR041C	maker-NODE_2_length_1838899_cov_46.6078_ID_1253-augustus-gene-4.134-mRNA-1_1&gene=maker-NODE_2_length_1838899_cov_46.6078_ID_1253-augustus-gene-4.134&CDS=1-927
1268	OG0001268	YFR043C	snap_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-9.79-mRNA-1_1&gene=snap_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-9.79&CDS=1-759
1269	OG0001269	YFR044C	genemark-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-7.87-mRNA-1_1&gene=genemark-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-7.87&CDS=1-1416
1270	OG0001270	YFR047C	snap_masked-NODE_7_length_632808_cov_48.2593_ID_2746-processed-gene-0.41-mRNA-1_1&gene=snap_masked-NODE_7_length_632808_cov_48.2593_ID_2746-processed-gene-0.41&CDS=1-903
1271	OG0001271	YFR048W	augustus_masked-NODE_12_length_373926_cov_49.4772_ID_2910-processed-gene-0.26-mRNA-1_1&gene=augustus_masked-NODE_12_length_373926_cov_49.4772_ID_2910-processed-gene-0.26&CDS=1-1464
1272	OG0001272	YFR050C	augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-2.54-mRNA-1_1&gene=augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-2.54&CDS=1-840
1273	OG0001273	YFR051C	augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-1.104-mRNA-1_1&gene=augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-1.104&CDS=1-1551
1274	OG0001274	YFR052W	augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-7.2-mRNA-1_1&gene=augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-7.2&CDS=1-813
1275	OG0001275	YGL001C	genemark-NODE_6_length_632832_cov_45.1034_ID_1682-processed-gene-1.70-mRNA-1_1&gene=genemark-NODE_6_length_632832_cov_45.1034_ID_1682-processed-gene-1.70&CDS=1-1143
1276	OG0001276	YGL006W	augustus_masked-NODE_6_length_632832_cov_45.1034_ID_1682-processed-gene-4.80-mRNA-1_1&gene=augustus_masked-NODE_6_length_632832_cov_45.1034_ID_1682-processed-gene-4.80&CDS=1-3753
1277	OG0001277	YGL008C	maker-NODE_1_length_1864488_cov_47.4331_ID_2849-augustus-gene-12.153-mRNA-1_1&gene=maker-NODE_1_length_1864488_cov_47.4331_ID_2849-augustus-gene-12.153&CDS=1-2706
1278	OG0001278	YGL009C	maker-NODE_1_length_1864488_cov_47.4331_ID_2849-augustus-gene-15.184-mRNA-1_1&gene=maker-NODE_1_length_1864488_cov_47.4331_ID_2849-augustus-gene-15.184&CDS=1-2331
1279	OG0001279	YGL010W	augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-4.107-mRNA-1_1&gene=augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-4.107&CDS=1-630
1280	OG0001280	YGL011C	augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-7.37-mRNA-1_1&gene=augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-7.37&CDS=1-741
1281	OG0001281	YGL012W	maker-NODE_1_length_1864488_cov_47.4331_ID_2849-augustus-gene-11.9-mRNA-1_1&gene=maker-NODE_1_length_1864488_cov_47.4331_ID_2849-augustus-gene-11.9&CDS=1-1437
1282	OG0001282	YGL016W	augustus_masked-NODE_7_length_632808_cov_48.2593_ID_2746-processed-gene-5.113-mRNA-1_1&gene=augustus_masked-NODE_7_length_632808_cov_48.2593_ID_2746-processed-gene-5.113&CDS=1-2928
