"locus"	"pdbid"	"qstart2"	"qend2"	"sstart2"	"send2"	"strain_type"	"p_value"
"YMR129W"	"5tvz@A@544"	1	103	718	820	"dN_dS_max_gap_ratio_0.7"	NA
"YBL003C"	"4jjn@G@545"	1	106	17	122	"dN_dS_max_gap_ratio_0.7"	NA
"YPL271W"	"2wpd@I@546"	1	59	2	60	"dN_dS_max_gap_ratio_0.7"	NA
"YER139C"	"5c2y@A@547"	3	178	1	176	"dN_dS_max_gap_ratio_0.7"	NA
"YNL248C"	"5w66@M@548"	1	396	8	403	"dN_dS_max_gap_ratio_0.7"	NA
"YIL076W"	"3mv2@B@549"	1	293	1	293	"dN_dS_max_gap_ratio_0.7"	NA
"YIL076W"	"3mv2@D@550"	1	293	1	293	"dN_dS_max_gap_ratio_0.7"	NA
"YIL076W"	"3mv2@F@551"	1	293	1	293	"dN_dS_max_gap_ratio_0.7"	NA
"YGL137W"	"2ynp@A@552"	1	601	1	601	"dN_dS_max_gap_ratio_0.7"	NA
"YNL272C"	"2eqb@B@553"	2	93	51	142	"dN_dS_max_gap_ratio_0.7"	NA
"YNL272C"	"2eqb@C@554"	2	93	51	142	"dN_dS_max_gap_ratio_0.7"	NA
"YOR257W"	"3fwb@A@555"	1	153	9	161	"dN_dS_max_gap_ratio_0.7"	NA
"YNL229C"	"1g6w@D@556"	1	259	96	354	"dN_dS_max_gap_ratio_0.7"	NA
"YNL229C"	"1k0b@D@557"	1	259	96	354	"dN_dS_max_gap_ratio_0.7"	NA
"YFR028C"	"5xw4@B@558"	10	369	9	368	"dN_dS_max_gap_ratio_0.7"	NA
"YKL089W"	"2vpv@A@559"	1	94	437	530	"dN_dS_max_gap_ratio_0.7"	NA
"YNL110C"	"3jct-o-bundle1@o@560"	1	133	88	220	"dN_dS_max_gap_ratio_0.7"	NA
"YEL009C"	"1ysa@C@561"	2	57	226	281	"dN_dS_max_gap_ratio_0.7"	NA
"YMR038C"	"1jk9@B@562"	1	243	3	245	"dN_dS_max_gap_ratio_0.7"	NA
"YMR038C"	"1jk9@D@563"	1	243	3	245	"dN_dS_max_gap_ratio_0.7"	NA
"YCL035C"	"3c1r@A@564"	2	110	1	109	"dN_dS_max_gap_ratio_0.7"	NA
"YBR031W"	"5h4p-C-bundle1@C@565"	1	361	2	362	"dN_dS_max_gap_ratio_0.7"	NA
"YHR034C"	"4chh@B@566"	1	158	28	185	"dN_dS_max_gap_ratio_0.7"	NA
"YOL005C"	"3i4m@K@567"	1	116	1	116	"dN_dS_max_gap_ratio_0.7"	NA
"YLR011W"	"1t0i@A@568"	1	185	1	185	"dN_dS_max_gap_ratio_0.7"	NA
"YMR297W"	"1wpx@A@569"	1	421	112	532	"dN_dS_max_gap_ratio_0.7"	NA
"YOL077W-A"	"6b2z@T@570"	1	24	5	28	"dN_dS_max_gap_ratio_0.7"	NA
"YOL077W-A"	"6b2z@k@571"	1	24	5	28	"dN_dS_max_gap_ratio_0.7"	NA
"YOL077W-A"	"6b8h@k@572"	1	24	5	28	"dN_dS_max_gap_ratio_0.7"	NA
"YOL077W-A"	"6b8h@x@573"	1	24	5	28	"dN_dS_max_gap_ratio_0.7"	NA
"YLR015W"	"4rt4@E@574"	1	21	481	501	"dN_dS_max_gap_ratio_0.7"	NA
"YBL002W"	"1id3@H@575"	1	96	36	131	"dN_dS_max_gap_ratio_0.7"	NA
"YDR256C"	"1a4e@A@576"	1	488	15	502	"dN_dS_max_gap_ratio_0.7"	NA
"YDR256C"	"1a4e@B@577"	1	488	15	502	"dN_dS_max_gap_ratio_0.7"	NA
"YDR256C"	"1a4e@C@578"	1	488	15	502	"dN_dS_max_gap_ratio_0.7"	NA
"YDR256C"	"1a4e@D@579"	1	488	15	502	"dN_dS_max_gap_ratio_0.7"	NA
"YOR346W"	"5wm1@A@580"	1	433	306	738	"dN_dS_max_gap_ratio_0.7"	NA
"YOR346W"	"5umv@A@581"	1	90	162	251	"dN_dS_max_gap_ratio_0.7"	NA
"YML007W"	"1sse@B@582"	1	86	565	650	"dN_dS_max_gap_ratio_0.7"	NA
"YML007W"	"1sse@A@583"	1	35	279	313	"dN_dS_max_gap_ratio_0.7"	NA
"YGR252W"	"1ygh@A@584"	1	164	99	262	"dN_dS_max_gap_ratio_0.7"	NA
"YGR252W"	"1ygh@B@585"	1	164	99	262	"dN_dS_max_gap_ratio_0.7"	NA
"YMR264W"	"4jqu@B@586"	2	54	151	203	"dN_dS_max_gap_ratio_0.7"	NA
"YBR011C"	"1m38@A@587"	1	282	2	283	"dN_dS_max_gap_ratio_0.7"	NA
"YBR011C"	"1m38@B@588"	1	282	2	283	"dN_dS_max_gap_ratio_0.7"	NA
"YJL168C"	"2c5z@A@589"	1	93	622	714	"dN_dS_max_gap_ratio_0.7"	NA
"YJL168C"	"1e0n@A@590"	1	27	479	505	"dN_dS_max_gap_ratio_0.7"	NA
"YLL022C"	"4nq0@A@591"	72	254	164	346	"dN_dS_max_gap_ratio_0.7"	NA
"YLL022C"	"4nq0@A@592"	1	67	13	79	"dN_dS_max_gap_ratio_0.7"	NA
"YOL071W"	"2lm4@A@593"	12	109	55	152	"dN_dS_max_gap_ratio_0.7"	NA
"YDR050C"	"7tim@A@594"	1	247	2	248	"dN_dS_max_gap_ratio_0.7"	NA
"YDR050C"	"7tim@B@595"	1	247	2	248	"dN_dS_max_gap_ratio_0.7"	NA
"YDR050C"	"1ypi@A@596"	1	247	2	248	"dN_dS_max_gap_ratio_0.7"	NA
"YDR050C"	"1ypi@B@597"	1	247	2	248	"dN_dS_max_gap_ratio_0.7"	NA
"YPR107C"	"6eoj@B@598"	2	94	2	94	"dN_dS_max_gap_ratio_0.7"	NA
"YHR087W"	"1nyn@A@599"	1	111	1	111	"dN_dS_max_gap_ratio_0.7"	NA
"YCR063W"	"5gmk@T@600"	1	157	1	157	"dN_dS_max_gap_ratio_0.7"	NA
"YIL133C"	"5h4p-O-bundle1@O@601"	1	197	3	199	"dN_dS_max_gap_ratio_0.7"	NA
"YHR090C"	"5j9u@D@602"	1	120	1	120	"dN_dS_max_gap_ratio_0.7"	NA
"YHR090C"	"5j9u@H@603"	1	120	1	120	"dN_dS_max_gap_ratio_0.7"	NA
"YHR090C"	"5j9u@K@604"	1	120	1	120	"dN_dS_max_gap_ratio_0.7"	NA
"YER136W"	"2bcg@G@605"	1	442	5	446	"dN_dS_max_gap_ratio_0.7"	NA
"YDL220C"	"4hce@B@606"	1	130	346	475	"dN_dS_max_gap_ratio_0.7"	NA
"YKL180W"	"5h4p-P-bundle1@P@607"	1	183	2	184	"dN_dS_max_gap_ratio_0.7"	NA
"YKL069W"	"1f5m@B@608"	1	177	3	179	"dN_dS_max_gap_ratio_0.7"	NA
"YDR283C"	"1zy4@A@609"	3	73	594	664	"dN_dS_max_gap_ratio_0.7"	NA
"YDR283C"	"1zy4@B@610"	3	73	594	664	"dN_dS_max_gap_ratio_0.7"	NA
"YOL064C"	"1ka1@A@611"	1	354	2	355	"dN_dS_max_gap_ratio_0.7"	NA
"YHR073W"	"4ic4@A@612"	1	372	625	996	"dN_dS_max_gap_ratio_0.7"	NA
"YHR073W"	"4iap@A@613"	178	256	237	315	"dN_dS_max_gap_ratio_0.7"	NA
"YDR044W"	"1tlb@A@614"	1	326	3	328	"dN_dS_max_gap_ratio_0.7"	NA
"YDR044W"	"1tlb@D@615"	1	326	3	328	"dN_dS_max_gap_ratio_0.7"	NA
"YDR044W"	"1tlb@Q@616"	1	326	3	328	"dN_dS_max_gap_ratio_0.7"	NA
"YDR044W"	"1tlb@S@617"	1	326	3	328	"dN_dS_max_gap_ratio_0.7"	NA
"YDR044W"	"1tlb@U@618"	1	326	3	328	"dN_dS_max_gap_ratio_0.7"	NA
"YDR044W"	"1tlb@W@619"	1	326	3	328	"dN_dS_max_gap_ratio_0.7"	NA
"YNR034W-A"	"2grg@A@620"	1	98	1	98	"dN_dS_max_gap_ratio_0.7"	NA
"YOR057W"	"5an3@B@621"	1	136	2	137	"dN_dS_max_gap_ratio_0.7"	NA
"YNL102W"	"3flo@B@622"	1	180	1273	1452	"dN_dS_max_gap_ratio_0.7"	NA
"YNL102W"	"3flo@D@623"	1	180	1273	1452	"dN_dS_max_gap_ratio_0.7"	NA
"YNL102W"	"3flo@F@624"	1	180	1273	1452	"dN_dS_max_gap_ratio_0.7"	NA
"YNL102W"	"3flo@H@625"	1	180	1273	1452	"dN_dS_max_gap_ratio_0.7"	NA
"YNL102W"	"3oiq@B@626"	1	30	216	245	"dN_dS_max_gap_ratio_0.7"	NA
"YEL037C"	"3m62@B@627"	1	72	3	74	"dN_dS_max_gap_ratio_0.7"	NA
"YEL037C"	"1x3z@B@628"	1	57	253	309	"dN_dS_max_gap_ratio_0.7"	NA
"YOL078W"	"6emk@I@629"	1	146	647	792	"dN_dS_max_gap_ratio_0.7"	NA
"YOL078W"	"6emk@J@630"	1	146	647	792	"dN_dS_max_gap_ratio_0.7"	NA
"YIL053W"	"2qlt@A@631"	2	251	1	250	"dN_dS_max_gap_ratio_0.7"	NA
"YPL127C"	"1ust@A@632"	1	92	39	130	"dN_dS_max_gap_ratio_0.7"	NA
"YPL127C"	"1uss@A@633"	1	88	171	258	"dN_dS_max_gap_ratio_0.7"	NA
"YKR084C"	"3izq@1@634"	66	516	161	611	"dN_dS_max_gap_ratio_0.7"	NA
"YDL066W"	"2qfw@D@635"	1	412	16	427	"dN_dS_max_gap_ratio_0.7"	NA
"YLR167W"	"5l6h@B@636"	1	76	1	76	"dN_dS_max_gap_ratio_0.7"	NA
"YLR167W"	"5l6h@D@637"	1	76	1	76	"dN_dS_max_gap_ratio_0.7"	NA
"YLR167W"	"6eml@N@638"	1	51	102	152	"dN_dS_max_gap_ratio_0.7"	NA
"YPL232W"	"3b5n@B@639"	1	69	189	257	"dN_dS_max_gap_ratio_0.7"	NA
"YOL123W"	"2cjk@A@640"	1	167	156	322	"dN_dS_max_gap_ratio_0.7"	NA
"YOL123W"	"2km8@C@641"	1	167	156	322	"dN_dS_max_gap_ratio_0.7"	NA
"YDR225W"	"1id3@C@642"	1	110	17	126	"dN_dS_max_gap_ratio_0.7"	NA
"YLL026W"	"6amn@A@643"	1	349	4	352	"dN_dS_max_gap_ratio_0.7"	NA
"YNL216W"	"4bjt@A@644"	1	152	676	827	"dN_dS_max_gap_ratio_0.7"	NA
"YNL216W"	"4bjt@B@645"	1	152	676	827	"dN_dS_max_gap_ratio_0.7"	NA
"YNL216W"	"4bjt@C@646"	1	152	676	827	"dN_dS_max_gap_ratio_0.7"	NA
"YJR125C"	"3onk@A@647"	1	137	28	164	"dN_dS_max_gap_ratio_0.7"	NA
"YBR272C"	"4a3t@B@648"	1	459	7	465	"dN_dS_max_gap_ratio_0.7"	NA
"YLR181C"	"5xmk@G@649"	1	54	277	330	"dN_dS_max_gap_ratio_0.7"	NA
"YLR181C"	"5xmk@I@650"	1	54	277	330	"dN_dS_max_gap_ratio_0.7"	NA
"YLR181C"	"5xmk@K@651"	1	54	277	330	"dN_dS_max_gap_ratio_0.7"	NA
"YLR181C"	"5xmk@M@652"	1	54	277	330	"dN_dS_max_gap_ratio_0.7"	NA
"YDR468C"	"2c5j@B@653"	1	89	6	94	"dN_dS_max_gap_ratio_0.7"	NA
"YER019C-A"	"2ww9@C@654"	1	21	58	78	"dN_dS_max_gap_ratio_0.7"	NA
"YGR214W"	"6eml@P@655"	1	206	2	207	"dN_dS_max_gap_ratio_0.7"	NA
"YGL245W"	"2hra@A@656"	1	180	1	180	"dN_dS_max_gap_ratio_0.7"	NA
"YMR077C"	"5fvl@D@657"	1	26	170	195	"dN_dS_max_gap_ratio_0.7"	NA
"YDR159W"	"3t5v@A@658"	1	299	253	551	"dN_dS_max_gap_ratio_0.7"	NA
"YDR159W"	"3t5v@D@659"	1	299	252	550	"dN_dS_max_gap_ratio_0.7"	NA
"YDR159W"	"3fwc@F@660"	2	84	723	805	"dN_dS_max_gap_ratio_0.7"	NA
"YDR289C"	"2l0i@A@661"	2	130	3	131	"dN_dS_max_gap_ratio_0.7"	NA
"YDR289C"	"2km4@A@662"	2	130	3	131	"dN_dS_max_gap_ratio_0.7"	NA
"Q0130"	"2wpd@J@663"	1	76	1	76	"dN_dS_max_gap_ratio_0.7"	NA
"Q0130"	"2wpd@K@664"	1	76	1	76	"dN_dS_max_gap_ratio_0.7"	NA
"Q0130"	"2wpd@L@665"	1	76	1	76	"dN_dS_max_gap_ratio_0.7"	NA
"Q0130"	"2wpd@M@666"	1	76	1	76	"dN_dS_max_gap_ratio_0.7"	NA
"Q0130"	"2wpd@N@667"	1	76	1	76	"dN_dS_max_gap_ratio_0.7"	NA
"Q0130"	"2wpd@O@668"	1	76	1	76	"dN_dS_max_gap_ratio_0.7"	NA
"Q0130"	"2wpd@P@669"	1	76	1	76	"dN_dS_max_gap_ratio_0.7"	NA
"Q0130"	"2wpd@Q@670"	1	76	1	76	"dN_dS_max_gap_ratio_0.7"	NA
"Q0130"	"2wpd@R@671"	1	76	1	76	"dN_dS_max_gap_ratio_0.7"	NA
"Q0130"	"2wpd@S@672"	1	76	1	76	"dN_dS_max_gap_ratio_0.7"	NA
"YPR182W"	"6exn@q@673"	1	73	12	84	"dN_dS_max_gap_ratio_0.7"	NA
"YER056C-A"	"5h4p-g-bundle2@g@674"	1	112	2	113	"dN_dS_max_gap_ratio_0.7"	NA
"YPL129W"	"3qrl@A@675"	1	137	1	137	"dN_dS_max_gap_ratio_0.7"	NA
"YGL203C"	"1ac5@A@676"	1	483	23	505	"dN_dS_max_gap_ratio_0.7"	NA
"YKL212W"	"3lwt@X@677"	2	457	1	456	"dN_dS_max_gap_ratio_0.7"	NA
"YCL043C"	"2b5e@A@678"	2	483	23	504	"dN_dS_max_gap_ratio_0.7"	NA
"Q0160"	"5a0m@A@679"	1	224	3	226	"dN_dS_max_gap_ratio_0.7"	NA
"YDL229W"	"3gl1@A@680"	1	383	2	384	"dN_dS_max_gap_ratio_0.7"	NA
"YBR037C"	"2b7j@B@681"	1	181	113	293	"dN_dS_max_gap_ratio_0.7"	NA
"YBR037C"	"2b7j@D@682"	1	181	113	293	"dN_dS_max_gap_ratio_0.7"	NA
"YMR272C"	"4zr1@A@683"	1	268	117	384	"dN_dS_max_gap_ratio_0.7"	NA
"YMR272C"	"4zr1@B@684"	1	268	117	384	"dN_dS_max_gap_ratio_0.7"	NA
"YLR166C"	"5yfp@E@685"	463	776	554	867	"dN_dS_max_gap_ratio_0.7"	NA
"YFL005W"	"3cph@A@686"	1	175	20	194	"dN_dS_max_gap_ratio_0.7"	NA
"YLR335W"	"1un0@C@687"	1	16	36	51	"dN_dS_max_gap_ratio_0.7"	NA
"YLR335W"	"1un0@D@688"	1	16	36	51	"dN_dS_max_gap_ratio_0.7"	NA
"YBR143C"	"4crm@X@689"	1	282	140	421	"dN_dS_max_gap_ratio_0.7"	NA
"YKR029C"	"5tdr@A@690"	2	70	116	184	"dN_dS_max_gap_ratio_0.7"	NA
"YLL018C"	"1asy@A@691"	1	490	68	557	"dN_dS_max_gap_ratio_0.7"	NA
"YLL018C"	"1asy@B@692"	1	490	68	557	"dN_dS_max_gap_ratio_0.7"	NA
"YOR007C"	"5lyp@A@693"	2	137	93	228	"dN_dS_max_gap_ratio_0.7"	NA
"YOR007C"	"3zdm@A@694"	1	69	2	70	"dN_dS_max_gap_ratio_0.7"	NA
"YOR141C"	"4am6@A@695"	1	623	259	881	"dN_dS_max_gap_ratio_0.7"	NA
"YOR141C"	"4am6@B@696"	1	623	259	881	"dN_dS_max_gap_ratio_0.7"	NA
"YER118C"	"2vkn@A@697"	1	66	299	364	"dN_dS_max_gap_ratio_0.7"	NA
"YOR151C"	"5vvr@B@698"	1	1207	18	1224	"dN_dS_max_gap_ratio_0.7"	NA
"YLR398C"	"4a4k@A@699"	1	246	837	1082	"dN_dS_max_gap_ratio_0.7"	NA
"YLR398C"	"4a4k@G@700"	1	246	837	1082	"dN_dS_max_gap_ratio_0.7"	NA
"YOR359W"	"2f8k@A@701"	1	84	440	523	"dN_dS_max_gap_ratio_0.7"	NA
"YBR065C"	"6bk8@F@702"	1	145	3	147	"dN_dS_max_gap_ratio_0.7"	NA
"YKR020W"	"2c5i@P@703"	1	23	8	30	"dN_dS_max_gap_ratio_0.7"	NA
"YMR117C"	"5t6j@A@704"	1	59	155	213	"dN_dS_max_gap_ratio_0.7"	NA
"YOL034W"	"3htk@B@705"	1	73	739	811	"dN_dS_max_gap_ratio_0.7"	NA
"YOL034W"	"3htk@A@706"	1	60	304	363	"dN_dS_max_gap_ratio_0.7"	NA
"YJR104C"	"1f1g@A@707"	1	153	2	154	"dN_dS_max_gap_ratio_0.7"	NA
"YJR104C"	"1f1g@B@708"	1	153	2	154	"dN_dS_max_gap_ratio_0.7"	NA
"YJR104C"	"1f1g@C@709"	1	153	2	154	"dN_dS_max_gap_ratio_0.7"	NA
"YJR104C"	"1f1g@D@710"	1	153	2	154	"dN_dS_max_gap_ratio_0.7"	NA
"YJR104C"	"1f1g@E@711"	1	153	2	154	"dN_dS_max_gap_ratio_0.7"	NA
"YJR104C"	"1f1g@F@712"	1	153	2	154	"dN_dS_max_gap_ratio_0.7"	NA
"YPL248C"	"1d66@A@713"	1	57	8	64	"dN_dS_max_gap_ratio_0.7"	NA
"YPL248C"	"1d66@B@714"	1	57	8	64	"dN_dS_max_gap_ratio_0.7"	NA
"YJL112W"	"2pqn@B@715"	1	20	145	164	"dN_dS_max_gap_ratio_0.7"	NA
"YBR149W"	"4ijc@A@716"	1	330	15	344	"dN_dS_max_gap_ratio_0.7"	NA
"YBR149W"	"4ijc@B@717"	1	330	15	344	"dN_dS_max_gap_ratio_0.7"	NA
"YPL211W"	"6elz-l-bundle2@l@718"	1	174	1	174	"dN_dS_max_gap_ratio_0.7"	NA
"YDR103W"	"4f2h@A@719"	1	191	584	774	"dN_dS_max_gap_ratio_0.7"	NA
"YIR012W"	"4zox@A@720"	1	379	53	431	"dN_dS_max_gap_ratio_0.7"	NA
"YGL120C"	"3kx2@A@721"	1	755	1	755	"dN_dS_max_gap_ratio_0.7"	NA
"YGL120C"	"3kx2@B@722"	1	755	1	755	"dN_dS_max_gap_ratio_0.7"	NA
"YLR119W"	"2f66@C@723"	1	65	142	206	"dN_dS_max_gap_ratio_0.7"	NA
"YML120C"	"4g6h@A@724"	1	472	42	513	"dN_dS_max_gap_ratio_0.7"	NA
"YML120C"	"4g6h@B@725"	1	472	42	513	"dN_dS_max_gap_ratio_0.7"	NA
"YBR283C"	"2ww9@A@726"	1	490	1	490	"dN_dS_max_gap_ratio_0.7"	NA
"YOL093W"	"4jwj@A@727"	3	193	84	274	"dN_dS_max_gap_ratio_0.7"	NA
"YOL093W"	"4jwj@B@728"	3	193	84	274	"dN_dS_max_gap_ratio_0.7"	NA
"YBL007C"	"3idw@A@729"	1	66	654	719	"dN_dS_max_gap_ratio_0.7"	NA
"YNL138W"	"1k4z@A@730"	2	157	369	524	"dN_dS_max_gap_ratio_0.7"	NA
"YNL138W"	"1k4z@B@731"	2	157	369	524	"dN_dS_max_gap_ratio_0.7"	NA
"YLR442C"	"3zco@A@732"	1	127	849	975	"dN_dS_max_gap_ratio_0.7"	NA
"YLR442C"	"3owt@C@733"	1	20	461	480	"dN_dS_max_gap_ratio_0.7"	NA
"YCL032W"	"1uqv@A@734"	4	85	27	108	"dN_dS_max_gap_ratio_0.7"	NA
"YPL047W"	"3mhs@C@735"	1	93	3	95	"dN_dS_max_gap_ratio_0.7"	NA
"YDR320C"	"1pgy@A@736"	1	47	137	183	"dN_dS_max_gap_ratio_0.7"	NA
"YDR146C"	"1ncs@A@737"	1	47	532	578	"dN_dS_max_gap_ratio_0.7"	NA
"YDR146C"	"1zfd@A@738"	1	32	577	608	"dN_dS_max_gap_ratio_0.7"	NA
"YOR166C"	"4pqz@A@739"	1	136	323	458	"dN_dS_max_gap_ratio_0.7"	NA
"YCR030C"	"3g9h@A@740"	1	262	609	870	"dN_dS_max_gap_ratio_0.7"	NA
"YCR030C"	"3g9g@A@741"	1	250	1	250	"dN_dS_max_gap_ratio_0.7"	NA
"YLR418C"	"3v46@A@742"	1	160	234	393	"dN_dS_max_gap_ratio_0.7"	NA
"YKL143W"	"5wwo@C@743"	1	46	360	405	"dN_dS_max_gap_ratio_0.7"	NA
"YKL194C"	"3ugt@C@744"	1	427	36	462	"dN_dS_max_gap_ratio_0.7"	NA
"YOL097C"	"3kt8@D@745"	1	410	16	425	"dN_dS_max_gap_ratio_0.7"	NA
"YML043C"	"5w5y@Q@746"	1	36	1	36	"dN_dS_max_gap_ratio_0.7"	NA
"YDR092W"	"5ojw@A@747"	1	152	1	152	"dN_dS_max_gap_ratio_0.7"	NA
"YHR211W"	"2xjp@A@748"	10	258	23	271	"dN_dS_max_gap_ratio_0.7"	NA
"YBR198C"	"2j49@A@749"	1	134	149	282	"dN_dS_max_gap_ratio_0.7"	NA
"YFL037W"	"5w3f@B@750"	1	427	1	427	"dN_dS_max_gap_ratio_0.7"	NA
"YOR265W"	"1qsd@A@751"	1	102	4	105	"dN_dS_max_gap_ratio_0.7"	NA
"YOR265W"	"1qsd@B@752"	1	102	4	105	"dN_dS_max_gap_ratio_0.7"	NA
"YJL008C"	"5gw5@Q@753"	1	543	7	549	"dN_dS_max_gap_ratio_0.7"	NA
"YJL008C"	"5gw5@q@754"	1	543	7	549	"dN_dS_max_gap_ratio_0.7"	NA
"YDR188W"	"4v94-F-bundle1@F@755"	1	538	2	539	"dN_dS_max_gap_ratio_0.7"	NA
"YDR188W"	"4v94-N-bundle1@N@756"	1	538	2	539	"dN_dS_max_gap_ratio_0.7"	NA
"YDR188W"	"4v94-f-bundle1@f@757"	1	538	2	539	"dN_dS_max_gap_ratio_0.7"	NA
"YDR188W"	"4v94-n-bundle1@n@758"	1	538	2	539	"dN_dS_max_gap_ratio_0.7"	NA
"YEL026W"	"2ale@A@759"	1	126	1	126	"dN_dS_max_gap_ratio_0.7"	NA
"YBR034C"	"1g6q@5@760"	1	321	28	348	"dN_dS_max_gap_ratio_0.7"	NA
"YKL172W"	"6elz-J-bundle2@J@761"	1	145	196	340	"dN_dS_max_gap_ratio_0.7"	NA
"YER018C"	"4geq@A@762"	1	89	133	221	"dN_dS_max_gap_ratio_0.7"	NA
"YER018C"	"4geq@C@763"	2	90	133	221	"dN_dS_max_gap_ratio_0.7"	NA
"YOR252W"	"2kkm@A@764"	1	141	38	178	"dN_dS_max_gap_ratio_0.7"	NA
"YKL042W"	"2q6q@B@765"	1	65	67	131	"dN_dS_max_gap_ratio_0.7"	NA
"YGR024C"	"5xox@A@766"	1	229	5	233	"dN_dS_max_gap_ratio_0.7"	NA
"YGR024C"	"5xox@B@767"	1	229	5	233	"dN_dS_max_gap_ratio_0.7"	NA
"YGR024C"	"5xox@C@768"	1	229	5	233	"dN_dS_max_gap_ratio_0.7"	NA
"YGR024C"	"5xox@D@769"	1	229	5	233	"dN_dS_max_gap_ratio_0.7"	NA
"YGR024C"	"5xox@E@770"	1	229	5	233	"dN_dS_max_gap_ratio_0.7"	NA
"YOR143C"	"1ig0@B@771"	1	319	1	319	"dN_dS_max_gap_ratio_0.7"	NA
"YIL160C"	"1afw@B@772"	1	393	25	417	"dN_dS_max_gap_ratio_0.7"	NA
"YAL041W"	"1pqs@A@773"	1	77	778	854	"dN_dS_max_gap_ratio_0.7"	NA
"YGR181W"	"3cjh@I@774"	1	54	46	99	"dN_dS_max_gap_ratio_0.7"	NA
"YGL145W"	"3etv@A@775"	1	24	9	32	"dN_dS_max_gap_ratio_0.7"	NA
"YDR373W"	"1fpw@A@776"	1	190	1	190	"dN_dS_max_gap_ratio_0.7"	NA
"YCR077C"	"4ojj@C@777"	1	321	476	796	"dN_dS_max_gap_ratio_0.7"	NA
"YCR077C"	"4brw@B@778"	1	30	25	54	"dN_dS_max_gap_ratio_0.7"	NA
"YDR155C"	"1vdn@A@779"	1	161	2	162	"dN_dS_max_gap_ratio_0.7"	NA
"YMR226C"	"3rku@A@780"	2	268	1	267	"dN_dS_max_gap_ratio_0.7"	NA
"YMR226C"	"3rku@B@781"	2	268	1	267	"dN_dS_max_gap_ratio_0.7"	NA
"YMR226C"	"3rku@C@782"	2	268	1	267	"dN_dS_max_gap_ratio_0.7"	NA
"YMR226C"	"3rku@D@783"	2	268	1	267	"dN_dS_max_gap_ratio_0.7"	NA
"YFL017W-A"	"6exn@r@784"	1	75	2	76	"dN_dS_max_gap_ratio_0.7"	NA
"YFL017W-A"	"5uz5@Q@785"	1	75	2	76	"dN_dS_max_gap_ratio_0.7"	NA
"YKL125W"	"3tj1@A@786"	1	201	46	246	"dN_dS_max_gap_ratio_0.7"	NA
"YKL125W"	"3tj1@B@787"	1	201	46	246	"dN_dS_max_gap_ratio_0.7"	NA
"YDL143W"	"5gw5@D@788"	1	521	8	528	"dN_dS_max_gap_ratio_0.7"	NA
"YDL143W"	"5gw5@d@789"	1	521	8	528	"dN_dS_max_gap_ratio_0.7"	NA
"YGL208W"	"2qlv@E@790"	1	87	161	247	"dN_dS_max_gap_ratio_0.7"	NA
"YGL212W"	"1kmd@A@791"	1	117	8	124	"dN_dS_max_gap_ratio_0.7"	NA
"YHR029C"	"1ym5@A@792"	1	293	2	294	"dN_dS_max_gap_ratio_0.7"	NA
"YDR086C"	"2ww9@B@793"	1	60	21	80	"dN_dS_max_gap_ratio_0.7"	NA
"YER172C"	"3im1@A@794"	1	325	1839	2163	"dN_dS_max_gap_ratio_0.7"	NA
"YER172C"	"5gm6-B-bundle1@B@795"	1	80	113	192	"dN_dS_max_gap_ratio_0.7"	NA
"YKL145W"	"4a3v@B@796"	2	79	378	455	"dN_dS_max_gap_ratio_0.7"	NA
"YIL142W"	"4v94-B-bundle1@B@797"	1	518	3	520	"dN_dS_max_gap_ratio_0.7"	NA
"YIL142W"	"4v94-J-bundle1@J@798"	1	518	3	520	"dN_dS_max_gap_ratio_0.7"	NA
"YIL142W"	"4v94-b-bundle1@b@799"	1	518	3	520	"dN_dS_max_gap_ratio_0.7"	NA
"YIL142W"	"4v94-j-bundle2@j@800"	1	518	3	520	"dN_dS_max_gap_ratio_0.7"	NA
"YDR439W"	"3n7n@E@801"	1	31	3	33	"dN_dS_max_gap_ratio_0.7"	NA
"YML081C-A"	"6b8h@i@802"	1	59	1	59	"dN_dS_max_gap_ratio_0.7"	NA
"YML081C-A"	"6b8h@w@803"	1	59	1	59	"dN_dS_max_gap_ratio_0.7"	NA
"YML081C-A"	"6b2z@S@804"	1	59	1	59	"dN_dS_max_gap_ratio_0.7"	NA
"YML081C-A"	"6b2z@i@805"	1	59	1	59	"dN_dS_max_gap_ratio_0.7"	NA
"YLR447C"	"5vox@Q@806"	1	345	1	345	"dN_dS_max_gap_ratio_0.7"	NA
"YHR005C-A"	"3dxr@B@807"	1	69	15	83	"dN_dS_max_gap_ratio_0.7"	NA
"YHR039C-A"	"4dl0@G@808"	1	105	2	106	"dN_dS_max_gap_ratio_0.7"	NA
"YDR341C"	"1f7u@A@809"	1	606	2	607	"dN_dS_max_gap_ratio_0.7"	NA
"YPL239W"	"4bsz@B@810"	1	150	7	156	"dN_dS_max_gap_ratio_0.7"	NA
"YGR246C"	"6eu0@Z@811"	266	339	439	512	"dN_dS_max_gap_ratio_0.7"	NA
"YOL082W"	"2kzb@A@812"	1	114	254	367	"dN_dS_max_gap_ratio_0.7"	NA
"YPL065W"	"2j9v@A@814"	5	99	148	242	"dN_dS_max_gap_ratio_0.7"	NA
"YOL142W"	"5c0x@G@815"	1	237	1	237	"dN_dS_max_gap_ratio_0.7"	NA
"YFL038C"	"1ukv@Y@816"	1	196	3	198	"dN_dS_max_gap_ratio_0.7"	NA
