yHMPu5000034635_Nadsonia_fulvescens@Seq_4047	OG1095
yHMPu5000034635_Nadsonia_fulvescens@Seq_6954	OG39234
yHMPu5000034635_Nadsonia_fulvescens@Seq_4855	OG2693
yHMPu5000034635_Nadsonia_fulvescens@Seq_3548	OG1023
yHMPu5000034635_Nadsonia_fulvescens@Seq_176	OG2757
yHMPu5000034635_Nadsonia_fulvescens@Seq_4000	OG6869
yHMPu5000034635_Nadsonia_fulvescens@Seq_507	OG1920
yHMPu5000034635_Nadsonia_fulvescens@Seq_5933	OG2112
yHMPu5000034635_Nadsonia_fulvescens@Seq_2514	OG6877
yHMPu5000034635_Nadsonia_fulvescens@Seq_2395	OG8240
yHMPu5000034635_Nadsonia_fulvescens@Seq_7032	OG2704
yHMPu5000034635_Nadsonia_fulvescens@Seq_6900	OG1555
yHMPu5000034635_Nadsonia_fulvescens@Seq_4271	OG4006
yHMPu5000034636_Ogataea_nitratoaversa@Seq_3294	OG6145
yHMPu5000034636_Ogataea_nitratoaversa@Seq_5647	OG1023
yHMPu5000034636_Ogataea_nitratoaversa@Seq_4152	OG1195
yHMPu5000034636_Ogataea_nitratoaversa@Seq_3066	OG1195
yHMPu5000034636_Ogataea_nitratoaversa@Seq_4171	OG3393
yHMPu5000034636_Ogataea_nitratoaversa@Seq_1958	OG1090
yHMPu5000034636_Ogataea_nitratoaversa@Seq_1240	OG3393
yHMPu5000034636_Ogataea_nitratoaversa@Seq_5443	OG1132
yHMPu5000034636_Ogataea_nitratoaversa@Seq_4063	OG3616
yHMPu5000034636_Ogataea_nitratoaversa@Seq_143	OG1275
yHMPu5000034636_Ogataea_nitratoaversa@Seq_3942	OG1907
yHMPu5000034636_Ogataea_nitratoaversa@Seq_5490	OG1013
yHMPu5000034636_Ogataea_nitratoaversa@Seq_4228	OG1013
yHMPu5000034636_Ogataea_nitratoaversa@Seq_1798	OG1920
yHMPu5000034636_Ogataea_nitratoaversa@Seq_1986	OG1997
yHMPu5000034636_Ogataea_nitratoaversa@Seq_5240	OG2059
yHMPu5000034636_Ogataea_nitratoaversa@Seq_3258	OG1143
yHMPu5000034636_Ogataea_nitratoaversa@Seq_3642	OG1040
yHMPu5000034636_Ogataea_nitratoaversa@Seq_328	OG1023
yHMPu5000034636_Ogataea_nitratoaversa@Seq_4739	OG2704
yHMPu5000034636_Ogataea_nitratoaversa@Seq_249	OG2422
yHMPu5000034636_Ogataea_nitratoaversa@Seq_5726	OG1095
yHMPu5000034636_Ogataea_nitratoaversa@Seq_3886	OG2986
yHMPu5000034636_Ogataea_nitratoaversa@Seq_3573	OG2693
yHMPu5000034636_Ogataea_nitratoaversa@Seq_1043	OG1062
yHMPu5000034636_Ogataea_nitratoaversa@Seq_1633	OG2757
yHMPu5000034636_Ogataea_nitratoaversa@Seq_5850	OG4570
yHMPu5000034636_Ogataea_nitratoaversa@Seq_4416	OG2112
yHMPu5000034636_Ogataea_nitratoaversa@Seq_1853	OG1083
yHMPu5000034636_Ogataea_nitratoaversa@Seq_1733	OG1555
yHMPu5000034636_Ogataea_nitratoaversa@Seq_5461	OG1555
yHMPu5000034636_Ogataea_nitratoaversa@Seq_4018	OG4006
yHMPu5000034637_Ogataea_populiabae@Seq_3068	OG5423
yHMPu5000034637_Ogataea_populiabae@Seq_4455	OG1023
yHMPu5000034637_Ogataea_populiabae@Seq_3287	OG1195
yHMPu5000034637_Ogataea_populiabae@Seq_12	OG2059
yHMPu5000034637_Ogataea_populiabae@Seq_3436	OG3393
yHMPu5000034637_Ogataea_populiabae@Seq_1273	OG1023
yHMPu5000034637_Ogataea_populiabae@Seq_3033	OG4232
yHMPu5000034637_Ogataea_populiabae@Seq_5170	OG1132
yHMPu5000034637_Ogataea_populiabae@Seq_1482	OG3616
yHMPu5000034637_Ogataea_populiabae@Seq_1199	OG1275
yHMPu5000034637_Ogataea_populiabae@Seq_4223	OG1907
yHMPu5000034637_Ogataea_populiabae@Seq_3266	OG7756
yHMPu5000034637_Ogataea_populiabae@Seq_2079	OG1013
yHMPu5000034637_Ogataea_populiabae@Seq_3157	OG1920
yHMPu5000034637_Ogataea_populiabae@Seq_1563	OG1143
yHMPu5000034637_Ogataea_populiabae@Seq_925	OG1908
yHMPu5000034637_Ogataea_populiabae@Seq_3227	OG1040
yHMPu5000034637_Ogataea_populiabae@Seq_612	OG6329
yHMPu5000034637_Ogataea_populiabae@Seq_2251	OG2704
yHMPu5000034637_Ogataea_populiabae@Seq_3181	OG2422
yHMPu5000034637_Ogataea_populiabae@Seq_4412	OG1095
yHMPu5000034637_Ogataea_populiabae@Seq_1536	OG3355
yHMPu5000034637_Ogataea_populiabae@Seq_3783	OG1292
yHMPu5000034637_Ogataea_populiabae@Seq_5352	OG1195
yHMPu5000034637_Ogataea_populiabae@Seq_4746	OG2693
yHMPu5000034637_Ogataea_populiabae@Seq_124	OG2757
yHMPu5000034637_Ogataea_populiabae@Seq_5019	OG1000
yHMPu5000034637_Ogataea_populiabae@Seq_3127	OG2112
yHMPu5000034637_Ogataea_populiabae@Seq_4324	OG1980
yHMPu5000034637_Ogataea_populiabae@Seq_3325	OG1083
yHMPu5000034637_Ogataea_populiabae@Seq_5182	OG1555
yHMPu5000034637_Ogataea_populiabae@Seq_524	OG1053
yHMPu5000034643_Candida_schatavii@Seq_4183	OG5423
yHMPu5000034643_Candida_schatavii@Seq_3149	OG1023
yHMPu5000034643_Candida_schatavii@Seq_5619	OG1195
yHMPu5000034643_Candida_schatavii@Seq_3910	OG2059
yHMPu5000034643_Candida_schatavii@Seq_5386	OG1260
yHMPu5000034643_Candida_schatavii@Seq_5278	OG3393
yHMPu5000034643_Candida_schatavii@Seq_4025	OG1023
yHMPu5000034643_Candida_schatavii@Seq_87	OG5812
yHMPu5000034643_Candida_schatavii@Seq_773	OG3616
yHMPu5000034643_Candida_schatavii@Seq_4383	OG1275
yHMPu5000034643_Candida_schatavii@Seq_4654	OG1013
yHMPu5000034643_Candida_schatavii@Seq_5566	OG1920
yHMPu5000034643_Candida_schatavii@Seq_5176	OG1003
yHMPu5000034643_Candida_schatavii@Seq_2731	OG1069
yHMPu5000034643_Candida_schatavii@Seq_3713	OG1403
yHMPu5000034643_Candida_schatavii@Seq_2912	OG1907
yHMPu5000034643_Candida_schatavii@Seq_3176	OG2704
yHMPu5000034643_Candida_schatavii@Seq_1831	OG6140
yHMPu5000034643_Candida_schatavii@Seq_2644	OG2422
yHMPu5000034643_Candida_schatavii@Seq_3318	OG1095
yHMPu5000034643_Candida_schatavii@Seq_4670	OG3355
yHMPu5000034643_Candida_schatavii@Seq_35	OG2693
yHMPu5000034643_Candida_schatavii@Seq_4144	OG2757
yHMPu5000034643_Candida_schatavii@Seq_935	OG4786
yHMPu5000034643_Candida_schatavii@Seq_2339	OG1340
yHMPu5000034643_Candida_schatavii@Seq_4979	OG2894
yHMPu5000034643_Candida_schatavii@Seq_3271	OG4570
yHMPu5000034643_Candida_schatavii@Seq_380	OG1083
yHMPu5000034643_Candida_schatavii@Seq_387	OG6467
yHMPu5000034643_Candida_schatavii@Seq_1711	OG1555
yHMPu5000034643_Candida_schatavii@Seq_321	OG4006
yHMPu5000034646_Wickerhamiella_cacticola@Seq_5773	OG1090
yHMPu5000034646_Wickerhamiella_cacticola@Seq_2194	OG1195
yHMPu5000034646_Wickerhamiella_cacticola@Seq_1468	OG3569
yHMPu5000034646_Wickerhamiella_cacticola@Seq_3282	OG3393
yHMPu5000034646_Wickerhamiella_cacticola@Seq_4101	OG3355
yHMPu5000034646_Wickerhamiella_cacticola@Seq_5301	OG3616
yHMPu5000034646_Wickerhamiella_cacticola@Seq_4553	OG1275
yHMPu5000034646_Wickerhamiella_cacticola@Seq_5587	OG1907
yHMPu5000034646_Wickerhamiella_cacticola@Seq_3786	OG1090
yHMPu5000034646_Wickerhamiella_cacticola@Seq_4843	OG1920
yHMPu5000034646_Wickerhamiella_cacticola@Seq_2200	OG1026
yHMPu5000034646_Wickerhamiella_cacticola@Seq_5247	OG2059
yHMPu5000034646_Wickerhamiella_cacticola@Seq_2208	OG1073
yHMPu5000034646_Wickerhamiella_cacticola@Seq_3739	OG1260
yHMPu5000034646_Wickerhamiella_cacticola@Seq_1449	OG3616
yHMPu5000034646_Wickerhamiella_cacticola@Seq_3913	OG2704
yHMPu5000034646_Wickerhamiella_cacticola@Seq_478	OG6854
yHMPu5000034646_Wickerhamiella_cacticola@Seq_1247	OG2422
yHMPu5000034646_Wickerhamiella_cacticola@Seq_5471	OG1074
yHMPu5000034646_Wickerhamiella_cacticola@Seq_1151	OG1083
yHMPu5000034646_Wickerhamiella_cacticola@Seq_3222	OG2693
yHMPu5000034646_Wickerhamiella_cacticola@Seq_1114	OG2757
yHMPu5000034646_Wickerhamiella_cacticola@Seq_4440	OG1095
yHMPu5000034646_Wickerhamiella_cacticola@Seq_1822	OG6869
yHMPu5000034646_Wickerhamiella_cacticola@Seq_1702	OG1328
yHMPu5000034646_Wickerhamiella_cacticola@Seq_1385	OG4570
yHMPu5000034646_Wickerhamiella_cacticola@Seq_1673	OG2664
yHMPu5000034646_Wickerhamiella_cacticola@Seq_1982	OG2112
yHMPu5000034646_Wickerhamiella_cacticola@Seq_2607	OG1260
yHMPu5000034646_Wickerhamiella_cacticola@Seq_480	OG1012
yHMPu5000034648_Candida_restingae@Seq_1759	OG3355
yHMPu5000034648_Candida_restingae@Seq_3731	OG1023
yHMPu5000034648_Candida_restingae@Seq_3304	OG1195
yHMPu5000034648_Candida_restingae@Seq_4205	OG1683
yHMPu5000034648_Candida_restingae@Seq_1548	OG1260
yHMPu5000034648_Candida_restingae@Seq_4736	OG3393
yHMPu5000034648_Candida_restingae@Seq_1564	OG3616
yHMPu5000034648_Candida_restingae@Seq_1124	OG1275
yHMPu5000034648_Candida_restingae@Seq_3658	OG1023
yHMPu5000034648_Candida_restingae@Seq_842	OG1013
yHMPu5000034648_Candida_restingae@Seq_551	OG2059
yHMPu5000034648_Candida_restingae@Seq_4112	OG1000
yHMPu5000034648_Candida_restingae@Seq_2035	OG1026
yHMPu5000034648_Candida_restingae@Seq_1268	OG1090
yHMPu5000034648_Candida_restingae@Seq_1864	OG1907
yHMPu5000034648_Candida_restingae@Seq_4405	OG1040
yHMPu5000034648_Candida_restingae@Seq_1776	OG5423
yHMPu5000034648_Candida_restingae@Seq_252	OG2704
yHMPu5000034648_Candida_restingae@Seq_2034	OG1013
yHMPu5000034648_Candida_restingae@Seq_4836	OG1275
yHMPu5000034648_Candida_restingae@Seq_3530	OG2422
yHMPu5000034648_Candida_restingae@Seq_5184	OG1095
yHMPu5000034648_Candida_restingae@Seq_1425	OG1083
yHMPu5000034648_Candida_restingae@Seq_2921	OG2693
yHMPu5000034648_Candida_restingae@Seq_3760	OG2757
yHMPu5000034648_Candida_restingae@Seq_4036	OG1997
yHMPu5000034648_Candida_restingae@Seq_2783	OG4570
yHMPu5000034648_Candida_restingae@Seq_4591	OG2664
yHMPu5000034648_Candida_restingae@Seq_4179	OG10214
yHMPu5000034648_Candida_restingae@Seq_374	OG1168
yHMPu5000034648_Candida_restingae@Seq_2988	OG1555
yHMPu5000034648_Candida_restingae@Seq_918	OG4006
yHMPu5000034654_Aciculoconidium_aculeatum@Seq_1392	OG3355
yHMPu5000034654_Aciculoconidium_aculeatum@Seq_6895	OG4331
yHMPu5000034654_Aciculoconidium_aculeatum@Seq_1766	OG4232
yHMPu5000034654_Aciculoconidium_aculeatum@Seq_5922	OG1195
yHMPu5000034654_Aciculoconidium_aculeatum@Seq_2554	OG2059
yHMPu5000034654_Aciculoconidium_aculeatum@Seq_4654	OG1260
yHMPu5000034654_Aciculoconidium_aculeatum@Seq_3688	OG3393
yHMPu5000034654_Aciculoconidium_aculeatum@Seq_502	OG1023
yHMPu5000034654_Aciculoconidium_aculeatum@Seq_5195	OG5850
yHMPu5000034654_Aciculoconidium_aculeatum@Seq_3657	OG2104
yHMPu5000034654_Aciculoconidium_aculeatum@Seq_6384	OG3616
yHMPu5000034654_Aciculoconidium_aculeatum@Seq_5555	OG1275
yHMPu5000034654_Aciculoconidium_aculeatum@Seq_4637	OG1013
yHMPu5000034654_Aciculoconidium_aculeatum@Seq_4778	OG1997
yHMPu5000034654_Aciculoconidium_aculeatum@Seq_5151	OG1026
yHMPu5000034654_Aciculoconidium_aculeatum@Seq_6428	OG1143
yHMPu5000034654_Aciculoconidium_aculeatum@Seq_4368	OG1907
yHMPu5000034654_Aciculoconidium_aculeatum@Seq_6437	OG1040
yHMPu5000034654_Aciculoconidium_aculeatum@Seq_2063	OG1013
yHMPu5000034654_Aciculoconidium_aculeatum@Seq_1404	OG5423
yHMPu5000034654_Aciculoconidium_aculeatum@Seq_2778	OG2704
yHMPu5000034654_Aciculoconidium_aculeatum@Seq_1179	OG2422
yHMPu5000034654_Aciculoconidium_aculeatum@Seq_2515	OG1074
yHMPu5000034654_Aciculoconidium_aculeatum@Seq_1980	OG1083
yHMPu5000034654_Aciculoconidium_aculeatum@Seq_6710	OG1363
yHMPu5000034654_Aciculoconidium_aculeatum@Seq_4258	OG3263
yHMPu5000034654_Aciculoconidium_aculeatum@Seq_6972	OG2664
yHMPu5000034654_Aciculoconidium_aculeatum@Seq_6215	OG10214
yHMPu5000034654_Aciculoconidium_aculeatum@Seq_3807	OG2757
yHMPu5000034654_Aciculoconidium_aculeatum@Seq_610	OG2894
yHMPu5000034654_Aciculoconidium_aculeatum@Seq_1715	OG4570
yHMPu5000034654_Aciculoconidium_aculeatum@Seq_6963	OG1920
yHMPu5000034654_Aciculoconidium_aculeatum@Seq_825	OG2112
yHMPu5000034654_Aciculoconidium_aculeatum@Seq_251	OG1083
yHMPu5000034654_Aciculoconidium_aculeatum@Seq_119	OG1555
yHMPu5000034654_Aciculoconidium_aculeatum@Seq_614	OG4006
yHMPu5000034655_Botryozyma_nematodophila@Seq_3059	OG1090
yHMPu5000034655_Botryozyma_nematodophila@Seq_7913	OG4232
yHMPu5000034655_Botryozyma_nematodophila@Seq_4591	OG2059
yHMPu5000034655_Botryozyma_nematodophila@Seq_10959	OG1260
yHMPu5000034655_Botryozyma_nematodophila@Seq_9668	OG3355
yHMPu5000034655_Botryozyma_nematodophila@Seq_11036	OG164945
yHMPu5000034655_Botryozyma_nematodophila@Seq_7711	OG3616
yHMPu5000034655_Botryozyma_nematodophila@Seq_8118	OG5669
yHMPu5000034655_Botryozyma_nematodophila@Seq_4112	OG1260
yHMPu5000034655_Botryozyma_nematodophila@Seq_3743	OG2704
yHMPu5000034655_Botryozyma_nematodophila@Seq_3731	OG2422
yHMPu5000034655_Botryozyma_nematodophila@Seq_8274	OG1074
yHMPu5000034655_Botryozyma_nematodophila@Seq_8325	OG4477
yHMPu5000034655_Botryozyma_nematodophila@Seq_2368	OG4570
yHMPu5000034655_Botryozyma_nematodophila@Seq_6144	OG2112
yHMPu5000034655_Botryozyma_nematodophila@Seq_2207	OG1555
yHMPu5000034660_Diddensiella_caesifluorescens@Seq_2238	OG5471
yHMPu5000034660_Diddensiella_caesifluorescens@Seq_2771	OG1908
yHMPu5000034660_Diddensiella_caesifluorescens@Seq_164	OG1023
yHMPu5000034660_Diddensiella_caesifluorescens@Seq_739	OG1195
yHMPu5000034660_Diddensiella_caesifluorescens@Seq_1587	OG2059
yHMPu5000034660_Diddensiella_caesifluorescens@Seq_5363	OG3393
yHMPu5000034660_Diddensiella_caesifluorescens@Seq_942	OG34219
yHMPu5000034660_Diddensiella_caesifluorescens@Seq_1644	OG13381
yHMPu5000034660_Diddensiella_caesifluorescens@Seq_1015	OG1132
yHMPu5000034660_Diddensiella_caesifluorescens@Seq_2482	OG3616
yHMPu5000034660_Diddensiella_caesifluorescens@Seq_4281	OG1275
yHMPu5000034660_Diddensiella_caesifluorescens@Seq_609	OG5455
yHMPu5000034660_Diddensiella_caesifluorescens@Seq_947	OG1013
yHMPu5000034660_Diddensiella_caesifluorescens@Seq_1557	OG1026
yHMPu5000034660_Diddensiella_caesifluorescens@Seq_2673	OG5280
yHMPu5000034660_Diddensiella_caesifluorescens@Seq_185	OG5471
yHMPu5000034660_Diddensiella_caesifluorescens@Seq_5830	OG5471
yHMPu5000034660_Diddensiella_caesifluorescens@Seq_552	OG1907
yHMPu5000034660_Diddensiella_caesifluorescens@Seq_3527	OG1040
yHMPu5000034660_Diddensiella_caesifluorescens@Seq_4480	OG5471
yHMPu5000034660_Diddensiella_caesifluorescens@Seq_2806	OG2704
yHMPu5000034660_Diddensiella_caesifluorescens@Seq_6243	OG2422
yHMPu5000034660_Diddensiella_caesifluorescens@Seq_2613	OG1074
yHMPu5000034660_Diddensiella_caesifluorescens@Seq_3314	OG1090
yHMPu5000034660_Diddensiella_caesifluorescens@Seq_1985	OG3480
yHMPu5000034660_Diddensiella_caesifluorescens@Seq_4500	OG1023
yHMPu5000034660_Diddensiella_caesifluorescens@Seq_3563	OG2693
yHMPu5000034660_Diddensiella_caesifluorescens@Seq_1767	OG1040
yHMPu5000034660_Diddensiella_caesifluorescens@Seq_506	OG3263
yHMPu5000034660_Diddensiella_caesifluorescens@Seq_3260	OG2757
yHMPu5000034660_Diddensiella_caesifluorescens@Seq_2777	OG1997
yHMPu5000034660_Diddensiella_caesifluorescens@Seq_4814	OG2894
yHMPu5000034660_Diddensiella_caesifluorescens@Seq_394	OG4570
yHMPu5000034660_Diddensiella_caesifluorescens@Seq_3726	OG2112
yHMPu5000034660_Diddensiella_caesifluorescens@Seq_366	OG1260
yHMPu5000034660_Diddensiella_caesifluorescens@Seq_3747	OG3862
yHMPu5000034660_Diddensiella_caesifluorescens@Seq_1711	OG2854
yHMPu5000034660_Diddensiella_caesifluorescens@Seq_786	OG1555
yHMPu5000034661_Dipodascus_albidus@Seq_6115	OG5471
yHMPu5000034661_Dipodascus_albidus@Seq_5591	OG1013
yHMPu5000034661_Dipodascus_albidus@Seq_804	OG1195
yHMPu5000034661_Dipodascus_albidus@Seq_4694	OG2059
yHMPu5000034661_Dipodascus_albidus@Seq_1319	OG3355
yHMPu5000034661_Dipodascus_albidus@Seq_1681	OG28570
yHMPu5000034661_Dipodascus_albidus@Seq_3471	OG4477
yHMPu5000034661_Dipodascus_albidus@Seq_5394	OG1132
yHMPu5000034661_Dipodascus_albidus@Seq_597	OG52479
yHMPu5000034661_Dipodascus_albidus@Seq_463	OG3616
yHMPu5000034661_Dipodascus_albidus@Seq_4727	OG1275
yHMPu5000034661_Dipodascus_albidus@Seq_3598	OG1026
yHMPu5000034661_Dipodascus_albidus@Seq_2598	OG1073
yHMPu5000034661_Dipodascus_albidus@Seq_4856	OG1907
yHMPu5000034661_Dipodascus_albidus@Seq_2368	OG1090
yHMPu5000034661_Dipodascus_albidus@Seq_2265	OG2704
yHMPu5000034661_Dipodascus_albidus@Seq_1490	OG2422
yHMPu5000034661_Dipodascus_albidus@Seq_4346	OG6515
yHMPu5000034661_Dipodascus_albidus@Seq_6611	OG2582
yHMPu5000034661_Dipodascus_albidus@Seq_6711	OG6869
yHMPu5000034661_Dipodascus_albidus@Seq_3904	OG1938
yHMPu5000034661_Dipodascus_albidus@Seq_3962	OG1083
yHMPu5000034661_Dipodascus_albidus@Seq_1704	OG2693
yHMPu5000034661_Dipodascus_albidus@Seq_6609	OG8225
yHMPu5000034661_Dipodascus_albidus@Seq_1262	OG2664
yHMPu5000034661_Dipodascus_albidus@Seq_1102	OG2757
yHMPu5000034661_Dipodascus_albidus@Seq_4024	OG2704
yHMPu5000034661_Dipodascus_albidus@Seq_3862	OG5471
yHMPu5000034661_Dipodascus_albidus@Seq_5602	OG162272
yHMPu5000034661_Dipodascus_albidus@Seq_4452	OG1074
yHMPu5000034661_Dipodascus_albidus@Seq_6037	OG2894
yHMPu5000034661_Dipodascus_albidus@Seq_6212	OG4570
yHMPu5000034661_Dipodascus_albidus@Seq_5150	OG1920
yHMPu5000034661_Dipodascus_albidus@Seq_993	OG2112
yHMPu5000034661_Dipodascus_albidus@Seq_854	OG3315
yHMPu5000034661_Dipodascus_albidus@Seq_5716	OG1555
yHMPu5000034665_Kodamaea_laetipori@Seq_103	OG3355
yHMPu5000034665_Kodamaea_laetipori@Seq_1969	OG1908
yHMPu5000034665_Kodamaea_laetipori@Seq_3779	OG1023
yHMPu5000034665_Kodamaea_laetipori@Seq_3778	OG1195
yHMPu5000034665_Kodamaea_laetipori@Seq_2540	OG3569
yHMPu5000034665_Kodamaea_laetipori@Seq_468	OG1260
yHMPu5000034665_Kodamaea_laetipori@Seq_4525	OG3393
yHMPu5000034665_Kodamaea_laetipori@Seq_4951	OG1023
yHMPu5000034665_Kodamaea_laetipori@Seq_175	OG12826
yHMPu5000034665_Kodamaea_laetipori@Seq_2410	OG3616
yHMPu5000034665_Kodamaea_laetipori@Seq_5709	OG1275
yHMPu5000034665_Kodamaea_laetipori@Seq_1298	OG1907
yHMPu5000034665_Kodamaea_laetipori@Seq_4925	OG1013
yHMPu5000034665_Kodamaea_laetipori@Seq_5142	OG2059
yHMPu5000034665_Kodamaea_laetipori@Seq_1016	OG1143
yHMPu5000034665_Kodamaea_laetipori@Seq_5956	OG1090
yHMPu5000034665_Kodamaea_laetipori@Seq_1346	OG1040
yHMPu5000034665_Kodamaea_laetipori@Seq_181	OG2704
yHMPu5000034665_Kodamaea_laetipori@Seq_1886	OG2422
yHMPu5000034665_Kodamaea_laetipori@Seq_5208	OG1074
yHMPu5000034665_Kodamaea_laetipori@Seq_3542	OG1083
yHMPu5000034665_Kodamaea_laetipori@Seq_5407	OG2693
yHMPu5000034665_Kodamaea_laetipori@Seq_4512	OG3263
yHMPu5000034665_Kodamaea_laetipori@Seq_3368	OG2757
yHMPu5000034665_Kodamaea_laetipori@Seq_2257	OG1095
yHMPu5000034665_Kodamaea_laetipori@Seq_2990	OG4570
yHMPu5000034665_Kodamaea_laetipori@Seq_5284	OG2112
yHMPu5000034665_Kodamaea_laetipori@Seq_455	OG1555
yHMPu5000034665_Kodamaea_laetipori@Seq_6021	OG1275
yHMPu5000034665_Kodamaea_laetipori@Seq_4673	OG4006
yHMPu5000034667_Blastobotrys_serpentis@Seq_3389	OG1090
yHMPu5000034667_Blastobotrys_serpentis@Seq_4615	OG1013
yHMPu5000034667_Blastobotrys_serpentis@Seq_6212	OG1195
yHMPu5000034667_Blastobotrys_serpentis@Seq_2672	OG2059
yHMPu5000034667_Blastobotrys_serpentis@Seq_4008	OG3393
yHMPu5000034667_Blastobotrys_serpentis@Seq_2137	OG13381
yHMPu5000034667_Blastobotrys_serpentis@Seq_6193	OG3393
yHMPu5000034667_Blastobotrys_serpentis@Seq_1078	OG3616
yHMPu5000034667_Blastobotrys_serpentis@Seq_1145	OG1275
yHMPu5000034667_Blastobotrys_serpentis@Seq_2314	OG6467
yHMPu5000034667_Blastobotrys_serpentis@Seq_482	OG1907
yHMPu5000034667_Blastobotrys_serpentis@Seq_1258	OG1132
yHMPu5000034667_Blastobotrys_serpentis@Seq_4564	OG1920
yHMPu5000034667_Blastobotrys_serpentis@Seq_6450	OG1000
yHMPu5000034667_Blastobotrys_serpentis@Seq_1632	OG5280
yHMPu5000034667_Blastobotrys_serpentis@Seq_770	OG1090
yHMPu5000034667_Blastobotrys_serpentis@Seq_4248	OG5471
yHMPu5000034667_Blastobotrys_serpentis@Seq_3931	OG1040
yHMPu5000034667_Blastobotrys_serpentis@Seq_5422	OG5471
yHMPu5000034667_Blastobotrys_serpentis@Seq_4142	OG1403
yHMPu5000034667_Blastobotrys_serpentis@Seq_1059	OG2704
yHMPu5000034667_Blastobotrys_serpentis@Seq_3714	OG2422
yHMPu5000034667_Blastobotrys_serpentis@Seq_6059	OG1095
yHMPu5000034667_Blastobotrys_serpentis@Seq_5855	OG6869
yHMPu5000034667_Blastobotrys_serpentis@Seq_5259	OG1083
yHMPu5000034667_Blastobotrys_serpentis@Seq_1751	OG1403
yHMPu5000034667_Blastobotrys_serpentis@Seq_6218	OG2693
yHMPu5000034667_Blastobotrys_serpentis@Seq_288	OG1040
yHMPu5000034667_Blastobotrys_serpentis@Seq_5811	OG3263
yHMPu5000034667_Blastobotrys_serpentis@Seq_1551	OG2664
yHMPu5000034667_Blastobotrys_serpentis@Seq_5569	OG10214
yHMPu5000034667_Blastobotrys_serpentis@Seq_4655	OG2757
yHMPu5000034667_Blastobotrys_serpentis@Seq_1596	OG1074
yHMPu5000034667_Blastobotrys_serpentis@Seq_1703	OG4570
yHMPu5000034667_Blastobotrys_serpentis@Seq_4099	OG2112
yHMPu5000034667_Blastobotrys_serpentis@Seq_3297	OG1555
yHMPu5000034669_Blastobotrys_raffinofermentans@Seq_111	OG5471
yHMPu5000034669_Blastobotrys_raffinofermentans@Seq_4839	OG1908
yHMPu5000034669_Blastobotrys_raffinofermentans@Seq_2367	OG1013
yHMPu5000034669_Blastobotrys_raffinofermentans@Seq_59	OG1195
yHMPu5000034669_Blastobotrys_raffinofermentans@Seq_626	OG2059
yHMPu5000034669_Blastobotrys_raffinofermentans@Seq_2480	OG3393
yHMPu5000034669_Blastobotrys_raffinofermentans@Seq_1653	OG1794
yHMPu5000034669_Blastobotrys_raffinofermentans@Seq_5997	OG3355
yHMPu5000034669_Blastobotrys_raffinofermentans@Seq_1237	OG3616
yHMPu5000034669_Blastobotrys_raffinofermentans@Seq_2451	OG1275
yHMPu5000034669_Blastobotrys_raffinofermentans@Seq_2453	OG1403
yHMPu5000034669_Blastobotrys_raffinofermentans@Seq_3671	OG1401
yHMPu5000034669_Blastobotrys_raffinofermentans@Seq_850	OG1132
yHMPu5000034669_Blastobotrys_raffinofermentans@Seq_5266	OG6854
yHMPu5000034669_Blastobotrys_raffinofermentans@Seq_1687	OG1920
yHMPu5000034669_Blastobotrys_raffinofermentans@Seq_4342	OG5280
yHMPu5000034669_Blastobotrys_raffinofermentans@Seq_3368	OG5471
yHMPu5000034669_Blastobotrys_raffinofermentans@Seq_3233	OG5471
yHMPu5000034669_Blastobotrys_raffinofermentans@Seq_3905	OG1907
yHMPu5000034669_Blastobotrys_raffinofermentans@Seq_3681	OG1040
yHMPu5000034669_Blastobotrys_raffinofermentans@Seq_736	OG13381
yHMPu5000034669_Blastobotrys_raffinofermentans@Seq_5775	OG5471
yHMPu5000034669_Blastobotrys_raffinofermentans@Seq_3082	OG2704
yHMPu5000034669_Blastobotrys_raffinofermentans@Seq_1239	OG5393
yHMPu5000034669_Blastobotrys_raffinofermentans@Seq_4424	OG1090
yHMPu5000034669_Blastobotrys_raffinofermentans@Seq_793	OG2422
yHMPu5000034669_Blastobotrys_raffinofermentans@Seq_5054	OG1095
yHMPu5000034669_Blastobotrys_raffinofermentans@Seq_4698	OG3579
yHMPu5000034669_Blastobotrys_raffinofermentans@Seq_5190	OG1090
yHMPu5000034669_Blastobotrys_raffinofermentans@Seq_5504	OG6869
yHMPu5000034669_Blastobotrys_raffinofermentans@Seq_1282	OG1083
yHMPu5000034669_Blastobotrys_raffinofermentans@Seq_2362	OG6145
yHMPu5000034669_Blastobotrys_raffinofermentans@Seq_5167	OG2693
yHMPu5000034669_Blastobotrys_raffinofermentans@Seq_4994	OG3263
yHMPu5000034669_Blastobotrys_raffinofermentans@Seq_4951	OG2664
yHMPu5000034669_Blastobotrys_raffinofermentans@Seq_4253	OG2757
yHMPu5000034669_Blastobotrys_raffinofermentans@Seq_5653	OG1908
yHMPu5000034669_Blastobotrys_raffinofermentans@Seq_3882	OG1090
yHMPu5000034669_Blastobotrys_raffinofermentans@Seq_1698	OG1074
yHMPu5000034669_Blastobotrys_raffinofermentans@Seq_1410	OG4570
yHMPu5000034669_Blastobotrys_raffinofermentans@Seq_5618	OG2112
yHMPu5000034669_Blastobotrys_raffinofermentans@Seq_4637	OG7484
